x-axis,3
second,Volt
-39.9000E-06,-343.7500000E-03
-39.7000E-06,-421.8750000E-03
-39.5000E-06,-500.0000000E-03
-39.3000E-06,-421.8750000E-03
-39.1000E-06,-421.8750000E-03
-38.9000E-06,-500.0000000E-03
-38.7000E-06,-500.0000000E-03
-38.5000E-06,-500.0000000E-03
-38.3000E-06,-421.8750000E-03
-38.1000E-06,-343.7500000E-03
-37.9000E-06,-421.8750000E-03
-37.7000E-06,-500.0000000E-03
-37.5000E-06,-500.0000000E-03
-37.3000E-06,-500.0000000E-03
-37.1000E-06,-343.7500000E-03
-36.9000E-06,-265.6250000E-03
-36.7000E-06,-343.7500000E-03
-36.5000E-06,-421.8750000E-03
-36.3000E-06,-421.8750000E-03
-36.1000E-06,-343.7500000E-03
-35.9000E-06,-421.8750000E-03
-35.7000E-06,-500.0000000E-03
-35.5000E-06,-500.0000000E-03
-35.3000E-06,-421.8750000E-03
-35.1000E-06,-343.7500000E-03
-34.9000E-06,-343.7500000E-03
-34.7000E-06,-343.7500000E-03
-34.5000E-06,-343.7500000E-03
-34.3000E-06,-421.8750000E-03
-34.1000E-06,-421.8750000E-03
-33.9000E-06,-343.7500000E-03
-33.7000E-06,-421.8750000E-03
-33.5000E-06,-421.8750000E-03
-33.3000E-06,-343.7500000E-03
-33.1000E-06,-343.7500000E-03
-32.9000E-06,-343.7500000E-03
-32.7000E-06,-421.8750000E-03
-32.5000E-06,-500.0000000E-03
-32.3000E-06,-421.8750000E-03
-32.1000E-06,-421.8750000E-03
-31.9000E-06,-500.0000000E-03
-31.7000E-06,-421.8750000E-03
-31.5000E-06,-343.7500000E-03
-31.3000E-06,-421.8750000E-03
-31.1000E-06,-421.8750000E-03
-30.9000E-06,-343.7500000E-03
-30.7000E-06,-421.8750000E-03
-30.5000E-06,-421.8750000E-03
-30.3000E-06,-343.7500000E-03
-30.1000E-06,-421.8750000E-03
-29.9000E-06,-421.8750000E-03
-29.7000E-06,-343.7500000E-03
-29.5000E-06,-343.7500000E-03
-29.3000E-06,-343.7500000E-03
-29.1000E-06,-343.7500000E-03
-28.9000E-06,-421.8750000E-03
-28.7000E-06,-500.0000000E-03
-28.5000E-06,-421.8750000E-03
-28.3000E-06,-343.7500000E-03
-28.1000E-06,-343.7500000E-03
-27.9000E-06,-421.8750000E-03
-27.7000E-06,-500.0000000E-03
-27.5000E-06,-500.0000000E-03
-27.3000E-06,-500.0000000E-03
-27.1000E-06,-421.8750000E-03
-26.9000E-06,-343.7500000E-03
-26.7000E-06,-421.8750000E-03
-26.5000E-06,-421.8750000E-03
-26.3000E-06,-343.7500000E-03
-26.1000E-06,-343.7500000E-03
-25.9000E-06,-343.7500000E-03
-25.7000E-06,-421.8750000E-03
-25.5000E-06,-421.8750000E-03
-25.3000E-06,-421.8750000E-03
-25.1000E-06,-500.0000000E-03
-24.9000E-06,-500.0000000E-03
-24.7000E-06,-500.0000000E-03
-24.5000E-06,-500.0000000E-03
-24.3000E-06,-500.0000000E-03
-24.1000E-06,-500.0000000E-03
-23.9000E-06,-500.0000000E-03
-23.7000E-06,-500.0000000E-03
-23.5000E-06,-421.8750000E-03
-23.3000E-06,-343.7500000E-03
-23.1000E-06,-343.7500000E-03
-22.9000E-06,-343.7500000E-03
-22.7000E-06,-343.7500000E-03
-22.5000E-06,-343.7500000E-03
-22.3000E-06,-343.7500000E-03
-22.1000E-06,-421.8750000E-03
-21.9000E-06,-421.8750000E-03
-21.7000E-06,-421.8750000E-03
-21.5000E-06,-421.8750000E-03
-21.3000E-06,-421.8750000E-03
-21.1000E-06,-421.8750000E-03
-20.9000E-06,-421.8750000E-03
-20.7000E-06,-500.0000000E-03
-20.5000E-06,-421.8750000E-03
-20.3000E-06,-421.8750000E-03
-20.1000E-06,-421.8750000E-03
-19.9000E-06,-421.8750000E-03
-19.7000E-06,-421.8750000E-03
-19.5000E-06,-343.7500000E-03
-19.3000E-06,-343.7500000E-03
-19.1000E-06,-421.8750000E-03
-18.9000E-06,-421.8750000E-03
-18.7000E-06,-343.7500000E-03
-18.5000E-06,-421.8750000E-03
-18.3000E-06,-500.0000000E-03
-18.1000E-06,-500.0000000E-03
-17.9000E-06,-421.8750000E-03
-17.7000E-06,-421.8750000E-03
-17.5000E-06,-500.0000000E-03
-17.3000E-06,-500.0000000E-03
-17.1000E-06,-421.8750000E-03
-16.9000E-06,-343.7500000E-03
-16.7000E-06,-421.8750000E-03
-16.5000E-06,-421.8750000E-03
-16.3000E-06,-421.8750000E-03
-16.1000E-06,-421.8750000E-03
-15.9000E-06,-421.8750000E-03
-15.7000E-06,-500.0000000E-03
-15.5000E-06,-500.0000000E-03
-15.3000E-06,-500.0000000E-03
-15.1000E-06,-421.8750000E-03
-14.9000E-06,-343.7500000E-03
-14.7000E-06,-421.8750000E-03
-14.5000E-06,-421.8750000E-03
-14.3000E-06,-343.7500000E-03
-14.1000E-06,-343.7500000E-03
-13.9000E-06,-343.7500000E-03
-13.7000E-06,-343.7500000E-03
-13.5000E-06,-421.8750000E-03
-13.3000E-06,-421.8750000E-03
-13.1000E-06,-343.7500000E-03
-12.9000E-06,-421.8750000E-03
-12.7000E-06,-500.0000000E-03
-12.5000E-06,-421.8750000E-03
-12.3000E-06,-343.7500000E-03
-12.1000E-06,-421.8750000E-03
-11.9000E-06,-421.8750000E-03
-11.7000E-06,-343.7500000E-03
-11.5000E-06,-421.8750000E-03
-11.3000E-06,-500.0000000E-03
-11.1000E-06,-421.8750000E-03
-10.9000E-06,-421.8750000E-03
-10.7000E-06,-500.0000000E-03
-10.5000E-06,-421.8750000E-03
-10.3000E-06,-343.7500000E-03
-10.1000E-06,-421.8750000E-03
-9.9000E-06,-500.0000000E-03
-9.7000E-06,-421.8750000E-03
-9.5000E-06,-343.7500000E-03
-9.3000E-06,-421.8750000E-03
-9.1000E-06,-500.0000000E-03
-8.9000E-06,-421.8750000E-03
-8.7000E-06,-343.7500000E-03
-8.5000E-06,-343.7500000E-03
-8.3000E-06,-421.8750000E-03
-8.1000E-06,-421.8750000E-03
-7.9000E-06,-343.7500000E-03
-7.7000E-06,-421.8750000E-03
-7.5000E-06,-500.0000000E-03
-7.3000E-06,-500.0000000E-03
-7.1000E-06,-500.0000000E-03
-6.9000E-06,-421.8750000E-03
-6.7000E-06,-421.8750000E-03
-6.5000E-06,-421.8750000E-03
-6.3000E-06,-421.8750000E-03
-6.1000E-06,-500.0000000E-03
-5.9000E-06,-500.0000000E-03
-5.7000E-06,-500.0000000E-03
-5.5000E-06,-500.0000000E-03
-5.3000E-06,-421.8750000E-03
-5.1000E-06,-343.7500000E-03
-4.9000E-06,-421.8750000E-03
-4.7000E-06,-421.8750000E-03
-4.5000E-06,-343.7500000E-03
-4.3000E-06,-343.7500000E-03
-4.1000E-06,-421.8750000E-03
-3.9000E-06,-421.8750000E-03
-3.7000E-06,-343.7500000E-03
-3.5000E-06,-343.7500000E-03
-3.3000E-06,-343.7500000E-03
-3.1000E-06,-343.7500000E-03
-2.9000E-06,-343.7500000E-03
-2.7000E-06,-421.8750000E-03
-2.5000E-06,-421.8750000E-03
-2.3000E-06,-421.8750000E-03
-2.1000E-06,-421.8750000E-03
-1.9000E-06,-421.8750000E-03
-1.7000E-06,-421.8750000E-03
-1.5000E-06,-343.7500000E-03
-1.3000E-06,-421.8750000E-03
-1.1000E-06,-421.8750000E-03
-900.0E-09,-343.7500000E-03
-700.0E-09,-421.8750000E-03
-500.0E-09,-421.8750000E-03
-300.0E-09,-421.8750000E-03
-100.0E-09,-500.0000000E-03
+100.0E-09,-421.8750000E-03
+300.0E-09,-343.7500000E-03
+500.0E-09,-343.7500000E-03
+700.0E-09,-343.7500000E-03
+900.0E-09,-421.8750000E-03
+1.1000E-06,-421.8750000E-03
+1.3000E-06,-343.7500000E-03
+1.5000E-06,-421.8750000E-03
+1.7000E-06,-421.8750000E-03
+1.9000E-06,-421.8750000E-03
+2.1000E-06,-500.0000000E-03
+2.3000E-06,-421.8750000E-03
+2.5000E-06,-343.7500000E-03
+2.7000E-06,-343.7500000E-03
+2.9000E-06,-343.7500000E-03
+3.1000E-06,-421.8750000E-03
+3.3000E-06,-500.0000000E-03
+3.5000E-06,-421.8750000E-03
+3.7000E-06,-343.7500000E-03
+3.9000E-06,-421.8750000E-03
+4.1000E-06,-500.0000000E-03
+4.3000E-06,-500.0000000E-03
+4.5000E-06,-500.0000000E-03
+4.7000E-06,-421.8750000E-03
+4.9000E-06,-343.7500000E-03
+5.1000E-06,-421.8750000E-03
+5.3000E-06,-421.8750000E-03
+5.5000E-06,-421.8750000E-03
+5.7000E-06,-500.0000000E-03
+5.9000E-06,-500.0000000E-03
+6.1000E-06,-500.0000000E-03
+6.3000E-06,-421.8750000E-03
+6.5000E-06,-343.7500000E-03
+6.7000E-06,-343.7500000E-03
+6.9000E-06,-421.8750000E-03
+7.1000E-06,-421.8750000E-03
+7.3000E-06,-421.8750000E-03
+7.5000E-06,-421.8750000E-03
+7.7000E-06,-421.8750000E-03
+7.9000E-06,-421.8750000E-03
+8.1000E-06,-421.8750000E-03
+8.3000E-06,-421.8750000E-03
+8.5000E-06,-343.7500000E-03
+8.7000E-06,-421.8750000E-03
+8.9000E-06,-421.8750000E-03
+9.1000E-06,-343.7500000E-03
+9.3000E-06,-343.7500000E-03
+9.5000E-06,-343.7500000E-03
+9.7000E-06,-343.7500000E-03
+9.9000E-06,-343.7500000E-03
+10.1000E-06,-343.7500000E-03
+10.3000E-06,-343.7500000E-03
+10.5000E-06,-343.7500000E-03
+10.7000E-06,-343.7500000E-03
+10.9000E-06,-421.8750000E-03
+11.1000E-06,-421.8750000E-03
+11.3000E-06,-421.8750000E-03
+11.5000E-06,-421.8750000E-03
+11.7000E-06,-343.7500000E-03
+11.9000E-06,-343.7500000E-03
+12.1000E-06,-421.8750000E-03
+12.3000E-06,-421.8750000E-03
+12.5000E-06,-343.7500000E-03
+12.7000E-06,-421.8750000E-03
+12.9000E-06,-421.8750000E-03
+13.1000E-06,-343.7500000E-03
+13.3000E-06,-343.7500000E-03
+13.5000E-06,-421.8750000E-03
+13.7000E-06,-421.8750000E-03
+13.9000E-06,-343.7500000E-03
+14.1000E-06,-421.8750000E-03
+14.3000E-06,-500.0000000E-03
+14.5000E-06,-500.0000000E-03
+14.7000E-06,-421.8750000E-03
+14.9000E-06,-343.7500000E-03
+15.1000E-06,-343.7500000E-03
+15.3000E-06,-343.7500000E-03
+15.5000E-06,-343.7500000E-03
+15.7000E-06,-421.8750000E-03
+15.9000E-06,-500.0000000E-03
+16.1000E-06,-500.0000000E-03
+16.3000E-06,-500.0000000E-03
+16.5000E-06,-421.8750000E-03
+16.7000E-06,-343.7500000E-03
+16.9000E-06,-343.7500000E-03
+17.1000E-06,-421.8750000E-03
+17.3000E-06,-421.8750000E-03
+17.5000E-06,-421.8750000E-03
+17.7000E-06,-500.0000000E-03
+17.9000E-06,-500.0000000E-03
+18.1000E-06,-421.8750000E-03
+18.3000E-06,-500.0000000E-03
+18.5000E-06,-500.0000000E-03
+18.7000E-06,-343.7500000E-03
+18.9000E-06,-343.7500000E-03
+19.1000E-06,-343.7500000E-03
+19.3000E-06,-421.8750000E-03
+19.5000E-06,-421.8750000E-03
+19.7000E-06,-421.8750000E-03
+19.9000E-06,-421.8750000E-03
+20.1000E-06,-343.7500000E-03
+20.3000E-06,-421.8750000E-03
+20.5000E-06,-421.8750000E-03
+20.7000E-06,-421.8750000E-03
+20.9000E-06,-421.8750000E-03
+21.1000E-06,-343.7500000E-03
+21.3000E-06,-421.8750000E-03
+21.5000E-06,-421.8750000E-03
+21.7000E-06,-343.7500000E-03
+21.9000E-06,-343.7500000E-03
+22.1000E-06,-343.7500000E-03
+22.3000E-06,-421.8750000E-03
+22.5000E-06,-500.0000000E-03
+22.7000E-06,-421.8750000E-03
+22.9000E-06,-343.7500000E-03
+23.1000E-06,-343.7500000E-03
+23.3000E-06,-343.7500000E-03
+23.5000E-06,-421.8750000E-03
+23.7000E-06,-500.0000000E-03
+23.9000E-06,-421.8750000E-03
+24.1000E-06,-343.7500000E-03
+24.3000E-06,-343.7500000E-03
+24.5000E-06,-343.7500000E-03
+24.7000E-06,-421.8750000E-03
+24.9000E-06,-421.8750000E-03
+25.1000E-06,-343.7500000E-03
+25.3000E-06,-421.8750000E-03
+25.5000E-06,-500.0000000E-03
+25.7000E-06,-500.0000000E-03
+25.9000E-06,-500.0000000E-03
+26.1000E-06,-421.8750000E-03
+26.3000E-06,-343.7500000E-03
+26.5000E-06,-421.8750000E-03
+26.7000E-06,-421.8750000E-03
+26.9000E-06,-343.7500000E-03
+27.1000E-06,-343.7500000E-03
+27.3000E-06,-421.8750000E-03
+27.5000E-06,-421.8750000E-03
+27.7000E-06,-343.7500000E-03
+27.9000E-06,-421.8750000E-03
+28.1000E-06,-500.0000000E-03
+28.3000E-06,-500.0000000E-03
+28.5000E-06,-500.0000000E-03
+28.7000E-06,-421.8750000E-03
+28.9000E-06,-421.8750000E-03
+29.1000E-06,-500.0000000E-03
+29.3000E-06,-500.0000000E-03
+29.5000E-06,-500.0000000E-03
+29.7000E-06,-421.8750000E-03
+29.9000E-06,-343.7500000E-03
+30.1000E-06,-421.8750000E-03
+30.3000E-06,-500.0000000E-03
+30.5000E-06,-421.8750000E-03
+30.7000E-06,-343.7500000E-03
+30.9000E-06,-421.8750000E-03
+31.1000E-06,-421.8750000E-03
+31.3000E-06,-343.7500000E-03
+31.5000E-06,-421.8750000E-03
+31.7000E-06,-500.0000000E-03
+31.9000E-06,-421.8750000E-03
+32.1000E-06,-421.8750000E-03
+32.3000E-06,-421.8750000E-03
+32.5000E-06,-343.7500000E-03
+32.7000E-06,-343.7500000E-03
+32.9000E-06,-421.8750000E-03
+33.1000E-06,-500.0000000E-03
+33.3000E-06,-500.0000000E-03
+33.5000E-06,-500.0000000E-03
+33.7000E-06,-421.8750000E-03
+33.9000E-06,-421.8750000E-03
+34.1000E-06,-421.8750000E-03
+34.3000E-06,-421.8750000E-03
+34.5000E-06,-421.8750000E-03
+34.7000E-06,-421.8750000E-03
+34.9000E-06,-500.0000000E-03
+35.1000E-06,-421.8750000E-03
+35.3000E-06,-421.8750000E-03
+35.5000E-06,-500.0000000E-03
+35.7000E-06,-500.0000000E-03
+35.9000E-06,-421.8750000E-03
+36.1000E-06,-421.8750000E-03
+36.3000E-06,-421.8750000E-03
+36.5000E-06,-343.7500000E-03
+36.7000E-06,-421.8750000E-03
+36.9000E-06,-421.8750000E-03
+37.1000E-06,-343.7500000E-03
+37.3000E-06,-421.8750000E-03
+37.5000E-06,-500.0000000E-03
+37.7000E-06,-500.0000000E-03
+37.9000E-06,-500.0000000E-03
+38.1000E-06,-500.0000000E-03
+38.3000E-06,-421.8750000E-03
+38.5000E-06,-343.7500000E-03
+38.7000E-06,-343.7500000E-03
+38.9000E-06,-343.7500000E-03
+39.1000E-06,-343.7500000E-03
+39.3000E-06,-343.7500000E-03
+39.5000E-06,-343.7500000E-03
+39.7000E-06,-343.7500000E-03
+39.9000E-06,-343.7500000E-03
+40.1000E-06,-343.7500000E-03
+40.3000E-06,-343.7500000E-03
+40.5000E-06,-343.7500000E-03
+40.7000E-06,-343.7500000E-03
+40.9000E-06,-343.7500000E-03
+41.1000E-06,-343.7500000E-03
+41.3000E-06,-421.8750000E-03
+41.5000E-06,-421.8750000E-03
+41.7000E-06,-421.8750000E-03
+41.9000E-06,-500.0000000E-03
+42.1000E-06,-421.8750000E-03
+42.3000E-06,-421.8750000E-03
+42.5000E-06,-500.0000000E-03
+42.7000E-06,-421.8750000E-03
+42.9000E-06,-343.7500000E-03
+43.1000E-06,-421.8750000E-03
+43.3000E-06,-343.7500000E-03
+43.5000E-06,-265.6250000E-03
+43.7000E-06,-421.8750000E-03
+43.9000E-06,-421.8750000E-03
+44.1000E-06,-343.7500000E-03
+44.3000E-06,-343.7500000E-03
+44.5000E-06,-343.7500000E-03
+44.7000E-06,-421.8750000E-03
+44.9000E-06,-500.0000000E-03
+45.1000E-06,-500.0000000E-03
+45.3000E-06,-500.0000000E-03
+45.5000E-06,-421.8750000E-03
+45.7000E-06,-343.7500000E-03
+45.9000E-06,-421.8750000E-03
+46.1000E-06,-500.0000000E-03
+46.3000E-06,-421.8750000E-03
+46.5000E-06,-421.8750000E-03
+46.7000E-06,-421.8750000E-03
+46.9000E-06,-343.7500000E-03
+47.1000E-06,-500.0000000E-03
+47.3000E-06,-500.0000000E-03
+47.5000E-06,-421.8750000E-03
+47.7000E-06,-500.0000000E-03
+47.9000E-06,-421.8750000E-03
+48.1000E-06,-421.8750000E-03
+48.3000E-06,-421.8750000E-03
+48.5000E-06,-421.8750000E-03
+48.7000E-06,-421.8750000E-03
+48.9000E-06,-421.8750000E-03
+49.1000E-06,-500.0000000E-03
+49.3000E-06,-500.0000000E-03
+49.5000E-06,-500.0000000E-03
+49.7000E-06,-421.8750000E-03
+49.9000E-06,-421.8750000E-03
+50.1000E-06,-500.0000000E-03
+50.3000E-06,-421.8750000E-03
+50.5000E-06,-343.7500000E-03
+50.7000E-06,-421.8750000E-03
+50.9000E-06,-421.8750000E-03
+51.1000E-06,-343.7500000E-03
+51.3000E-06,-343.7500000E-03
+51.5000E-06,-421.8750000E-03
+51.7000E-06,-421.8750000E-03
+51.9000E-06,-343.7500000E-03
+52.1000E-06,-421.8750000E-03
+52.3000E-06,-500.0000000E-03
+52.5000E-06,-421.8750000E-03
+52.7000E-06,-343.7500000E-03
+52.9000E-06,-421.8750000E-03
+53.1000E-06,-421.8750000E-03
+53.3000E-06,-421.8750000E-03
+53.5000E-06,-500.0000000E-03
+53.7000E-06,-421.8750000E-03
+53.9000E-06,-421.8750000E-03
+54.1000E-06,-500.0000000E-03
+54.3000E-06,-500.0000000E-03
+54.5000E-06,-421.8750000E-03
+54.7000E-06,-421.8750000E-03
+54.9000E-06,-421.8750000E-03
+55.1000E-06,-343.7500000E-03
+55.3000E-06,-343.7500000E-03
+55.5000E-06,-343.7500000E-03
+55.7000E-06,-343.7500000E-03
+55.9000E-06,-421.8750000E-03
+56.1000E-06,-421.8750000E-03
+56.3000E-06,-421.8750000E-03
+56.5000E-06,-500.0000000E-03
+56.7000E-06,-500.0000000E-03
+56.9000E-06,-421.8750000E-03
+57.1000E-06,-343.7500000E-03
+57.3000E-06,-343.7500000E-03
+57.5000E-06,-343.7500000E-03
+57.7000E-06,-343.7500000E-03
+57.9000E-06,-421.8750000E-03
+58.1000E-06,-421.8750000E-03
+58.3000E-06,-343.7500000E-03
+58.5000E-06,-421.8750000E-03
+58.7000E-06,-500.0000000E-03
+58.9000E-06,-500.0000000E-03
+59.1000E-06,-500.0000000E-03
+59.3000E-06,-500.0000000E-03
+59.5000E-06,-500.0000000E-03
+59.7000E-06,-500.0000000E-03
+59.9000E-06,-421.8750000E-03
+60.1000E-06,-343.7500000E-03
+60.3000E-06,-343.7500000E-03
+60.5000E-06,-343.7500000E-03
+60.7000E-06,-343.7500000E-03
+60.9000E-06,-421.8750000E-03
+61.1000E-06,-421.8750000E-03
+61.3000E-06,-343.7500000E-03
+61.5000E-06,-343.7500000E-03
+61.7000E-06,-421.8750000E-03
+61.9000E-06,-421.8750000E-03
+62.1000E-06,-421.8750000E-03
+62.3000E-06,-500.0000000E-03
+62.5000E-06,-343.7500000E-03
+62.7000E-06,-265.6250000E-03
+62.9000E-06,-343.7500000E-03
+63.1000E-06,-421.8750000E-03
+63.3000E-06,-500.0000000E-03
+63.5000E-06,-421.8750000E-03
+63.7000E-06,-343.7500000E-03
+63.9000E-06,-421.8750000E-03
+64.1000E-06,-421.8750000E-03
+64.3000E-06,-421.8750000E-03
+64.5000E-06,-500.0000000E-03
+64.7000E-06,-421.8750000E-03
+64.9000E-06,-421.8750000E-03
+65.1000E-06,-421.8750000E-03
+65.3000E-06,-343.7500000E-03
+65.5000E-06,-343.7500000E-03
