x-axis,3,4
second,Volt,Volt
+34.0352000E-06,+15.3273439407349E+00,+6.2179689407350E+00
+34.0354000E-06,+15.3273439407349E+00,+6.2101564407349E+00
+34.0356000E-06,+15.3117189407350E+00,+6.1964845657350E+00
+34.0358000E-06,+15.2941408157350E+00,+6.1867189407349E+00
+34.0360000E-06,+15.2804689407349E+00,+6.1867189407349E+00
+34.0362000E-06,+15.2824220657349E+00,+6.1945314407349E+00
+34.0364000E-06,+15.2941408157349E+00,+6.2003908157349E+00
+34.0366000E-06,+15.3058595657349E+00,+6.1984376907348E+00
+34.0368000E-06,+15.3058595657348E+00,+6.1886720657348E+00
+34.0370000E-06,+15.2980470657347E+00,+6.1769533157348E+00
+34.0372000E-06,+15.2824220657348E+00,+6.1730470657349E+00
+34.0374000E-06,+15.2785158157349E+00,+6.1769533157350E+00
+34.0376000E-06,+15.2843751907350E+00,+6.1886720657350E+00
+34.0378000E-06,+15.2921876907349E+00,+6.2003908157350E+00
+34.0380000E-06,+15.2960939407348E+00,+6.2082033157349E+00
+34.0382000E-06,+15.2921876907345E+00,+6.2121095657349E+00
+34.0384000E-06,+15.2765626907345E+00,+6.2121095657348E+00
+34.0386000E-06,+15.2589845657345E+00,+6.2101564407348E+00
+34.0388000E-06,+15.2453126907348E+00,+6.2082033157349E+00
+34.0390000E-06,+15.2433595657351E+00,+6.2082033157349E+00
+34.0392000E-06,+15.2511720657353E+00,+6.2082033157349E+00
+34.0394000E-06,+15.2648439407354E+00,+6.2082033157349E+00
+34.0396000E-06,+15.2804689407354E+00,+6.2082033157349E+00
+34.0398000E-06,+15.2960939407353E+00,+6.2101564407349E+00
+34.0400000E-06,+15.3078126907350E+00,+6.2121095657349E+00
+34.0402000E-06,+15.3117189407344E+00,+6.2121095657346E+00
+34.0404000E-06,+15.3000001907339E+00,+6.2062501907344E+00
+34.0406000E-06,+15.2785158157339E+00,+6.1964845657344E+00
+34.0408000E-06,+15.2589845657342E+00,+6.1867189407345E+00
+34.0410000E-06,+15.2453126907350E+00,+6.1789064407347E+00
+34.0412000E-06,+15.2472658157358E+00,+6.1750001907349E+00
+34.0414000E-06,+15.2648439407360E+00,+6.1750001907350E+00
+34.0416000E-06,+15.2843751907355E+00,+6.1769533157349E+00
+34.0418000E-06,+15.2960939407350E+00,+6.1769533157349E+00
+34.0420000E-06,+15.2980470657344E+00,+6.1769533157349E+00
+34.0422000E-06,+15.2902345657340E+00,+6.1769533157349E+00
+34.0424000E-06,+15.2765626907342E+00,+6.1769533157349E+00
+34.0426000E-06,+15.2667970657349E+00,+6.1769533157349E+00
+34.0428000E-06,+15.2667970657353E+00,+6.1769533157349E+00
+34.0430000E-06,+15.2726564407360E+00,+6.1769533157349E+00
+34.0432000E-06,+15.2882814407357E+00,+6.1769533157347E+00
+34.0434000E-06,+15.3000001907353E+00,+6.1750001907347E+00
+34.0436000E-06,+15.3058595657349E+00,+6.1730470657352E+00
+34.0438000E-06,+15.3058595657344E+00,+6.1769533157357E+00
+34.0440000E-06,+15.3000001907337E+00,+6.1867189407359E+00
+34.0442000E-06,+15.2863283157337E+00,+6.1984376907350E+00
+34.0444000E-06,+15.2726564407343E+00,+6.2003908157345E+00
+34.0446000E-06,+15.2667970657352E+00,+6.1964845657343E+00
+34.0448000E-06,+15.2707033157356E+00,+6.1906251907347E+00
+34.0450000E-06,+15.2785158157362E+00,+6.1886720657354E+00
+34.0452000E-06,+15.2921876907351E+00,+6.1945314407351E+00
+34.0454000E-06,+15.2941408157345E+00,+6.1964845657347E+00
+34.0456000E-06,+15.2902345657343E+00,+6.1945314407345E+00
+34.0458000E-06,+15.2843751907347E+00,+6.1906251907347E+00
+34.0460000E-06,+15.2824220657355E+00,+6.1886720657355E+00
+34.0462000E-06,+15.2882814407355E+00,+6.1945314407355E+00
+34.0464000E-06,+15.2941408157346E+00,+6.2003908157347E+00
+34.0466000E-06,+15.2921876907342E+00,+6.1984376907340E+00
+34.0468000E-06,+15.2863283157335E+00,+6.1906251907337E+00
+34.0470000E-06,+15.2746095657339E+00,+6.1808595657340E+00
+34.0472000E-06,+15.2667970657349E+00,+6.1730470657349E+00
+34.0474000E-06,+15.2667970657349E+00,+6.1730470657349E+00
+34.0476000E-06,+15.2667970657356E+00,+6.1730470657354E+00
+34.0478000E-06,+15.2726564407358E+00,+6.1769533157359E+00
+34.0480000E-06,+15.2804689407364E+00,+6.1847658157361E+00
+34.0482000E-06,+15.2921876907354E+00,+6.1945314407364E+00
+34.0484000E-06,+15.2960939407346E+00,+6.2062501907356E+00
+34.0486000E-06,+15.2941408157335E+00,+6.2121095657349E+00
+34.0488000E-06,+15.2843751907335E+00,+6.2121095657335E+00
+34.0490000E-06,+15.2746095657338E+00,+6.2023439407335E+00
+34.0492000E-06,+15.2667970657349E+00,+6.1925783157332E+00
+34.0494000E-06,+15.2667970657354E+00,+6.1808595657340E+00
+34.0496000E-06,+15.2707033157351E+00,+6.1750001907349E+00
+34.0498000E-06,+15.2726564407349E+00,+6.1750001907352E+00
+34.0500000E-06,+15.2726564407346E+00,+6.1769533157349E+00
+34.0502000E-06,+15.2707033157346E+00,+6.1769533157349E+00
+34.0504000E-06,+15.2687501907346E+00,+6.1769533157349E+00
+34.0506000E-06,+15.2667970657358E+00,+6.1769533157349E+00
+34.0508000E-06,+15.2726564407361E+00,+6.1769533157349E+00
+34.0510000E-06,+15.2804689407367E+00,+6.1769533157349E+00
+34.0512000E-06,+15.2921876907352E+00,+6.1769533157345E+00
+34.0514000E-06,+15.2941408157342E+00,+6.1750001907345E+00
+34.0516000E-06,+15.2902345657339E+00,+6.1730470657355E+00
+34.0518000E-06,+15.2843751907345E+00,+6.1769533157365E+00
+34.0520000E-06,+15.2824220657359E+00,+6.1867189407369E+00
+34.0522000E-06,+15.2882814407355E+00,+6.1984376907355E+00
+34.0524000E-06,+15.2921876907345E+00,+6.2023439407342E+00
+34.0526000E-06,+15.2902345657338E+00,+6.1984376907335E+00
