x-axis,3,MATH
-5.65000E-06,+14.51347732544E+00,+86.32812691E-03
-5.63000E-06,+14.51152420044E+00,+87.69531438E-03
-5.61000E-06,+14.51347732544E+00,+90.42968932E-03
-5.59000E-06,+14.51640701294E+00,+89.64843934E-03
-5.57000E-06,+14.51445388794E+00,+86.32812691E-03
-5.55000E-06,+14.51250076294E+00,+82.42187700E-03
-5.53000E-06,+14.51152420044E+00,+88.08593937E-03
-5.51000E-06,+14.51054763794E+00,+91.21093930E-03
-5.49000E-06,+14.50859451294E+00,+87.30468939E-03
-5.47000E-06,+14.50566482544E+00,+89.25781435E-03
-5.45000E-06,+14.50761795044E+00,+86.71875190E-03
-5.43000E-06,+14.50566482544E+00,+83.59375197E-03
-5.41000E-06,+14.50273513794E+00,+88.47656436E-03
-5.39000E-06,+14.50468826294E+00,+88.86718936E-03
-5.37000E-06,+14.50468826294E+00,+90.62500182E-03
-5.35000E-06,+14.50468826294E+00,+94.14062674E-03
-5.33000E-06,+14.50371170044E+00,+86.71875190E-03
-5.31000E-06,+14.50175857544E+00,+81.64062702E-03
-5.29000E-06,+14.50175857544E+00,+86.71875190E-03
-5.27000E-06,+14.50273513794E+00,+92.96875176E-03
-5.25000E-06,+14.49980545044E+00,+91.79687679E-03
-5.23000E-06,+14.49882888794E+00,+88.67187686E-03
-5.21000E-06,+14.49980545044E+00,+90.23437682E-03
-5.19000E-06,+14.49785232544E+00,+89.84375183E-03
-5.17000E-06,+14.49589920044E+00,+90.82031431E-03
-5.15000E-06,+14.49589920044E+00,+89.06250185E-03
-5.13000E-06,+14.49882888794E+00,+86.52343941E-03
-5.11000E-06,+14.49980545044E+00,+91.99218929E-03
-5.09000E-06,+14.49882888794E+00,+92.77343927E-03
-5.07000E-06,+14.49785232544E+00,+90.62500182E-03
-5.05000E-06,+14.49394607544E+00,+88.28125187E-03
-5.03000E-06,+14.49101638794E+00,+89.84375183E-03
-5.01000E-06,+14.48711013794E+00,+90.82031431E-03
-4.99000E-06,+14.48613357544E+00,+87.30468939E-03
-4.97000E-06,+14.48906326294E+00,+89.25781435E-03
-4.95000E-06,+14.48711013794E+00,+90.62500182E-03
-4.93000E-06,+14.48906326294E+00,+89.84375183E-03
-4.91000E-06,+14.48906326294E+00,+89.06250185E-03
-4.89000E-06,+14.48613357544E+00,+89.45312684E-03
-4.87000E-06,+14.48418045044E+00,+90.82031431E-03
-4.85000E-06,+14.48320388794E+00,+91.79687679E-03
-4.83000E-06,+14.48613357544E+00,+91.01562681E-03
-4.81000E-06,+14.48320388794E+00,+89.64843934E-03
-4.79000E-06,+14.48418045044E+00,+89.45312684E-03
-4.77000E-06,+14.48613357544E+00,+91.60156429E-03
-4.75000E-06,+14.48222732544E+00,+92.77343927E-03
-4.73000E-06,+14.48320388794E+00,+91.01562681E-03
-4.71000E-06,+14.48418045044E+00,+91.79687679E-03
-4.69000E-06,+14.48320388794E+00,+92.96875176E-03
-4.67000E-06,+14.48222732544E+00,+88.86718936E-03
-4.65000E-06,+14.48125076294E+00,+84.76562695E-03
-4.63000E-06,+14.48027420044E+00,+86.91406440E-03
-4.61000E-06,+14.48027420044E+00,+93.75000175E-03
-4.59000E-06,+14.47832107544E+00,+95.70312670E-03
-4.57000E-06,+14.47832107544E+00,+90.62500182E-03
-4.55000E-06,+14.47929763794E+00,+86.91406440E-03
-4.53000E-06,+14.47539138794E+00,+86.32812691E-03
-4.51000E-06,+14.47343826294E+00,+90.03906433E-03
-4.49000E-06,+14.47636795044E+00,+92.57812677E-03
-4.47000E-06,+14.47734451294E+00,+91.40625180E-03
-4.45000E-06,+14.47441482544E+00,+92.18750178E-03
-4.43000E-06,+14.47148513794E+00,+94.14062674E-03
-4.41000E-06,+14.47246170044E+00,+93.35937675E-03
-4.39000E-06,+14.47343826294E+00,+89.25781435E-03
-4.37000E-06,+14.47246170044E+00,+89.25781435E-03
-4.35000E-06,+14.47148513794E+00,+91.79687679E-03
-4.33000E-06,+14.46953201294E+00,+91.99218929E-03
-4.31000E-06,+14.46757888794E+00,+93.75000175E-03
-4.29000E-06,+14.46562576294E+00,+93.75000175E-03
-4.27000E-06,+14.46855545044E+00,+92.96875176E-03
-4.25000E-06,+14.47050857544E+00,+93.55468925E-03
-4.23000E-06,+14.46757888794E+00,+92.77343927E-03
-4.21000E-06,+14.46757888794E+00,+91.60156429E-03
-4.19000E-06,+14.46855545044E+00,+93.35937675E-03
-4.17000E-06,+14.46562576294E+00,+93.55468925E-03
-4.15000E-06,+14.46367263794E+00,+92.96875176E-03
-4.13000E-06,+14.46562576294E+00,+97.07031417E-03
-4.11000E-06,+14.46562576294E+00,+94.92187672E-03
-4.09000E-06,+14.46464920044E+00,+91.21093930E-03
-4.07000E-06,+14.46269607544E+00,+93.94531424E-03
-4.05000E-06,+14.46171951294E+00,+95.89843920E-03
-4.03000E-06,+14.46074295044E+00,+95.89843920E-03
-4.01000E-06,+14.45976638794E+00,+94.14062674E-03
-3.99000E-06,+14.46171951294E+00,+92.38281428E-03
-3.97000E-06,+14.46171951294E+00,+94.92187672E-03
-3.95000E-06,+14.46074295044E+00,+96.48437669E-03
-3.93000E-06,+14.46074295044E+00,+95.31250171E-03
-3.91000E-06,+14.45878982544E+00,+91.79687679E-03
-3.89000E-06,+14.45683670044E+00,+89.64843934E-03
-3.87000E-06,+14.45683670044E+00,+92.18750178E-03
-3.85000E-06,+14.45781326294E+00,+94.53125173E-03
-3.83000E-06,+14.45878982544E+00,+93.16406426E-03
-3.81000E-06,+14.45586013794E+00,+89.06250185E-03
-3.79000E-06,+14.45293045044E+00,+92.77343927E-03
-3.77000E-06,+14.45488357544E+00,+98.04687665E-03
-3.75000E-06,+14.45586013794E+00,+93.75000175E-03
-3.73000E-06,+14.45488357544E+00,+91.99218929E-03
-3.71000E-06,+14.45195388794E+00,+92.57812677E-03
-3.69000E-06,+14.45000076294E+00,+92.18750178E-03
-3.67000E-06,+14.45195388794E+00,+94.33593923E-03
-3.65000E-06,+14.45293045044E+00,+94.92187672E-03
-3.63000E-06,+14.44804763794E+00,+96.67968918E-03
-3.61000E-06,+14.44511795044E+00,+96.09375169E-03
-3.59000E-06,+14.44707107544E+00,+91.99218929E-03
-3.57000E-06,+14.44511795044E+00,+90.62500182E-03
-3.55000E-06,+14.44511795044E+00,+93.75000175E-03
-3.53000E-06,+14.44609451294E+00,+97.07031417E-03
-3.51000E-06,+14.44414138794E+00,+96.09375169E-03
-3.49000E-06,+14.44414138794E+00,+94.53125173E-03
-3.47000E-06,+14.44414138794E+00,+96.48437669E-03
-3.45000E-06,+14.44218826294E+00,+95.11718922E-03
-3.43000E-06,+14.44023513794E+00,+91.40625180E-03
-3.41000E-06,+14.44121170044E+00,+94.72656422E-03
-3.39000E-06,+14.44218826294E+00,+96.87500168E-03
-3.37000E-06,+14.44218826294E+00,+96.48437669E-03
-3.35000E-06,+14.44316482544E+00,+96.09375169E-03
-3.33000E-06,+14.43925857544E+00,+96.28906419E-03
-3.31000E-06,+14.43535232544E+00,+97.26562667E-03
-3.29000E-06,+14.43535232544E+00,+95.89843920E-03
-3.27000E-06,+14.43632888794E+00,+94.72656422E-03
-3.25000E-06,+14.43632888794E+00,+93.55468925E-03
-3.23000E-06,+14.43632888794E+00,+95.70312670E-03
-3.21000E-06,+14.43535232544E+00,+98.43750164E-03
-3.19000E-06,+14.43437576294E+00,+95.70312670E-03
-3.17000E-06,+14.43437576294E+00,+90.03906433E-03
-3.15000E-06,+14.43535232544E+00,+91.40625180E-03
-3.13000E-06,+14.43535232544E+00,+99.02343913E-03
-3.11000E-06,+14.43535232544E+00,+99.02343913E-03
-3.09000E-06,+14.43339920044E+00,+92.96875176E-03
-3.07000E-06,+14.43144607544E+00,+94.72656422E-03
-3.05000E-06,+14.43144607544E+00,+97.07031417E-03
-3.03000E-06,+14.42753982544E+00,+96.67968918E-03
-3.01000E-06,+14.42656326294E+00,+98.43750164E-03
-2.99000E-06,+14.42949295044E+00,+96.28906419E-03
-2.97000E-06,+14.42851638794E+00,+96.09375169E-03
-2.95000E-06,+14.42656326294E+00,+97.85156415E-03
-2.93000E-06,+14.42851638794E+00,+96.48437669E-03
-2.91000E-06,+14.42656326294E+00,+93.75000175E-03
-2.89000E-06,+14.42461013794E+00,+92.77343927E-03
-2.87000E-06,+14.42558670044E+00,+96.67968918E-03
-2.85000E-06,+14.42461013794E+00,+98.24218915E-03
-2.83000E-06,+14.42363357544E+00,+94.72656422E-03
-2.81000E-06,+14.42168045044E+00,+93.55468925E-03
-2.79000E-06,+14.41972732544E+00,+94.14062674E-03
-2.77000E-06,+14.41972732544E+00,+97.85156415E-03
-2.75000E-06,+14.42168045044E+00,+100.19531410E-03
-2.73000E-06,+14.42070388794E+00,+97.07031417E-03
-2.71000E-06,+14.41777420044E+00,+98.04687665E-03
-2.69000E-06,+14.42070388794E+00,+98.82812663E-03
-2.67000E-06,+14.42070388794E+00,+96.87500168E-03
-2.65000E-06,+14.41582107544E+00,+96.48437669E-03
-2.63000E-06,+14.41289138794E+00,+94.33593923E-03
-2.61000E-06,+14.41386795044E+00,+95.89843920E-03
-2.59000E-06,+14.41484451294E+00,+100.00000161E-03
-2.57000E-06,+14.41093826294E+00,+98.43750164E-03
-2.55000E-06,+14.41191482544E+00,+96.28906419E-03
-2.53000E-06,+14.41386795044E+00,+97.46093916E-03
-2.51000E-06,+14.41386795044E+00,+96.09375169E-03
-2.49000E-06,+14.41386795044E+00,+95.31250171E-03
-2.47000E-06,+14.41191482544E+00,+99.80468911E-03
-2.45000E-06,+14.41093826294E+00,+101.95312656E-03
-2.43000E-06,+14.40996170044E+00,+100.19531410E-03
-2.41000E-06,+14.40996170044E+00,+98.43750164E-03
-2.39000E-06,+14.41093826294E+00,+97.46093916E-03
-2.37000E-06,+14.40996170044E+00,+98.43750164E-03
-2.35000E-06,+14.40898513794E+00,+98.04687665E-03
-2.33000E-06,+14.40800857544E+00,+98.82812663E-03
-2.31000E-06,+14.40605545044E+00,+99.02343913E-03
-2.29000E-06,+14.40410232544E+00,+100.58593909E-03
-2.27000E-06,+14.40117263794E+00,+102.14843906E-03
-2.25000E-06,+14.40214920044E+00,+96.48437669E-03
-2.23000E-06,+14.40214920044E+00,+95.70312670E-03
-2.21000E-06,+14.40019607544E+00,+98.63281414E-03
-2.19000E-06,+14.40312576294E+00,+97.65625166E-03
-2.17000E-06,+14.40312576294E+00,+98.04687665E-03
-2.15000E-06,+14.39921951294E+00,+99.02343913E-03
-2.13000E-06,+14.40019607544E+00,+99.02343913E-03
-2.11000E-06,+14.40214920044E+00,+100.78125159E-03
-2.09000E-06,+14.40117263794E+00,+102.73437655E-03
-2.07000E-06,+14.39628982544E+00,+98.43750164E-03
-2.05000E-06,+14.39433670044E+00,+95.11718922E-03
-2.03000E-06,+14.39921951294E+00,+100.19531410E-03
-2.01000E-06,+14.40019607544E+00,+104.10156401E-03
-1.99000E-06,+14.39921951294E+00,+101.36718908E-03
-1.97000E-06,+14.39628982544E+00,+99.80468911E-03
-1.95000E-06,+14.39433670044E+00,+102.34375155E-03
-1.93000E-06,+14.39628982544E+00,+100.97656408E-03
-1.91000E-06,+14.39531326294E+00,+99.80468911E-03
-1.89000E-06,+14.39336013794E+00,+97.85156415E-03
-1.87000E-06,+14.39140701294E+00,+96.87500168E-03
-1.85000E-06,+14.38847732544E+00,+101.56250157E-03
-1.83000E-06,+14.38945388794E+00,+101.75781407E-03
-1.81000E-06,+14.39043045044E+00,+99.80468911E-03
-1.79000E-06,+14.38847732544E+00,+97.85156415E-03
-1.77000E-06,+14.38750076294E+00,+97.46093916E-03
-1.75000E-06,+14.38750076294E+00,+99.02343913E-03
-1.73000E-06,+14.38750076294E+00,+97.85156415E-03
-1.71000E-06,+14.38750076294E+00,+100.58593909E-03
-1.69000E-06,+14.38750076294E+00,+101.56250157E-03
-1.67000E-06,+14.38750076294E+00,+102.53906405E-03
-1.65000E-06,+14.38652420044E+00,+101.95312656E-03
-1.63000E-06,+14.38554763794E+00,+96.28906419E-03
-1.61000E-06,+14.38457107544E+00,+96.48437669E-03
-1.59000E-06,+14.38457107544E+00,+97.65625166E-03
-1.57000E-06,+14.38164138794E+00,+100.78125159E-03
-1.55000E-06,+14.37968826294E+00,+102.34375155E-03
-1.53000E-06,+14.38164138794E+00,+101.17187658E-03
-1.51000E-06,+14.38066482544E+00,+101.95312656E-03
-1.49000E-06,+14.37871170044E+00,+100.39062660E-03
-1.47000E-06,+14.37675857544E+00,+100.39062660E-03
-1.45000E-06,+14.37871170044E+00,+99.02343913E-03
-1.43000E-06,+14.37968826294E+00,+100.00000161E-03
-1.41000E-06,+14.37871170044E+00,+105.27343899E-03
-1.39000E-06,+14.37578201294E+00,+104.49218901E-03
-1.37000E-06,+14.37480545044E+00,+100.39062660E-03
-1.35000E-06,+14.37675857544E+00,+98.63281414E-03
-1.33000E-06,+14.37480545044E+00,+98.24218915E-03
-1.31000E-06,+14.37285232544E+00,+99.41406412E-03
-1.29000E-06,+14.37285232544E+00,+99.60937662E-03
-1.27000E-06,+14.37285232544E+00,+99.80468911E-03
-1.25000E-06,+14.37187576294E+00,+99.80468911E-03
-1.23000E-06,+14.37187576294E+00,+99.60937662E-03
-1.21000E-06,+14.37187576294E+00,+99.41406412E-03
-1.19000E-06,+14.37285232544E+00,+99.80468911E-03
-1.17000E-06,+14.37089920044E+00,+100.58593909E-03
-1.15000E-06,+14.36796951294E+00,+99.21875162E-03
-1.13000E-06,+14.36796951294E+00,+100.19531410E-03
-1.11000E-06,+14.36601638794E+00,+100.00000161E-03
-1.09000E-06,+14.36601638794E+00,+99.80468911E-03
-1.07000E-06,+14.36601638794E+00,+102.14843906E-03
-1.05000E-06,+14.36211013794E+00,+100.78125159E-03
-1.03000E-06,+14.36211013794E+00,+100.19531410E-03
-1.01000E-06,+14.36601638794E+00,+104.29687651E-03
-990.00E-09,+14.36699295044E+00,+101.17187658E-03
-970.00E-09,+14.36211013794E+00,+98.82812663E-03
-950.00E-09,+14.36015701294E+00,+99.21875162E-03
-930.00E-09,+14.36406326294E+00,+106.25000147E-03
-910.00E-09,+14.36308670044E+00,+103.12500154E-03
-890.00E-09,+14.36015701294E+00,+95.89843920E-03
-870.00E-09,+14.36211013794E+00,+99.21875162E-03
-850.00E-09,+14.36211013794E+00,+100.19531410E-03
-830.00E-09,+14.36015701294E+00,+99.60937662E-03
-810.00E-09,+14.36015701294E+00,+103.51562653E-03
-790.00E-09,+14.35820388794E+00,+103.90625152E-03
-770.00E-09,+14.35820388794E+00,+100.19531410E-03
-750.00E-09,+14.35820388794E+00,+101.36718908E-03
-730.00E-09,+14.35625076294E+00,+101.95312656E-03
-710.00E-09,+14.35527420044E+00,+107.03125145E-03
-690.00E-09,+14.35234451294E+00,+98.82812663E-03
-670.00E-09,+14.35332107544E+00,+98.43750164E-03
-650.00E-09,+14.35429763794E+00,+101.56250157E-03
-630.00E-09,+14.35332107544E+00,+102.53906405E-03
-610.00E-09,+14.35234451294E+00,+104.88281400E-03
-590.00E-09,+14.34941482544E+00,+102.53906405E-03
-570.00E-09,+14.35039138794E+00,+104.10156401E-03
-550.00E-09,+14.34941482544E+00,+102.14843906E-03
-530.00E-09,+14.34941482544E+00,+98.24218915E-03
-510.00E-09,+14.35039138794E+00,+100.00000161E-03
-490.00E-09,+14.34843826294E+00,+99.80468911E-03
-470.00E-09,+14.34648513794E+00,+103.71093902E-03
-450.00E-09,+14.34550857544E+00,+103.51562653E-03
-430.00E-09,+14.34843826294E+00,+103.71093902E-03
-410.00E-09,+14.34746170044E+00,+102.34375155E-03
-390.00E-09,+14.34453201294E+00,+99.02343913E-03
-370.00E-09,+14.34453201294E+00,+107.03125145E-03
-350.00E-09,+14.34355545044E+00,+96.87500168E-03
-330.00E-09,+14.34453201294E+00,+101.56250157E-03
-310.00E-09,+14.34550857544E+00,+105.07812649E-03
-290.00E-09,+14.34062576294E+00,+99.21875162E-03
-270.00E-09,+14.34160232544E+00,+110.74218887E-03
-250.00E-09,+14.34257888794E+00,+99.41406412E-03
-230.00E-09,+14.33769607544E+00,+95.50781421E-03
-210.00E-09,+14.33867263794E+00,+108.00781393E-03
-190.00E-09,+14.34160232544E+00,+101.75781407E-03
-170.00E-09,+14.33964920044E+00,+104.29687651E-03
-150.00E-09,+14.33574295044E+00,+104.10156401E-03
-130.00E-09,+14.33671951294E+00,+101.56250157E-03
-110.00E-09,+14.33867263794E+00,+106.64062646E-03
-90.00E-09,+14.33867263794E+00,+105.07812649E-03
-70.00E-09,+14.33769607544E+00,+99.60937662E-03
-50.00E-09,+14.33769607544E+00,+103.51562653E-03
-30.00E-09,+14.40703201294E+00,+128.71093846E-03
-10.00E-09,+15.04375076294E+00,+78.90625208E-03
+10.00E-09,+15.64336013794E+00,+91.87500179E-03
+30.00E-09,+15.69023513794E+00,+91.87500179E-03
+50.00E-09,+15.71757888794E+00,+91.87500179E-03
+70.00E-09,+15.73027420044E+00,+106.52343896E-03
+90.00E-09,+15.71269607544E+00,+29.49219068E-03
+110.00E-09,+15.71074295044E+00,+94.21875174E-03
+130.00E-09,+15.73515701294E+00,+146.17187557E-03
+150.00E-09,+15.75566482544E+00,+113.28125131E-03
+170.00E-09,+15.76836013794E+00,+84.96093944E-03
+190.00E-09,+15.76543045044E+00,+72.65625222E-03
+210.00E-09,+15.77617263794E+00,+126.05468852E-03
+230.00E-09,+15.78789138794E+00,+93.04687676E-03
+250.00E-09,+15.79375076294E+00,+75.58593965E-03
+270.00E-09,+15.79765701294E+00,+98.04687665E-03
+290.00E-09,+15.79570388794E+00,+108.20312642E-03
+310.00E-09,+15.80742263794E+00,+152.53906293E-03
+330.00E-09,+15.81523513794E+00,+110.15625138E-03
+350.00E-09,+15.81328201294E+00,+98.04687665E-03
+370.00E-09,+15.81523513794E+00,+100.78125159E-03
+390.00E-09,+15.81914138794E+00,+120.89843864E-03
+410.00E-09,+15.82109451294E+00,+123.24218859E-03
+430.00E-09,+15.82500076294E+00,+94.33593923E-03
+450.00E-09,+15.82988357544E+00,+106.44531396E-03
+470.00E-09,+15.83086013794E+00,+124.02343857E-03
+490.00E-09,+15.83183670044E+00,+118.16406370E-03
+510.00E-09,+15.83476638794E+00,+97.26562667E-03
+530.00E-09,+15.83769607544E+00,+112.10937634E-03
+550.00E-09,+15.83769607544E+00,+112.89062632E-03
+570.00E-09,+15.84355545044E+00,+117.96875120E-03
+590.00E-09,+15.84550857544E+00,+113.67187630E-03
+610.00E-09,+15.84453201294E+00,+102.34375155E-03
+630.00E-09,+15.85136795044E+00,+113.28125131E-03
+650.00E-09,+15.85429763794E+00,+108.98437641E-03
+670.00E-09,+15.85234451294E+00,+108.20312642E-03
+690.00E-09,+15.85332107544E+00,+112.69531382E-03
+710.00E-09,+15.85722732544E+00,+112.89062632E-03
+730.00E-09,+15.86015701294E+00,+103.71093902E-03
+750.00E-09,+15.86113357544E+00,+101.56250157E-03
+770.00E-09,+15.86015701294E+00,+108.39843892E-03
+790.00E-09,+15.86406326294E+00,+110.15625138E-03
+810.00E-09,+15.86699295044E+00,+114.06250129E-03
+830.00E-09,+15.86503982544E+00,+110.93750136E-03
+850.00E-09,+15.86406326294E+00,+106.25000147E-03
+870.00E-09,+15.86503982544E+00,+109.17968890E-03
+890.00E-09,+15.86699295044E+00,+108.98437641E-03
+910.00E-09,+15.87382888794E+00,+111.91406384E-03
+930.00E-09,+15.87675857544E+00,+114.25781379E-03
+950.00E-09,+15.87480545044E+00,+107.42187644E-03
+970.00E-09,+15.87480545044E+00,+109.37500140E-03
+990.00E-09,+15.87675857544E+00,+108.98437641E-03
+1.01000E-06,+15.87968826294E+00,+104.10156401E-03
+1.03000E-06,+15.87968826294E+00,+108.39843892E-03
+1.05000E-06,+15.87773513794E+00,+108.39843892E-03
+1.07000E-06,+15.87968826294E+00,+109.37500140E-03
+1.09000E-06,+15.88164138794E+00,+111.91406384E-03
+1.11000E-06,+15.88066482544E+00,+106.25000147E-03
+1.13000E-06,+15.88457107544E+00,+108.20312642E-03
+1.15000E-06,+15.88847732544E+00,+109.96093888E-03
+1.17000E-06,+15.88847732544E+00,+109.17968890E-03
+1.19000E-06,+15.88750076294E+00,+109.57031389E-03
+1.21000E-06,+15.88750076294E+00,+107.22656395E-03
+1.23000E-06,+15.88750076294E+00,+106.83593895E-03
+1.25000E-06,+15.88945388794E+00,+109.37500140E-03
+1.27000E-06,+15.89238357544E+00,+111.13281386E-03
+1.29000E-06,+15.89336013794E+00,+109.76562639E-03
+1.31000E-06,+15.89531326294E+00,+106.64062646E-03
+1.33000E-06,+15.89726638794E+00,+105.85937648E-03
+1.35000E-06,+15.89433670044E+00,+106.25000147E-03
+1.37000E-06,+15.89531326294E+00,+106.05468897E-03
+1.39000E-06,+15.90019607544E+00,+107.22656395E-03
+1.41000E-06,+15.89921951294E+00,+106.44531396E-03
+1.43000E-06,+15.89628982544E+00,+106.25000147E-03
+1.45000E-06,+15.89726638794E+00,+109.57031389E-03
+1.47000E-06,+15.89921951294E+00,+111.13281386E-03
+1.49000E-06,+15.89921951294E+00,+107.61718894E-03
+1.51000E-06,+15.90214920044E+00,+105.46875148E-03
+1.53000E-06,+15.90800857544E+00,+107.03125145E-03
+1.55000E-06,+15.90898513794E+00,+108.98437641E-03
+1.57000E-06,+15.90703201294E+00,+109.76562639E-03
+1.59000E-06,+15.90507888794E+00,+106.83593895E-03
+1.61000E-06,+15.90117263794E+00,+103.71093902E-03
+1.63000E-06,+15.90312576294E+00,+104.88281400E-03
+1.65000E-06,+15.90703201294E+00,+106.83593895E-03
+1.67000E-06,+15.90703201294E+00,+108.00781393E-03
+1.69000E-06,+15.90898513794E+00,+105.85937648E-03
+1.71000E-06,+15.91093826294E+00,+103.90625152E-03
+1.73000E-06,+15.90996170044E+00,+105.66406398E-03
+1.75000E-06,+15.90800857544E+00,+106.83593895E-03
+1.77000E-06,+15.90800857544E+00,+106.44531396E-03
+1.79000E-06,+15.90996170044E+00,+105.07812649E-03
+1.81000E-06,+15.90898513794E+00,+106.64062646E-03
+1.83000E-06,+15.90996170044E+00,+108.78906391E-03
+1.85000E-06,+15.91386795044E+00,+107.22656395E-03
+1.87000E-06,+15.91484451294E+00,+105.66406398E-03
+1.89000E-06,+15.91386795044E+00,+105.85937648E-03
+1.91000E-06,+15.91386795044E+00,+107.42187644E-03
+1.93000E-06,+15.91679763794E+00,+106.05468897E-03
+1.95000E-06,+15.91972732544E+00,+104.68750150E-03
+1.97000E-06,+15.91972732544E+00,+105.27343899E-03
+1.99000E-06,+15.91679763794E+00,+103.71093902E-03
+2.01000E-06,+15.91484451294E+00,+104.29687651E-03
+2.03000E-06,+15.91777420044E+00,+105.07812649E-03
+2.05000E-06,+15.91972732544E+00,+104.49218901E-03
+2.07000E-06,+15.91875076294E+00,+107.03125145E-03
+2.09000E-06,+15.92070388794E+00,+108.20312642E-03
+2.11000E-06,+15.92070388794E+00,+107.42187644E-03
+2.13000E-06,+15.91972732544E+00,+106.64062646E-03
+2.15000E-06,+15.92070388794E+00,+106.44531396E-03
+2.17000E-06,+15.92070388794E+00,+107.03125145E-03
+2.19000E-06,+15.92265701294E+00,+106.64062646E-03
