x-axis,MATH
second,Volt
+50.2200E-06,-11.1039062440E+00
+50.3200E-06,-11.0843749940E+00
+50.4200E-06,-11.0960937440E+00
+50.5200E-06,-11.0785156190E+00
+50.6200E-06,-11.0707031190E+00
+50.7200E-06,-11.0667968690E+00
+50.8200E-06,-11.0511718690E+00
+50.9200E-06,-11.0453124940E+00
+51.0200E-06,-11.0140624940E+00
+51.1200E-06,-10.9828124940E+00
+51.2200E-06,-10.9769531190E+00
+51.3200E-06,-10.9515624940E+00
+51.4200E-06,-10.9378906190E+00
+51.5200E-06,-10.9105468690E+00
+51.6200E-06,-10.8929687440E+00
+51.7200E-06,-10.8792968690E+00
+51.8200E-06,-10.8539062440E+00
+51.9200E-06,-10.8402343690E+00
+52.0200E-06,-10.8109374940E+00
+52.1200E-06,-10.7855468690E+00
+52.2200E-06,-10.7738281190E+00
+52.3200E-06,-10.7562499940E+00
+52.4200E-06,-10.7445312440E+00
+52.5200E-06,-10.7191406190E+00
+52.6200E-06,-10.6800781190E+00
+52.7200E-06,-10.6761718690E+00
+52.8200E-06,-10.6605468690E+00
+52.9200E-06,-10.6546874940E+00
+53.0200E-06,-10.6273437440E+00
+53.1200E-06,-10.6039062440E+00
+53.2200E-06,-10.5687499940E+00
+53.3200E-06,-10.5472656190E+00
+53.4200E-06,-10.5238281190E+00
+53.5200E-06,-10.5160156190E+00
+53.6200E-06,-10.4828124940E+00
+53.7200E-06,-10.4710937440E+00
+53.8200E-06,-10.4515624940E+00
+53.9200E-06,-10.4320312440E+00
+54.0200E-06,-10.4105468690E+00
+54.1200E-06,-10.3871093690E+00
+54.2200E-06,-10.3812499940E+00
+54.3200E-06,-10.3539062440E+00
+54.4200E-06,-10.3343749940E+00
+54.5200E-06,-10.3128906190E+00
+54.6200E-06,-10.2894531190E+00
+54.7200E-06,-10.2855468690E+00
+54.8200E-06,-10.2640624940E+00
+54.9200E-06,-10.2386718690E+00
+55.0200E-06,-10.2269531190E+00
+55.1200E-06,-10.2074218690E+00
+55.2200E-06,-10.1878906190E+00
+55.3200E-06,-10.1644531190E+00
+55.4200E-06,-10.1332031190E+00
+55.5200E-06,-10.1253906190E+00
+55.6200E-06,-10.0902343690E+00
+55.7200E-06,-10.0707031190E+00
+55.8200E-06,-10.0511718690E+00
+55.9200E-06,-10.0335937440E+00
+56.0200E-06,-10.0199218690E+00
+56.1200E-06,-9.9945312440E+00
+56.2200E-06,-9.9749999940E+00
+56.3200E-06,-9.9281249940E+00
+56.4200E-06,-9.9281249940E+00
+56.5200E-06,-9.9222656190E+00
+56.6200E-06,-9.8910156190E+00
+56.7200E-06,-9.8539062440E+00
+56.8200E-06,-9.8304687440E+00
+56.9200E-06,-9.8246093690E+00
+57.0200E-06,-9.7972656190E+00
+57.1200E-06,-9.7718749940E+00
+57.2200E-06,-9.7328124940E+00
+57.3200E-06,-9.7289062440E+00
+57.4200E-06,-9.7074218690E+00
+57.5200E-06,-9.6800781190E+00
+57.6200E-06,-9.6605468690E+00
+57.7200E-06,-9.6410156190E+00
+57.8200E-06,-9.6175781190E+00
+57.9200E-06,-9.5843749940E+00
+58.0200E-06,-9.5726562440E+00
+58.1200E-06,-9.5531249940E+00
+58.2200E-06,-9.5296874940E+00
+58.3200E-06,-9.4964843690E+00
+58.4200E-06,-9.4847656190E+00
+58.5200E-06,-9.4574218690E+00
+58.6200E-06,-9.4085937440E+00
+58.7200E-06,-9.3929687440E+00
+58.8200E-06,-9.1156249940E+00
+58.9200E-06,-5.6039062440E+00
+59.0200E-06,+4.9410156310E+00
+59.1200E-06,+6.6812500060E+00
+59.2200E-06,+6.6714843810E+00
+59.3200E-06,+6.6636718810E+00
+59.4200E-06,+6.6617187560E+00
+59.5200E-06,+6.6519531310E+00
+59.6200E-06,+6.6421875060E+00
+59.7200E-06,+6.6343750060E+00
+59.8200E-06,+6.6304687560E+00
+59.9200E-06,+6.6187500060E+00
+60.0200E-06,+6.6304687560E+00
+60.1200E-06,+6.6109375060E+00
+60.2200E-06,+6.5933593810E+00
+60.3200E-06,+6.5835937560E+00
+60.4200E-06,+6.5738281310E+00
+60.5200E-06,+6.5679687560E+00
+60.6200E-06,+6.5738281310E+00
+60.7200E-06,+6.5640625060E+00
+60.8200E-06,+6.5542968810E+00
+60.9200E-06,+6.5484375060E+00
+61.0200E-06,+6.5523437560E+00
+61.1200E-06,+6.5367187560E+00
+61.2200E-06,+6.5367187560E+00
+61.3200E-06,+6.5367187560E+00
+61.4200E-06,+6.5367187560E+00
+61.5200E-06,+6.5367187560E+00
+61.6200E-06,+6.5328125060E+00
+61.7200E-06,+6.5152343810E+00
+61.8200E-06,+6.5035156310E+00
+61.9200E-06,+6.4917968810E+00
+62.0200E-06,+6.5035156310E+00
+62.1200E-06,+6.4878906310E+00
+62.2200E-06,+6.4878906310E+00
+62.3200E-06,+6.4859375060E+00
+62.4200E-06,+6.4800781310E+00
+62.5200E-06,+6.4820312560E+00
+62.6200E-06,+6.4585937560E+00
+62.7200E-06,+6.4566406310E+00
+62.8200E-06,+6.4507812560E+00
+62.9200E-06,+6.4566406310E+00
+63.0200E-06,+6.4507812560E+00
+63.1200E-06,+6.4546875060E+00
+63.2200E-06,+6.4371093810E+00
+63.3200E-06,+6.4332031310E+00
+63.4200E-06,+6.4488281310E+00
+63.5200E-06,+6.4449218810E+00
+63.6200E-06,+6.4292968810E+00
+63.7200E-06,+6.4312500060E+00
+63.8200E-06,+6.4371093810E+00
+63.9200E-06,+6.4292968810E+00
+64.0200E-06,+6.4253906310E+00
+64.1200E-06,+6.4156250060E+00
+64.2200E-06,+6.4312500060E+00
+64.3200E-06,+6.4039062560E+00
+64.4200E-06,+6.4195312560E+00
+64.5200E-06,+6.4195312560E+00
+64.6200E-06,+6.4234375060E+00
+64.7200E-06,+6.4312500060E+00
+64.8200E-06,+6.4058593810E+00
+64.9200E-06,+6.4253906310E+00
+65.0200E-06,+6.4117187560E+00
+65.1200E-06,+6.4136718810E+00
+65.2200E-06,+6.3902343810E+00
+65.3200E-06,+6.3941406310E+00
+65.4200E-06,+6.4078125060E+00
+65.5200E-06,+6.4000000060E+00
+65.6200E-06,+6.3960937560E+00
+65.7200E-06,+6.3804687560E+00
+65.8200E-06,+6.3824218810E+00
+65.9200E-06,+6.3902343810E+00
+66.0200E-06,+6.3863281310E+00
+66.1200E-06,+6.3726562560E+00
+66.2200E-06,+6.3765625060E+00
+66.3200E-06,+6.3648437560E+00
+66.4200E-06,+6.3785156310E+00
+66.5200E-06,+6.3707031310E+00
+66.6200E-06,+6.3707031310E+00
+66.7200E-06,+6.3687500060E+00
+66.8200E-06,+6.3628906310E+00
+66.9200E-06,+6.3687500060E+00
+67.0200E-06,+6.3550781310E+00
+67.1200E-06,+6.3375000060E+00
+67.2200E-06,+6.3570312560E+00
+67.3200E-06,+6.3414062560E+00
+67.4200E-06,+6.3414062560E+00
+67.5200E-06,+6.3433593810E+00
+67.6200E-06,+6.3472656310E+00
+67.7200E-06,+6.3316406310E+00
+67.8200E-06,+6.3355468810E+00
+67.9200E-06,+6.3472656310E+00
+68.0200E-06,+6.3335937560E+00
+68.1200E-06,+6.3355468810E+00
+68.2200E-06,+6.3160156310E+00
+68.3200E-06,+6.3296875060E+00
+68.4200E-06,+6.3238281310E+00
+68.5200E-06,+6.3296875060E+00
+68.6200E-06,+6.3218750060E+00
+68.7200E-06,+6.3238281310E+00
+68.8200E-06,+6.3316406310E+00
+68.9200E-06,+6.3296875060E+00
+69.0200E-06,+6.3218750060E+00
+69.1200E-06,+6.3218750060E+00
+69.2200E-06,+6.3199218810E+00
+69.3200E-06,+6.3121093810E+00
+69.4200E-06,+6.3121093810E+00
+69.5200E-06,+6.3101562560E+00
+69.6200E-06,+6.3023437560E+00
+69.7200E-06,+6.3003906310E+00
+69.8200E-06,+6.2945312560E+00
+69.9200E-06,+6.2984375060E+00
+70.0200E-06,+6.2847656310E+00
+70.1200E-06,+6.2886718810E+00
+70.2200E-06,+6.2710937560E+00
+70.3200E-06,+6.2652343810E+00
+70.4200E-06,+6.2750000060E+00
+70.5200E-06,+6.2789062560E+00
+70.6200E-06,+6.2613281310E+00
+70.7200E-06,+6.2535156310E+00
+70.8200E-06,+6.2515625060E+00
+70.9200E-06,+6.2476562560E+00
+71.0200E-06,+6.2593750060E+00
+71.1200E-06,+6.2417968810E+00
+71.2200E-06,+6.2378906310E+00
+71.3200E-06,+6.2535156310E+00
+71.4200E-06,+6.2496093810E+00
+71.5200E-06,+6.2320312560E+00
+71.6200E-06,+6.2281250060E+00
+71.7200E-06,+6.2417968810E+00
+71.8200E-06,+6.2320312560E+00
+71.9200E-06,+6.2242187560E+00
+72.0200E-06,+6.2222656310E+00
+72.1200E-06,+6.2144531310E+00
+72.2200E-06,+6.2164062560E+00
+72.3200E-06,+6.2242187560E+00
+72.4200E-06,+6.2242187560E+00
+72.5200E-06,+6.2222656310E+00
+72.6200E-06,+6.2144531310E+00
+72.7200E-06,+6.2125000060E+00
+72.8200E-06,+6.2046875060E+00
+72.9200E-06,+6.2066406310E+00
+73.0200E-06,+6.2144531310E+00
+73.1200E-06,+6.2144531310E+00
+73.2200E-06,+6.2144531310E+00
+73.3200E-06,+6.2144531310E+00
+73.4200E-06,+6.2144531310E+00
+73.5200E-06,+6.2105468810E+00
+73.6200E-06,+6.1988281310E+00
+73.7200E-06,+6.2105468810E+00
+73.8200E-06,+6.1968750060E+00
+73.9200E-06,+6.2027343810E+00
+74.0200E-06,+6.1949218810E+00
+74.1200E-06,+6.1910156310E+00
+74.2200E-06,+6.1714843810E+00
+74.3200E-06,+6.1578125060E+00
+74.4200E-06,+6.1636718810E+00
+74.5200E-06,+6.1597656310E+00
+74.6200E-06,+6.1695312560E+00
+74.7200E-06,+6.1226562560E+00
+74.8200E-06,+4.9898437559E+00
+74.9200E-06,-1.5687499942E+00
+75.0200E-06,-11.1605468690E+00
+75.1200E-06,-11.0921874940E+00
+75.2200E-06,-11.1019531190E+00
+75.3200E-06,-11.1097656190E+00
+75.4200E-06,-11.1019531190E+00
+75.5200E-06,-11.0687499940E+00
+75.6200E-06,-11.0628906190E+00
+75.7200E-06,-11.0667968690E+00
+75.8200E-06,-11.0472656190E+00
+75.9200E-06,-11.0277343690E+00
+76.0200E-06,-11.0062499940E+00
+76.1200E-06,-10.9808593690E+00
+76.2200E-06,-10.9691406190E+00
+76.3200E-06,-10.9476562440E+00
+76.4200E-06,-10.9222656190E+00
+76.5200E-06,-10.9085937440E+00
+76.6200E-06,-10.8812499940E+00
+76.7200E-06,-10.8636718690E+00
+76.8200E-06,-10.8519531190E+00
+76.9200E-06,-10.8304687440E+00
+77.0200E-06,-10.8070312440E+00
+77.1200E-06,-10.8011718690E+00
+77.2200E-06,-10.7718749940E+00
+77.3200E-06,-10.7464843690E+00
+77.4200E-06,-10.7347656190E+00
+77.5200E-06,-10.7132812440E+00
+77.6200E-06,-10.6898437440E+00
+77.7200E-06,-10.6839843690E+00
+77.8200E-06,-10.6566406190E+00
+77.9200E-06,-10.6371093690E+00
+78.0200E-06,-10.6195312440E+00
+78.1200E-06,-10.6039062440E+00
+78.2200E-06,-10.5707031190E+00
+78.3200E-06,-10.5589843690E+00
+78.4200E-06,-10.5394531190E+00
+78.5200E-06,-10.5199218690E+00
+78.6200E-06,-10.5023437440E+00
+78.7200E-06,-10.4867187440E+00
+78.8200E-06,-10.4554687440E+00
+78.9200E-06,-10.4496093690E+00
+79.0200E-06,-10.4222656190E+00
+79.1200E-06,-10.4007812440E+00
+79.2200E-06,-10.3773437440E+00
+79.3200E-06,-10.3753906190E+00
+79.4200E-06,-10.3597656190E+00
+79.5200E-06,-10.3246093690E+00
+79.6200E-06,-10.3050781190E+00
+79.7200E-06,-10.2855468690E+00
+79.8200E-06,-10.2660156190E+00
+79.9200E-06,-10.2464843690E+00
+80.0200E-06,-10.2249999940E+00
+80.1200E-06,-10.1976562440E+00
+80.2200E-06,-10.1761718690E+00
+80.3200E-06,-10.1468749940E+00
