x-axis,3,4
second,Volt,Volt
-24.98150E-03,+14.90625000E+00,+6.27656250E+00
-24.93150E-03,+14.90625000E+00,+6.31718750E+00
-24.88150E-03,+14.90625000E+00,+6.16093750E+00
-24.83150E-03,+14.96406250E+00,+6.12031250E+00
-24.78150E-03,+15.06250000E+00,+6.16093750E+00
-24.73150E-03,+15.00468750E+00,+6.12031250E+00
-24.68150E-03,+14.96406250E+00,+6.27656250E+00
-24.63150E-03,+15.00468750E+00,+6.31718750E+00
-24.58150E-03,+14.96406250E+00,+6.27656250E+00
-24.53150E-03,+15.06250000E+00,+6.31718750E+00
-24.48150E-03,+15.00468750E+00,+6.21875000E+00
-24.43150E-03,+14.96406250E+00,+6.21875000E+00
-24.38150E-03,+14.94687500E+00,+6.27656250E+00
-24.33150E-03,+14.80781250E+00,+6.31718750E+00
-24.28150E-03,+14.96406250E+00,+6.16093750E+00
-24.23150E-03,+15.06250000E+00,+6.12031250E+00
-24.18150E-03,+15.00468750E+00,+6.16093750E+00
-24.13150E-03,+14.96406250E+00,+6.12031250E+00
-24.08150E-03,+15.06250000E+00,+6.27656250E+00
-24.03150E-03,+15.00468750E+00,+6.31718750E+00
-23.98150E-03,+14.96406250E+00,+6.16093750E+00
-23.93150E-03,+15.06250000E+00,+6.12031250E+00
-23.88150E-03,+15.06250000E+00,+6.16093750E+00
-23.83150E-03,+15.12031250E+00,+6.12031250E+00
-23.78150E-03,+15.10312500E+00,+6.21875000E+00
-23.73150E-03,+14.96406250E+00,+6.21875000E+00
-23.68150E-03,+15.00468750E+00,+6.27656250E+00
-23.63150E-03,+14.90625000E+00,+6.31718750E+00
-23.58150E-03,+14.90625000E+00,+6.27656250E+00
-23.53150E-03,+14.90625000E+00,+6.25937500E+00
-23.48150E-03,+14.90625000E+00,+6.12031250E+00
-23.43150E-03,+14.90625000E+00,+6.21875000E+00
-23.38150E-03,+14.90625000E+00,+6.16093750E+00
-23.33150E-03,+14.84843750E+00,+6.06250000E+00
-23.28150E-03,+14.86562500E+00,+6.12031250E+00
-23.23150E-03,+15.00468750E+00,+6.21875000E+00
-23.18150E-03,+14.90625000E+00,+6.21875000E+00
-23.13150E-03,+14.96406250E+00,+6.21875000E+00
-23.08150E-03,+15.06250000E+00,+6.21875000E+00
-23.03150E-03,+15.06250000E+00,+6.16093750E+00
-22.98150E-03,+15.06250000E+00,+6.12031250E+00
-22.93150E-03,+15.06250000E+00,+6.21875000E+00
-22.88150E-03,+15.00468750E+00,+6.16093750E+00
-22.83150E-03,+14.96406250E+00,+6.12031250E+00
-22.78150E-03,+15.06250000E+00,+6.27656250E+00
-22.73150E-03,+15.00468750E+00,+6.25937500E+00
-22.68150E-03,+14.96406250E+00,+6.12031250E+00
-22.63150E-03,+15.00468750E+00,+6.21875000E+00
-22.58150E-03,+14.96406250E+00,+6.21875000E+00
-22.53150E-03,+15.06250000E+00,+6.21875000E+00
-22.48150E-03,+15.00468750E+00,+6.16093750E+00
-22.43150E-03,+14.96406250E+00,+6.12031250E+00
-22.38150E-03,+15.00468750E+00,+6.21875000E+00
-22.33150E-03,+14.90625000E+00,+6.21875000E+00
-22.28150E-03,+14.90625000E+00,+6.21875000E+00
-22.23150E-03,+14.96406250E+00,+6.21875000E+00
-22.18150E-03,+15.06250000E+00,+6.21875000E+00
-22.13150E-03,+15.06250000E+00,+6.27656250E+00
-22.08150E-03,+14.94687500E+00,+6.31718750E+00
-22.03150E-03,+14.86562500E+00,+6.21875000E+00
-21.98150E-03,+15.00468750E+00,+6.21875000E+00
-21.93150E-03,+14.90625000E+00,+6.16093750E+00
-21.88150E-03,+14.96406250E+00,+6.12031250E+00
-21.83150E-03,+15.06250000E+00,+6.27656250E+00
-21.78150E-03,+15.06250000E+00,+6.37500000E+00
-21.73150E-03,+15.06250000E+00,+6.31718750E+00
-21.68150E-03,+15.00468750E+00,+6.21875000E+00
-21.63150E-03,+15.02187500E+00,+6.16093750E+00
-21.58150E-03,+15.10312500E+00,+6.00468750E+00
-21.53150E-03,+14.90625000E+00,+5.96406250E+00
-21.48150E-03,+14.90625000E+00,+6.17812500E+00
-21.43150E-03,+14.90625000E+00,+6.25937500E+00
-21.38150E-03,+14.90625000E+00,+6.17812500E+00
-21.33150E-03,+14.90625000E+00,+6.31718750E+00
-21.28150E-03,+14.96406250E+00,+6.21875000E+00
-21.23150E-03,+15.00468750E+00,+6.16093750E+00
-21.18150E-03,+14.90625000E+00,+6.12031250E+00
-21.13150E-03,+14.90625000E+00,+6.21875000E+00
-21.08150E-03,+14.96406250E+00,+6.21875000E+00
-21.03150E-03,+15.00468750E+00,+6.21875000E+00
-20.98150E-03,+14.84843750E+00,+6.16093750E+00
-20.93150E-03,+14.80781250E+00,+6.12031250E+00
-20.88150E-03,+14.90625000E+00,+6.21875000E+00
-20.83150E-03,+14.90625000E+00,+6.21875000E+00
-20.78150E-03,+14.84843750E+00,+6.16093750E+00
-20.73150E-03,+14.86562500E+00,+6.06250000E+00
-20.68150E-03,+15.06250000E+00,+6.12031250E+00
-20.63150E-03,+15.00468750E+00,+6.21875000E+00
-20.58150E-03,+14.96406250E+00,+6.21875000E+00
-20.53150E-03,+15.12031250E+00,+6.27656250E+00
-20.48150E-03,+15.10312500E+00,+6.31718750E+00
-20.43150E-03,+14.90625000E+00,+6.16093750E+00
-20.38150E-03,+14.90625000E+00,+6.12031250E+00
-20.33150E-03,+14.96406250E+00,+6.21875000E+00
-20.28150E-03,+15.00468750E+00,+6.21875000E+00
-20.23150E-03,+14.90625000E+00,+6.21875000E+00
-20.18150E-03,+14.90625000E+00,+6.16093750E+00
-20.13150E-03,+14.84843750E+00,+6.06250000E+00
-20.08150E-03,+14.86562500E+00,+6.12031250E+00
-20.03150E-03,+15.00468750E+00,+6.21875000E+00
-19.98150E-03,+14.90625000E+00,+6.27656250E+00
-19.93150E-03,+14.96406250E+00,+6.25937500E+00
-19.88150E-03,+15.06250000E+00,+6.12031250E+00
