x-axis,1,2,MATH
second,Volt,Volt,Volt
-20.7000E-06,+6.1037498410E+00,+6.1165624621E+00,+12.7904682E-03
-20.6000E-06,+6.1041404660E+00,+6.1165624621E+00,+12.3998432E-03
-20.5000E-06,+6.1053123410E+00,+6.1161718371E+00,+10.8373432E-03
-20.4000E-06,+6.1057029660E+00,+6.1169530871E+00,+11.2279682E-03
-20.3000E-06,+6.1068748410E+00,+6.1169530871E+00,+10.0560932E-03
-20.2000E-06,+6.1068748410E+00,+6.1161718371E+00,+9.2748432E-03
-20.1000E-06,+6.1076560910E+00,+6.1173437121E+00,+9.6654682E-03
-20.0000E-06,+6.1072654660E+00,+6.1169530871E+00,+9.6654682E-03
-19.9000E-06,+6.1084373411E+00,+6.1165624621E+00,+8.1029682E-03
-19.8000E-06,+6.1084373411E+00,+6.1169530871E+00,+8.4935932E-03
-19.7000E-06,+6.1096092161E+00,+6.1165624621E+00,+6.9310931E-03
-19.6000E-06,+6.1092185911E+00,+6.1165624621E+00,+7.3217181E-03
-19.5000E-06,+6.1099998411E+00,+6.1169530871E+00,+6.9310931E-03
-19.4000E-06,+6.1111717161E+00,+6.1165624621E+00,+5.3685931E-03
-19.3000E-06,+6.1115623411E+00,+6.1173437121E+00,+5.7592181E-03
-19.2000E-06,+6.1119529661E+00,+6.1177343371E+00,+5.7592181E-03
-19.1000E-06,+6.1127342161E+00,+6.1185155871E+00,+5.7592181E-03
-19.0000E-06,+6.1142967161E+00,+6.1181249621E+00,+3.8060931E-03
-18.9000E-06,+6.1189842162E+00,+6.1216405871E+00,+2.6342181E-03
-18.8000E-06,+6.1264060913E+00,+6.1251562122E+00,-1.2720320E-03
-18.7000E-06,+6.1334373414E+00,+6.1294530873E+00,-4.0064070E-03
-18.6000E-06,+6.1389060915E+00,+6.1325780873E+00,-6.3501571E-03
-18.5000E-06,+6.1439842166E+00,+6.1333593373E+00,-10.6470321E-03
-18.4000E-06,+6.1471092166E+00,+6.1349218373E+00,-12.2095321E-03
-18.3000E-06,+6.1490623417E+00,+6.1345312123E+00,-14.5532822E-03
-18.2000E-06,+6.1478904666E+00,+6.1337499623E+00,-14.1626572E-03
-18.1000E-06,+6.1467185916E+00,+6.1329687123E+00,-13.7720322E-03
-18.0000E-06,+6.1432029666E+00,+6.1290624622E+00,-14.1626572E-03
-17.9000E-06,+6.1400779665E+00,+6.1255468372E+00,-14.5532822E-03
-17.8000E-06,+6.1353904665E+00,+6.1212499621E+00,-14.1626572E-03
-17.7000E-06,+6.1303123414E+00,+6.1165624621E+00,-13.7720322E-03
-17.6000E-06,+6.1244529663E+00,+6.1126562120E+00,-11.8189071E-03
-17.5000E-06,+6.1185935912E+00,+6.1064062119E+00,-12.2095321E-03
-17.4000E-06,+6.1107810911E+00,+6.1005468368E+00,-10.2564071E-03
-17.3000E-06,+6.1029685910E+00,+6.0946874617E+00,-8.3032821E-03
-17.2000E-06,+6.0935935908E+00,+6.0888280866E+00,-4.7876570E-03
