x-axis,3,MATH
+5.3000E-06,+15.4445314407E+00,-781.2463E-06
+5.4000E-06,+15.4289064407E+00,-781.2463E-06
+5.5000E-06,+15.4132814407E+00,-2.7343713E-03
+5.6000E-06,+15.3976564407E+00,-4.6874963E-03
+5.7000E-06,+15.3859376907E+00,-2.7343713E-03
+5.8000E-06,+15.3664064407E+00,-2.7343713E-03
+5.9000E-06,+15.3527345657E+00,-2.7343713E-03
+6.0000E-06,+15.3390626907E+00,-2.7343713E-03
+6.1000E-06,+15.3214845657E+00,-781.2463E-06
+6.2000E-06,+15.3078126907E+00,-4.6874963E-03
+6.3000E-06,+15.2941408157E+00,-2.7343713E-03
+6.4000E-06,+15.2765626907E+00,-4.6874963E-03
+6.5000E-06,+15.2609376907E+00,-4.6874963E-03
+6.6000E-06,+15.2453126907E+00,-2.7343713E-03
+6.7000E-06,+15.2296876907E+00,-8.5937464E-03
+6.8000E-06,+15.2140626907E+00,-2.7343713E-03
+6.9000E-06,+15.1984376907E+00,-6.6406214E-03
+7.0000E-06,+15.1808595657E+00,-4.6874963E-03
+7.1000E-06,+15.1671876907E+00,-10.5468714E-03
+7.2000E-06,+15.1515626907E+00,-8.5937464E-03
+7.3000E-06,+15.1339845657E+00,-6.6406214E-03
+7.4000E-06,+15.1164064407E+00,-8.5937464E-03
+7.5000E-06,+15.1046876907E+00,-10.5468714E-03
+7.6000E-06,+15.0851564407E+00,-10.5468714E-03
+7.7000E-06,+15.0695314407E+00,-8.5937464E-03
+7.8000E-06,+15.0519533157E+00,-8.5937464E-03
+7.9000E-06,+15.0382814407E+00,-8.5937464E-03
+8.0000E-06,+15.0226564407E+00,-10.5468714E-03
+8.1000E-06,+15.0050783157E+00,-12.4999965E-03
+8.2000E-06,+14.9894533157E+00,-8.5937464E-03
+8.3000E-06,+14.9738283157E+00,-8.5937464E-03
+8.4000E-06,+14.9562501907E+00,-12.4999965E-03
+8.5000E-06,+14.9347658157E+00,-12.4999965E-03
+8.6000E-06,+14.9152345657E+00,-14.4531215E-03
+8.7000E-06,+14.8996095657E+00,-14.4531215E-03
+8.8000E-06,+14.8800783157E+00,-12.4999965E-03
+8.9000E-06,+14.8546876907E+00,-14.4531215E-03
+9.0000E-06,+14.8449220657E+00,-39.8437469E-03
+9.1000E-06,+14.8449220657E+00,-39.8437469E-03
+9.2000E-06,+14.8429689407E+00,-41.7968719E-03
+9.3000E-06,+14.8390626907E+00,-35.9374968E-03
+9.4000E-06,+14.8371095657E+00,-37.8906218E-03
+9.5000E-06,+14.8351564407E+00,-32.0312468E-03
+9.6000E-06,+14.8332033157E+00,-32.0312468E-03
+9.7000E-06,+14.8292970657E+00,-30.0781217E-03
+9.8000E-06,+14.8273439407E+00,-28.1249967E-03
+9.9000E-06,+14.8253908157E+00,-22.2656216E-03
+10.0000E-06,+14.8234376907E+00,-26.1718717E-03
+10.1000E-06,+14.8195314407E+00,-22.2656216E-03
+10.2000E-06,+14.8175783157E+00,-22.2656216E-03
+10.3000E-06,+14.8156251907E+00,-22.2656216E-03
+10.4000E-06,+14.8156251907E+00,-20.3124966E-03
+10.5000E-06,+14.8136720657E+00,-22.2656216E-03
+10.6000E-06,+14.8097658157E+00,-24.2187466E-03
+10.7000E-06,+14.8097658157E+00,-22.2656216E-03
+10.8000E-06,+14.8058595657E+00,-20.3124966E-03
+10.9000E-06,+14.8078126907E+00,-22.2656216E-03
+11.0000E-06,+14.8019533157E+00,-20.3124966E-03
+11.1000E-06,+14.8019533157E+00,-26.1718717E-03
+11.2000E-06,+14.8000001907E+00,-22.2656216E-03
+11.3000E-06,+14.7960939407E+00,-20.3124966E-03
+11.4000E-06,+14.7960939407E+00,-20.3124966E-03
+11.5000E-06,+14.7960939407E+00,-20.3124966E-03
+11.6000E-06,+14.7941408157E+00,-24.2187466E-03
+11.7000E-06,+14.7902345657E+00,-20.3124966E-03
+11.8000E-06,+14.7882814407E+00,-20.3124966E-03
+11.9000E-06,+14.7882814407E+00,-26.1718717E-03
+12.0000E-06,+14.7843751907E+00,-20.3124966E-03
+12.1000E-06,+14.7843751907E+00,-22.2656216E-03
+12.2000E-06,+14.7824220657E+00,-20.3124966E-03
+12.3000E-06,+14.7804689407E+00,-22.2656216E-03
+12.4000E-06,+14.7804689407E+00,-24.2187466E-03
+12.5000E-06,+14.7785158157E+00,-24.2187466E-03
+12.6000E-06,+14.7765626907E+00,-20.3124966E-03
+12.7000E-06,+14.7746095657E+00,-18.3593715E-03
+12.8000E-06,+14.7726564407E+00,-20.3124966E-03
+12.9000E-06,+14.7707033157E+00,-22.2656216E-03
+13.0000E-06,+14.7707033157E+00,-22.2656216E-03
+13.1000E-06,+14.7707033157E+00,-16.4062465E-03
+13.2000E-06,+14.7687501907E+00,-18.3593715E-03
+13.3000E-06,+14.7667970657E+00,-22.2656216E-03
+13.4000E-06,+14.7648439407E+00,-20.3124966E-03
+13.5000E-06,+14.7609376907E+00,-16.4062465E-03
+13.6000E-06,+14.7609376907E+00,-16.4062465E-03
+13.7000E-06,+14.7570314407E+00,-18.3593715E-03
+13.8000E-06,+14.7570314407E+00,-16.4062465E-03
+13.9000E-06,+14.7589845657E+00,-16.4062465E-03
+14.0000E-06,+14.7531251907E+00,-16.4062465E-03
+14.1000E-06,+14.7531251907E+00,-18.3593715E-03
+14.2000E-06,+14.7531251907E+00,-10.5468714E-03
+14.3000E-06,+14.7511720657E+00,-12.4999965E-03
+14.4000E-06,+14.7511720657E+00,-8.5937464E-03
+14.5000E-06,+14.7472658157E+00,-12.4999965E-03
+14.6000E-06,+14.7453126907E+00,-12.4999965E-03
+14.7000E-06,+14.7433595657E+00,-12.4999965E-03
+14.8000E-06,+14.7414064407E+00,-8.5937464E-03
+14.9000E-06,+14.7414064407E+00,-6.6406214E-03
+15.0000E-06,+14.7394533157E+00,-6.6406214E-03
+15.1000E-06,+14.7394533157E+00,-4.6874963E-03
+15.2000E-06,+14.7375001907E+00,-6.6406214E-03
+15.3000E-06,+14.7355470657E+00,-6.6406214E-03
+15.4000E-06,+14.7355470657E+00,-6.6406214E-03
+15.5000E-06,+14.7316408157E+00,-4.6874963E-03
+15.6000E-06,+14.7335939407E+00,-4.6874963E-03
+15.7000E-06,+14.7296876907E+00,-8.5937464E-03
+15.8000E-06,+14.7316408157E+00,-4.6874963E-03
+15.9000E-06,+14.7277345657E+00,-4.6874963E-03
+16.0000E-06,+14.7277345657E+00,-4.6874963E-03
+16.1000E-06,+14.7238283157E+00,-4.6874963E-03
+16.2000E-06,+14.7238283157E+00,-4.6874963E-03
+16.3000E-06,+14.7218751907E+00,-2.7343713E-03
+16.4000E-06,+14.7199220657E+00,-2.7343713E-03
+16.5000E-06,+14.7179689407E+00,-781.2463E-06
+16.6000E-06,+14.7179689407E+00,+1.1718787E-03
+16.7000E-06,+14.7179689407E+00,+1.1718787E-03
+16.8000E-06,+14.7160158157E+00,+1.1718787E-03
+16.9000E-06,+14.7179689407E+00,+3.1250038E-03
+17.0000E-06,+14.7121095657E+00,-781.2463E-06
+17.1000E-06,+14.7121095657E+00,-781.2463E-06
+17.2000E-06,+14.7121095657E+00,+1.1718787E-03
+17.3000E-06,+14.7101564407E+00,+1.1718787E-03
+17.4000E-06,+14.7082033157E+00,+1.1718787E-03
+17.5000E-06,+14.7082033157E+00,+1.1718787E-03
+17.6000E-06,+14.7082033157E+00,-781.2463E-06
+17.7000E-06,+14.7062501907E+00,+3.1250038E-03
+17.8000E-06,+14.7023439407E+00,+3.1250038E-03
+17.9000E-06,+14.7042970657E+00,+3.1250038E-03
+18.0000E-06,+14.7003908157E+00,+1.1718787E-03
+18.1000E-06,+14.7003908157E+00,+3.1250038E-03
+18.2000E-06,+14.6984376907E+00,+5.0781288E-03
+18.3000E-06,+14.6964845657E+00,+5.0781288E-03
+18.4000E-06,+14.6984376907E+00,+7.0312538E-03
+18.5000E-06,+14.6945314407E+00,+10.9375039E-03
+18.6000E-06,+14.6964845657E+00,+7.0312538E-03
+18.7000E-06,+14.6925783157E+00,+5.0781288E-03
+18.8000E-06,+14.6906251907E+00,+7.0312538E-03
+18.9000E-06,+14.6886720657E+00,+7.0312538E-03
+19.0000E-06,+14.6847658157E+00,+8.9843789E-03
+19.1000E-06,+14.6867189407E+00,+10.9375039E-03
+19.2000E-06,+14.6867189407E+00,+7.0312538E-03
+19.3000E-06,+14.6847658157E+00,+14.8437539E-03
+19.4000E-06,+14.6828126907E+00,+12.8906289E-03
+19.5000E-06,+14.6847658157E+00,+10.9375039E-03
+19.6000E-06,+14.6808595657E+00,+10.9375039E-03
+19.7000E-06,+14.6789064407E+00,+8.9843789E-03
+19.8000E-06,+14.6769533157E+00,+10.9375039E-03
+19.9000E-06,+14.6769533157E+00,+16.7968790E-03
+20.0000E-06,+14.6730470657E+00,+10.9375039E-03
+20.1000E-06,+14.6750001907E+00,+10.9375039E-03
+20.2000E-06,+14.6750001907E+00,+14.8437539E-03
+20.3000E-06,+14.6691408157E+00,+14.8437539E-03
+20.4000E-06,+14.6710939407E+00,+16.7968790E-03
+20.5000E-06,+14.6710939407E+00,+16.7968790E-03
+20.6000E-06,+14.6671876907E+00,+18.7500040E-03
+20.7000E-06,+14.6691408157E+00,+18.7500040E-03
+20.8000E-06,+14.6671876907E+00,+18.7500040E-03
+20.9000E-06,+14.6652345657E+00,+20.7031290E-03
+21.0000E-06,+14.6632814407E+00,+24.6093791E-03
+21.1000E-06,+14.6652345657E+00,+14.8437539E-03
+21.2000E-06,+14.6593751907E+00,+22.6562541E-03
+21.3000E-06,+14.6593751907E+00,+22.6562541E-03
+21.4000E-06,+14.6613283157E+00,+18.7500040E-03
+21.5000E-06,+14.6574220657E+00,+18.7500040E-03
+21.6000E-06,+14.6554689407E+00,+22.6562541E-03
+21.7000E-06,+14.6535158157E+00,+18.7500040E-03
+21.8000E-06,+14.6554689407E+00,+20.7031290E-03
+21.9000E-06,+14.6535158157E+00,+22.6562541E-03
+22.0000E-06,+14.6515626907E+00,+22.6562541E-03
+22.1000E-06,+14.6515626907E+00,+26.5625041E-03
+22.2000E-06,+14.6476564407E+00,+24.6093791E-03
+22.3000E-06,+14.6476564407E+00,+30.4687542E-03
+22.4000E-06,+14.6476564407E+00,+26.5625041E-03
+22.5000E-06,+14.6457033157E+00,+20.7031290E-03
+22.6000E-06,+14.6437501907E+00,+28.5156292E-03
+22.7000E-06,+14.6457033157E+00,+24.6093791E-03
+22.8000E-06,+14.6398439407E+00,+22.6562541E-03
+22.9000E-06,+14.6417970657E+00,+22.6562541E-03
+23.0000E-06,+14.6398439407E+00,+24.6093791E-03
+23.1000E-06,+14.6398439407E+00,+28.5156292E-03
+23.2000E-06,+14.6378908157E+00,+24.6093791E-03
+23.3000E-06,+14.6378908157E+00,+28.5156292E-03
+23.4000E-06,+14.6378908157E+00,+30.4687542E-03
+23.5000E-06,+14.6339845657E+00,+26.5625041E-03
+23.6000E-06,+14.6320314407E+00,+34.3750042E-03
+23.7000E-06,+14.6300783157E+00,+28.5156292E-03
+23.8000E-06,+14.6300783157E+00,+28.5156292E-03
+23.9000E-06,+14.6300783157E+00,+32.4218792E-03
+24.0000E-06,+14.6281251907E+00,+32.4218792E-03
+24.1000E-06,+14.6300783157E+00,+32.4218792E-03
+24.2000E-06,+14.6261720657E+00,+32.4218792E-03
+24.3000E-06,+14.6222658157E+00,+34.3750042E-03
+24.4000E-06,+14.6242189407E+00,+36.3281293E-03
+24.5000E-06,+14.6222658157E+00,+36.3281293E-03
+24.6000E-06,+14.6222658157E+00,+38.2812543E-03
+24.7000E-06,+14.6183595657E+00,+36.3281293E-03
+24.8000E-06,+14.6203126907E+00,+40.2343793E-03
+24.9000E-06,+14.6457033157E+00,+34.3750042E-03
+25.0000E-06,+15.8937501907E+00,+87.1093800E-03
+25.1000E-06,+15.9640626907E+00,+61.7187546E-03
+25.2000E-06,+15.9855470657E+00,+57.8125046E-03
+25.3000E-06,+16.0011720657E+00,+59.7656296E-03
+25.4000E-06,+16.0050783157E+00,+55.8593796E-03
+25.5000E-06,+16.0050783157E+00,+53.9062545E-03
+25.6000E-06,+16.0011720657E+00,+53.9062545E-03
+25.7000E-06,+15.9972658157E+00,+50.0000045E-03
+25.8000E-06,+15.9933595657E+00,+50.0000045E-03
+25.9000E-06,+15.9855470657E+00,+46.0937544E-03
+26.0000E-06,+15.9777345657E+00,+44.1406294E-03
+26.1000E-06,+15.9699220657E+00,+42.1875044E-03
+26.2000E-06,+15.9621095657E+00,+44.1406294E-03
+26.3000E-06,+15.9523439407E+00,+40.2343793E-03
+26.4000E-06,+15.9425783157E+00,+38.2812543E-03
+26.5000E-06,+15.9328126907E+00,+40.2343793E-03
+26.6000E-06,+15.9230470657E+00,+34.3750042E-03
+26.7000E-06,+15.9113283157E+00,+32.4218792E-03
+26.8000E-06,+15.9015626907E+00,+32.4218792E-03
+26.9000E-06,+15.8898439407E+00,+34.3750042E-03
+27.0000E-06,+15.8820314407E+00,+30.4687542E-03
+27.1000E-06,+15.8703126907E+00,+30.4687542E-03
+27.2000E-06,+15.8605470657E+00,+26.5625041E-03
+27.3000E-06,+15.8468751907E+00,+26.5625041E-03
+27.4000E-06,+15.8371095657E+00,+28.5156292E-03
+27.5000E-06,+15.8234376907E+00,+26.5625041E-03
+27.6000E-06,+15.8117189407E+00,+26.5625041E-03
+27.7000E-06,+15.7960939407E+00,+26.5625041E-03
+27.8000E-06,+15.7863283157E+00,+24.6093791E-03
+27.9000E-06,+15.7746095657E+00,+20.7031290E-03
+28.0000E-06,+15.7628908157E+00,+20.7031290E-03
+28.1000E-06,+15.7492189407E+00,+16.7968790E-03
+28.2000E-06,+15.7394533157E+00,+16.7968790E-03
+28.3000E-06,+15.7257814407E+00,+16.7968790E-03
+28.4000E-06,+15.7140626907E+00,+12.8906289E-03
+28.5000E-06,+15.7003908157E+00,+14.8437539E-03
+28.6000E-06,+15.6847658157E+00,+10.9375039E-03
+28.7000E-06,+15.6730470657E+00,+8.9843789E-03
+28.8000E-06,+15.6593751907E+00,+5.0781288E-03
+28.9000E-06,+15.6457033157E+00,+7.0312538E-03
+29.0000E-06,+15.6261720657E+00,+7.0312538E-03
+29.1000E-06,+15.6144533157E+00,+8.9843789E-03
+29.2000E-06,+15.5988283157E+00,+5.0781288E-03
+29.3000E-06,+15.5851564407E+00,+5.0781288E-03
+29.4000E-06,+15.5695314407E+00,+5.0781288E-03
+29.5000E-06,+15.5578126907E+00,+3.1250038E-03
+29.6000E-06,+15.5441408157E+00,+7.0312538E-03
+29.7000E-06,+15.5304689407E+00,+1.1718787E-03
+29.8000E-06,+15.5128908157E+00,+3.1250038E-03
+29.9000E-06,+15.4992189407E+00,+7.0312538E-03
+30.0000E-06,+15.4875001907E+00,+3.1250038E-03
+30.1000E-06,+15.4738283157E+00,+3.1250038E-03
+30.2000E-06,+15.4582033157E+00,+3.1250038E-03
+30.3000E-06,+15.4445314407E+00,+1.1718787E-03
+30.4000E-06,+15.4289064407E+00,-2.7343713E-03
+30.5000E-06,+15.4152345657E+00,+3.1250038E-03
