x-axis,3,4
second,Volt,Volt
-249.9499E-03,+14.9530975E+00,+6.1537504E+00
-249.4499E-03,+14.8125000E+00,+6.1694029E+00
-248.9499E-03,+14.7968475E+00,+6.2943479E+00
-248.4499E-03,+14.6719025E+00,+6.1380979E+00
-247.9499E-03,+14.8281525E+00,+5.9975004E+00
-247.4499E-03,+14.9530975E+00,+6.0131529E+00
-246.9499E-03,+14.8125000E+00,+6.1537504E+00
-246.4499E-03,+14.8125000E+00,+6.1537504E+00
-245.9499E-03,+14.8125000E+00,+6.1537504E+00
-245.4499E-03,+14.8125000E+00,+6.1380979E+00
-244.9499E-03,+14.8125000E+00,+5.9975004E+00
-244.4499E-03,+14.8125000E+00,+6.0131529E+00
-243.9499E-03,+14.7968475E+00,+6.1380979E+00
-243.4499E-03,+14.6719025E+00,+5.9975004E+00
-242.9499E-03,+14.8125000E+00,+6.0288054E+00
-242.4499E-03,+14.8125000E+00,+6.2786954E+00
-241.9499E-03,+14.8125000E+00,+6.0131529E+00
-241.4499E-03,+14.8281525E+00,+6.1537504E+00
-240.9499E-03,+14.9687500E+00,+6.1380979E+00
-240.4499E-03,+14.9374450E+00,+5.9975004E+00
-239.9499E-03,+14.6719025E+00,+5.9975004E+00
-239.4499E-03,+14.8125000E+00,+6.0131529E+00
-238.9499E-03,+14.8125000E+00,+6.1537504E+00
-238.4499E-03,+14.8281525E+00,+6.1537504E+00
-237.9499E-03,+14.9530975E+00,+6.1537504E+00
-237.4499E-03,+14.8125000E+00,+6.1380979E+00
-236.9499E-03,+14.8125000E+00,+5.9975004E+00
-236.4499E-03,+14.8125000E+00,+6.0131529E+00
-235.9499E-03,+14.8281525E+00,+6.1380979E+00
-235.4499E-03,+14.9530975E+00,+5.9975004E+00
-234.9499E-03,+14.8125000E+00,+6.0131529E+00
-234.4499E-03,+14.8125000E+00,+6.1380979E+00
-233.9499E-03,+14.8125000E+00,+5.9975004E+00
-233.4499E-03,+14.8125000E+00,+5.9975004E+00
-232.9499E-03,+14.8125000E+00,+6.0288054E+00
-232.4499E-03,+14.8125000E+00,+6.2943479E+00
-231.9499E-03,+14.8125000E+00,+6.1380979E+00
-231.4499E-03,+14.8125000E+00,+5.9975004E+00
-230.9499E-03,+14.8125000E+00,+6.0131529E+00
-230.4499E-03,+14.8125000E+00,+6.1537504E+00
-229.9499E-03,+14.7968475E+00,+6.1537504E+00
-229.4499E-03,+14.6875550E+00,+6.1380979E+00
-228.9499E-03,+14.9687500E+00,+5.9975004E+00
-228.4499E-03,+14.9530975E+00,+5.9975004E+00
-227.9499E-03,+14.8125000E+00,+5.9975004E+00
-227.4499E-03,+14.8281525E+00,+6.0131529E+00
-226.9499E-03,+14.9530975E+00,+6.1380979E+00
-226.4499E-03,+14.8281525E+00,+5.9975004E+00
-225.9499E-03,+14.9530975E+00,+6.0131529E+00
-225.4499E-03,+14.8281525E+00,+6.1380979E+00
-224.9499E-03,+14.9530975E+00,+5.9975004E+00
-224.4499E-03,+14.8281525E+00,+5.9975004E+00
-223.9499E-03,+14.9530975E+00,+6.0131529E+00
-223.4499E-03,+14.8281525E+00,+6.1537504E+00
-222.9499E-03,+14.9687500E+00,+6.1537504E+00
-222.4499E-03,+14.9530975E+00,+6.1380979E+00
-221.9499E-03,+14.8281525E+00,+6.0131529E+00
-221.4499E-03,+14.9530975E+00,+6.1380979E+00
-220.9499E-03,+14.8281525E+00,+5.9975004E+00
-220.4499E-03,+14.9530975E+00,+6.0131529E+00
-219.9499E-03,+14.8125000E+00,+6.1380979E+00
-219.4499E-03,+14.8125000E+00,+6.0131529E+00
-218.9499E-03,+14.8125000E+00,+6.1537504E+00
-218.4499E-03,+14.8281525E+00,+6.1380979E+00
-217.9499E-03,+14.9530975E+00,+6.0131529E+00
-217.4499E-03,+14.8125000E+00,+6.1380979E+00
-216.9499E-03,+14.8125000E+00,+6.0131529E+00
-216.4499E-03,+14.7968475E+00,+6.1380979E+00
-215.9499E-03,+14.6719025E+00,+5.9975004E+00
-215.4499E-03,+14.8125000E+00,+5.9818479E+00
-214.9499E-03,+14.8281525E+00,+5.8569029E+00
-214.4499E-03,+14.9530975E+00,+5.9975004E+00
-213.9499E-03,+14.8281525E+00,+6.0131529E+00
-213.4499E-03,+14.9687500E+00,+6.1537504E+00
-212.9499E-03,+14.9530975E+00,+6.1537504E+00
-212.4499E-03,+14.8438050E+00,+6.1380979E+00
-211.9499E-03,+15.0936950E+00,+5.9975004E+00
-211.4499E-03,+14.8125000E+00,+6.0131529E+00
-210.9499E-03,+14.8281525E+00,+6.1380979E+00
-210.4499E-03,+14.9530975E+00,+5.9975004E+00
-209.9499E-03,+14.8281525E+00,+5.9975004E+00
-209.4499E-03,+14.9530975E+00,+5.9975004E+00
-208.9499E-03,+14.8125000E+00,+6.0131529E+00
-208.4499E-03,+14.8125000E+00,+6.1380979E+00
-207.9499E-03,+14.8125000E+00,+6.0288054E+00
-207.4499E-03,+14.8125000E+00,+6.2786954E+00
-206.9499E-03,+14.8125000E+00,+6.0131529E+00
-206.4499E-03,+14.8125000E+00,+6.1380979E+00
-205.9499E-03,+14.8125000E+00,+6.0131529E+00
-205.4499E-03,+14.8125000E+00,+6.1537504E+00
-204.9499E-03,+14.8281525E+00,+6.1537504E+00
-204.4499E-03,+14.9530975E+00,+6.1380979E+00
-203.9499E-03,+14.8125000E+00,+6.0131529E+00
-203.4499E-03,+14.8281525E+00,+6.1694029E+00
-202.9499E-03,+14.9530975E+00,+6.2943479E+00
-202.4499E-03,+14.8125000E+00,+6.1380979E+00
-201.9499E-03,+14.8281525E+00,+6.0131529E+00
-201.4499E-03,+14.9687500E+00,+6.1224454E+00
-200.9499E-03,+14.9530975E+00,+5.8569029E+00
-200.4499E-03,+14.8281525E+00,+6.0131529E+00
-199.9499E-03,+14.9530975E+00,+6.1537504E+00
-199.4499E-03,+14.8125000E+00,+6.1380979E+00
-198.9499E-03,+14.8125000E+00,+6.0131529E+00
