x-axis,MATH
-21.0000E-06,-11.3181093633E+00
-20.9000E-06,-11.1618593633E+00
-20.8000E-06,-11.1618593633E+00
-20.7000E-06,-11.1423281133E+00
-20.6000E-06,-11.1325624883E+00
-20.5000E-06,-11.1423281133E+00
-20.4000E-06,-11.1423281133E+00
-20.3000E-06,-11.1423281133E+00
-20.2000E-06,-11.1423281133E+00
-20.1000E-06,-11.1423281133E+00
-20.0000E-06,-11.1423281133E+00
-19.9000E-06,-11.1325624883E+00
-19.8000E-06,-11.1325624883E+00
-19.7000E-06,-11.1325624883E+00
-19.6000E-06,-11.1325624883E+00
-19.5000E-06,-11.1130312383E+00
-19.4000E-06,-11.1130312383E+00
-19.3000E-06,-11.1130312383E+00
-19.2000E-06,-11.1130312383E+00
-19.1000E-06,-11.1130312383E+00
-19.0000E-06,-11.1130312383E+00
-18.9000E-06,-11.1130312383E+00
-18.8000E-06,-10.9567812383E+00
-18.7000E-06,-10.9470156133E+00
-18.6000E-06,-10.9567812383E+00
-18.5000E-06,-10.9470156133E+00
-18.4000E-06,-10.9567812383E+00
-18.3000E-06,-10.9470156133E+00
-18.2000E-06,-10.9470156133E+00
-18.1000E-06,-10.9470156133E+00
-18.0000E-06,-10.9274843633E+00
-17.9000E-06,-10.9274843633E+00
-17.8000E-06,-10.9274843633E+00
-17.7000E-06,-10.9274843633E+00
-17.6000E-06,-10.9274843633E+00
-17.5000E-06,-10.9274843633E+00
-17.4000E-06,-10.7712343633E+00
-17.3000E-06,-10.7712343633E+00
-17.2000E-06,-10.7712343633E+00
-17.1000E-06,-10.7712343633E+00
-17.0000E-06,-10.7614687383E+00
-16.9000E-06,-10.7614687383E+00
-16.8000E-06,-10.7614687383E+00
-16.7000E-06,-10.7614687383E+00
-16.6000E-06,-10.7614687383E+00
-16.5000E-06,-10.7419374883E+00
-16.4000E-06,-10.4977968633E+00
-16.3000E-06,-1.8942812383E+00
-16.2000E-06,+7.0998593867E+00
-16.1000E-06,+6.9436093867E+00
-16.0000E-06,+6.9436093867E+00
-15.9000E-06,+6.9436093867E+00
-15.8000E-06,+6.9338437617E+00
-15.7000E-06,+6.9436093867E+00
-15.6000E-06,+6.9338437617E+00
-15.5000E-06,+6.9338437617E+00
-15.4000E-06,+6.7775937617E+00
-15.3000E-06,+6.7580625117E+00
-15.2000E-06,+6.9143125117E+00
-15.1000E-06,+6.8947812617E+00
-15.0000E-06,+6.8947812617E+00
-14.9000E-06,+6.7287656367E+00
-14.8000E-06,+6.7287656367E+00
-14.7000E-06,+6.7287656367E+00
-14.6000E-06,+6.7092343867E+00
-14.5000E-06,+6.7092343867E+00
-14.4000E-06,+6.6994687617E+00
-14.3000E-06,+6.7092343867E+00
-14.2000E-06,+6.6994687617E+00
-14.1000E-06,+6.6994687617E+00
-14.0000E-06,+6.6994687617E+00
-13.9000E-06,+6.6799375117E+00
-13.8000E-06,+6.6799375117E+00
-13.7000E-06,+6.6799375117E+00
-13.6000E-06,+6.6799375117E+00
-13.5000E-06,+6.6701718867E+00
-13.4000E-06,+6.6701718867E+00
-13.3000E-06,+6.6701718867E+00
-13.2000E-06,+6.6701718867E+00
-13.1000E-06,+6.6701718867E+00
-13.0000E-06,+6.6701718867E+00
-12.9000E-06,+6.6701718867E+00
-12.8000E-06,+6.6506406367E+00
-12.7000E-06,+6.6506406367E+00
-12.6000E-06,+6.6506406367E+00
-12.5000E-06,+6.6506406367E+00
-12.4000E-06,+6.6506406367E+00
-12.3000E-06,+6.6311093867E+00
-12.2000E-06,+6.6506406367E+00
-12.1000E-06,+6.4943906367E+00
-12.0000E-06,+6.6506406367E+00
-11.9000E-06,+6.6506406367E+00
-11.8000E-06,+6.6506406367E+00
-11.7000E-06,+6.4943906367E+00
-11.6000E-06,+6.6311093867E+00
-11.5000E-06,+6.6311093867E+00
-11.4000E-06,+6.4748593867E+00
-11.3000E-06,+6.6311093867E+00
-11.2000E-06,+6.6311093867E+00
-11.1000E-06,+6.6311093867E+00
-11.0000E-06,+6.6311093867E+00
-10.9000E-06,+6.6311093867E+00
-10.8000E-06,+6.4748593867E+00
-10.7000E-06,+6.4748593867E+00
-10.6000E-06,+6.6311093867E+00
-10.5000E-06,+6.6311093867E+00
-10.4000E-06,+6.6311093867E+00
-10.3000E-06,+6.6213437617E+00
-10.2000E-06,+6.6213437617E+00
-10.1000E-06,+6.6213437617E+00
-10.0000E-06,+6.6213437617E+00
-9.9000E-06,+6.6311093867E+00
-9.8000E-06,+6.6213437617E+00
-9.7000E-06,+6.6213437617E+00
-9.6000E-06,+6.4650937617E+00
-9.5000E-06,+6.6213437617E+00
-9.4000E-06,+6.6213437617E+00
-9.3000E-06,+6.6018125117E+00
-9.2000E-06,+6.6213437617E+00
-9.1000E-06,+6.4650937617E+00
-9.0000E-06,+6.6213437617E+00
-8.9000E-06,+6.6213437617E+00
-8.8000E-06,+6.4455625117E+00
-8.7000E-06,+6.4455625117E+00
-8.6000E-06,+6.6018125117E+00
-8.5000E-06,+6.6018125117E+00
-8.4000E-06,+6.4455625117E+00
-8.3000E-06,+6.6018125117E+00
-8.2000E-06,+6.4455625117E+00
-8.1000E-06,+6.6018125117E+00
-8.0000E-06,+6.4455625117E+00
-7.9000E-06,+6.6018125117E+00
-7.8000E-06,+6.4357968867E+00
-7.7000E-06,+6.4357968867E+00
-7.6000E-06,+6.4455625117E+00
-7.5000E-06,+6.4455625117E+00
-7.4000E-06,+6.4357968867E+00
-7.3000E-06,+6.5920468867E+00
-7.2000E-06,+6.5920468867E+00
-7.1000E-06,+6.5920468867E+00
-7.0000E-06,+6.4357968867E+00
-6.9000E-06,+6.4357968867E+00
-6.8000E-06,+6.5920468867E+00
-6.7000E-06,+6.4357968867E+00
-6.6000E-06,+6.4357968867E+00
-6.5000E-06,+6.4162656367E+00
-6.4000E-06,+6.5725156367E+00
-6.3000E-06,+6.4162656367E+00
-6.2000E-06,+6.4162656367E+00
-6.1000E-06,+6.5725156367E+00
-6.0000E-06,+6.4162656367E+00
-5.9000E-06,+6.5725156367E+00
-5.8000E-06,+6.5725156367E+00
-5.7000E-06,+6.4162656367E+00
-5.6000E-06,+6.4162656367E+00
-5.5000E-06,+6.4162656367E+00
-5.4000E-06,+6.5725156367E+00
-5.3000E-06,+6.4162656367E+00
-5.2000E-06,+6.4065000117E+00
-5.1000E-06,+6.5627500117E+00
-5.0000E-06,+6.4065000117E+00
-4.9000E-06,+6.4065000117E+00
-4.8000E-06,+6.5627500117E+00
-4.7000E-06,+6.5627500117E+00
-4.6000E-06,+6.5627500117E+00
-4.5000E-06,+6.4065000117E+00
-4.4000E-06,+6.4065000117E+00
-4.3000E-06,+6.4065000117E+00
-4.2000E-06,+6.4065000117E+00
-4.1000E-06,+6.4065000117E+00
-4.0000E-06,+6.3869687617E+00
-3.9000E-06,+6.4065000117E+00
-3.8000E-06,+6.4065000117E+00
-3.7000E-06,+6.4065000117E+00
-3.6000E-06,+6.5432187617E+00
-3.5000E-06,+6.3869687617E+00
-3.4000E-06,+6.3869687617E+00
-3.3000E-06,+6.4065000117E+00
-3.2000E-06,+6.3869687617E+00
-3.1000E-06,+6.3869687617E+00
-3.0000E-06,+6.3869687617E+00
-2.9000E-06,+6.3869687617E+00
-2.8000E-06,+6.3869687617E+00
-2.7000E-06,+6.3869687617E+00
-2.6000E-06,+6.5334531367E+00
-2.5000E-06,+6.3869687617E+00
-2.4000E-06,+6.3772031367E+00
-2.3000E-06,+6.3772031367E+00
-2.2000E-06,+6.3869687617E+00
-2.1000E-06,+6.5334531367E+00
-2.0000E-06,+6.3869687617E+00
-1.9000E-06,+6.5334531367E+00
-1.8000E-06,+6.3772031367E+00
-1.7000E-06,+6.3772031367E+00
-1.6000E-06,+6.3772031367E+00
-1.5000E-06,+6.3772031367E+00
-1.4000E-06,+6.5334531367E+00
-1.3000E-06,+6.3576718867E+00
-1.2000E-06,+6.3576718867E+00
-1.1000E-06,+6.3772031367E+00
-1.0000E-06,+6.3576718867E+00
-900.0E-09,+6.3576718867E+00
-800.0E-09,+6.3576718867E+00
-700.0E-09,+6.3576718867E+00
-600.0E-09,+6.5334531367E+00
-500.0E-09,+6.5139218867E+00
-400.0E-09,+6.5334531367E+00
-300.0E-09,+6.3576718867E+00
-200.0E-09,+6.0451718867E+00
-100.0E-09,-4.7067812383E+00
+0.0E+00,-12.1579531133E+00
+100.0E-09,-11.6696718633E+00
+200.0E-09,-11.7966249883E+00
+300.0E-09,-11.6306093633E+00
+400.0E-09,-11.6403749883E+00
+500.0E-09,-11.6306093633E+00
+600.0E-09,-11.7868593633E+00
+700.0E-09,-11.6306093633E+00
+800.0E-09,-11.6110781133E+00
+900.0E-09,-11.6110781133E+00
+1.0000E-06,-11.5915468633E+00
+1.1000E-06,-11.6110781133E+00
+1.2000E-06,-11.5915468633E+00
+1.3000E-06,-11.5817812383E+00
+1.4000E-06,-11.5817812383E+00
+1.5000E-06,-11.5622499883E+00
+1.6000E-06,-11.5622499883E+00
+1.7000E-06,-11.5524843633E+00
+1.8000E-06,-11.3962343633E+00
+1.9000E-06,-11.5524843633E+00
+2.0000E-06,-11.3767031133E+00
+2.1000E-06,-11.3767031133E+00
+2.2000E-06,-11.3767031133E+00
+2.3000E-06,-11.3767031133E+00
+2.4000E-06,-11.3669374883E+00
+2.5000E-06,-11.3669374883E+00
+2.6000E-06,-11.3669374883E+00
+2.7000E-06,-11.3669374883E+00
+2.8000E-06,-11.3474062383E+00
+2.9000E-06,-11.3474062383E+00
+3.0000E-06,-11.3376406133E+00
+3.1000E-06,-11.3376406133E+00
+3.2000E-06,-11.3376406133E+00
+3.3000E-06,-11.3376406133E+00
+3.4000E-06,-11.3376406133E+00
+3.5000E-06,-11.3181093633E+00
+3.6000E-06,-11.3181093633E+00
+3.7000E-06,-11.3181093633E+00
+3.8000E-06,-11.1618593633E+00
+3.9000E-06,-11.1618593633E+00
+4.0000E-06,-11.1618593633E+00
+4.1000E-06,-11.1618593633E+00
+4.2000E-06,-11.2985781133E+00
+4.3000E-06,-11.1423281133E+00
+4.4000E-06,-11.1423281133E+00
+4.5000E-06,-11.1423281133E+00
+4.6000E-06,-11.1423281133E+00
+4.7000E-06,-11.1423281133E+00
+4.8000E-06,-11.1325624883E+00
+4.9000E-06,-11.1325624883E+00
+5.0000E-06,-11.1325624883E+00
+5.1000E-06,-11.1325624883E+00
+5.2000E-06,-11.1325624883E+00
+5.3000E-06,-11.1325624883E+00
+5.4000E-06,-11.1130312383E+00
+5.5000E-06,-10.9763124883E+00
+5.6000E-06,-11.1325624883E+00
+5.7000E-06,-11.1325624883E+00
+5.8000E-06,-10.9567812383E+00
+5.9000E-06,-11.1130312383E+00
+6.0000E-06,-10.9567812383E+00
+6.1000E-06,-11.1130312383E+00
+6.2000E-06,-10.9567812383E+00
+6.3000E-06,-10.9567812383E+00
+6.4000E-06,-11.1130312383E+00
+6.5000E-06,-10.9470156133E+00
+6.6000E-06,-10.9470156133E+00
+6.7000E-06,-10.9470156133E+00
+6.8000E-06,-10.9470156133E+00
+6.9000E-06,-10.9274843633E+00
+7.0000E-06,-10.9274843633E+00
+7.1000E-06,-10.7712343633E+00
+7.2000E-06,-10.9274843633E+00
+7.3000E-06,-10.9274843633E+00
+7.4000E-06,-10.9274843633E+00
+7.5000E-06,-10.7712343633E+00
+7.6000E-06,-10.7712343633E+00
+7.7000E-06,-10.7712343633E+00
+7.8000E-06,-10.7712343633E+00
+7.9000E-06,-10.7712343633E+00
+8.0000E-06,-10.7614687383E+00
+8.1000E-06,-10.7614687383E+00
+8.2000E-06,-10.7614687383E+00
+8.3000E-06,-10.7614687383E+00
+8.4000E-06,-10.7614687383E+00
+8.5000E-06,-10.7614687383E+00
+8.6000E-06,-10.4782656133E+00
+8.7000E-06,-2.0309999883E+00
+8.8000E-06,+6.9436093867E+00
+8.9000E-06,+7.0998593867E+00
+9.0000E-06,+6.9436093867E+00
+9.1000E-06,+6.9436093867E+00
+9.2000E-06,+6.9436093867E+00
+9.3000E-06,+6.9338437617E+00
+9.4000E-06,+6.9338437617E+00
+9.5000E-06,+6.9338437617E+00
+9.6000E-06,+6.9338437617E+00
+9.7000E-06,+6.9143125117E+00
+9.8000E-06,+6.8947812617E+00
+9.9000E-06,+6.7385312617E+00
+10.0000E-06,+6.7385312617E+00
+10.1000E-06,+6.7385312617E+00
+10.2000E-06,+6.7287656367E+00
+10.3000E-06,+6.7287656367E+00
+10.4000E-06,+6.7287656367E+00
+10.5000E-06,+6.7092343867E+00
+10.6000E-06,+6.7092343867E+00
+10.7000E-06,+6.6994687617E+00
+10.8000E-06,+6.6994687617E+00
+10.9000E-06,+6.6994687617E+00
+11.0000E-06,+6.6994687617E+00
+11.1000E-06,+6.6799375117E+00
+11.2000E-06,+6.6799375117E+00
+11.3000E-06,+6.6701718867E+00
+11.4000E-06,+6.6799375117E+00
+11.5000E-06,+6.6701718867E+00
+11.6000E-06,+6.6701718867E+00
+11.7000E-06,+6.6701718867E+00
+11.8000E-06,+6.6701718867E+00
+11.9000E-06,+6.6701718867E+00
+12.0000E-06,+6.6701718867E+00
+12.1000E-06,+6.6506406367E+00
+12.2000E-06,+6.6506406367E+00
+12.3000E-06,+6.6506406367E+00
+12.4000E-06,+6.6506406367E+00
+12.5000E-06,+6.6506406367E+00
+12.6000E-06,+6.6506406367E+00
+12.7000E-06,+6.6506406367E+00
+12.8000E-06,+6.6506406367E+00
+12.9000E-06,+6.6506406367E+00
+13.0000E-06,+6.6311093867E+00
+13.1000E-06,+6.6506406367E+00
+13.2000E-06,+6.6506406367E+00
+13.3000E-06,+6.6311093867E+00
+13.4000E-06,+6.6506406367E+00
+13.5000E-06,+6.6311093867E+00
+13.6000E-06,+6.6506406367E+00
+13.7000E-06,+6.6311093867E+00
+13.8000E-06,+6.6311093867E+00
+13.9000E-06,+6.4748593867E+00
+14.0000E-06,+6.4748593867E+00
+14.1000E-06,+6.6311093867E+00
+14.2000E-06,+6.4748593867E+00
+14.3000E-06,+6.6311093867E+00
+14.4000E-06,+6.6311093867E+00
+14.5000E-06,+6.6311093867E+00
+14.6000E-06,+6.6311093867E+00
+14.7000E-06,+6.6311093867E+00
+14.8000E-06,+6.6311093867E+00
+14.9000E-06,+6.6213437617E+00
+15.0000E-06,+6.4748593867E+00
+15.1000E-06,+6.4650937617E+00
+15.2000E-06,+6.6213437617E+00
+15.3000E-06,+6.4650937617E+00
+15.4000E-06,+6.6213437617E+00
+15.5000E-06,+6.6213437617E+00
+15.6000E-06,+6.6213437617E+00
+15.7000E-06,+6.6213437617E+00
+15.8000E-06,+6.6213437617E+00
+15.9000E-06,+6.4455625117E+00
+16.0000E-06,+6.6213437617E+00
+16.1000E-06,+6.4650937617E+00
+16.2000E-06,+6.4455625117E+00
+16.3000E-06,+6.6018125117E+00
+16.4000E-06,+6.6018125117E+00
+16.5000E-06,+6.6018125117E+00
+16.6000E-06,+6.5920468867E+00
+16.7000E-06,+6.6018125117E+00
+16.8000E-06,+6.6018125117E+00
+16.9000E-06,+6.6018125117E+00
+17.0000E-06,+6.6018125117E+00
+17.1000E-06,+6.5920468867E+00
+17.2000E-06,+6.5920468867E+00
+17.3000E-06,+6.6018125117E+00
+17.4000E-06,+6.4357968867E+00
+17.5000E-06,+6.5920468867E+00
+17.6000E-06,+6.5920468867E+00
+17.7000E-06,+6.4357968867E+00
+17.8000E-06,+6.4357968867E+00
+17.9000E-06,+6.4357968867E+00
+18.0000E-06,+6.5920468867E+00
+18.1000E-06,+6.4162656367E+00
+18.2000E-06,+6.5920468867E+00
+18.3000E-06,+6.5920468867E+00
+18.4000E-06,+6.5920468867E+00
+18.5000E-06,+6.5725156367E+00
+18.6000E-06,+6.5725156367E+00
+18.7000E-06,+6.5725156367E+00
+18.8000E-06,+6.5725156367E+00
+18.9000E-06,+6.4162656367E+00
+19.0000E-06,+6.4162656367E+00
+19.1000E-06,+6.5725156367E+00
+19.2000E-06,+6.4162656367E+00
+19.3000E-06,+6.5725156367E+00
+19.4000E-06,+6.4162656367E+00
+19.5000E-06,+6.4162656367E+00
+19.6000E-06,+6.5725156367E+00
+19.7000E-06,+6.5627500117E+00
+19.8000E-06,+6.4065000117E+00
+19.9000E-06,+6.5627500117E+00
+20.0000E-06,+6.4065000117E+00
+20.1000E-06,+6.4065000117E+00
+20.2000E-06,+6.5627500117E+00
+20.3000E-06,+6.5627500117E+00
+20.4000E-06,+6.4065000117E+00
+20.5000E-06,+6.5627500117E+00
+20.6000E-06,+6.4065000117E+00
+20.7000E-06,+6.4065000117E+00
+20.8000E-06,+6.4065000117E+00
+20.9000E-06,+6.3869687617E+00
+21.0000E-06,+6.4065000117E+00
+21.1000E-06,+6.5432187617E+00
+21.2000E-06,+6.3869687617E+00
+21.3000E-06,+6.4065000117E+00
+21.4000E-06,+6.5627500117E+00
+21.5000E-06,+6.3869687617E+00
+21.6000E-06,+6.4065000117E+00
+21.7000E-06,+6.3869687617E+00
+21.8000E-06,+6.3869687617E+00
+21.9000E-06,+6.3869687617E+00
+22.0000E-06,+6.3869687617E+00
+22.1000E-06,+6.3869687617E+00
+22.2000E-06,+6.5432187617E+00
+22.3000E-06,+6.5432187617E+00
+22.4000E-06,+6.5432187617E+00
+22.5000E-06,+6.3869687617E+00
+22.6000E-06,+6.5334531367E+00
+22.7000E-06,+6.5432187617E+00
+22.8000E-06,+6.3772031367E+00
+22.9000E-06,+6.3772031367E+00
+23.0000E-06,+6.5334531367E+00
+23.1000E-06,+6.5334531367E+00
+23.2000E-06,+6.3772031367E+00
+23.3000E-06,+6.5334531367E+00
+23.4000E-06,+6.3772031367E+00
+23.5000E-06,+6.3869687617E+00
+23.6000E-06,+6.5334531367E+00
+23.7000E-06,+6.3772031367E+00
+23.8000E-06,+6.3772031367E+00
+23.9000E-06,+6.3772031367E+00
+24.0000E-06,+6.3576718867E+00
+24.1000E-06,+6.3772031367E+00
+24.2000E-06,+6.3576718867E+00
+24.3000E-06,+6.5139218867E+00
+24.4000E-06,+6.5139218867E+00
+24.5000E-06,+6.3576718867E+00
+24.6000E-06,+6.5139218867E+00
+24.7000E-06,+6.3576718867E+00
+24.8000E-06,+6.0451718867E+00
+24.9000E-06,-4.2380312383E+00
+25.0000E-06,-12.0212343633E+00
+25.1000E-06,-11.8161562383E+00
+25.2000E-06,-11.6599062383E+00
+25.3000E-06,-11.6403749883E+00
+25.4000E-06,-11.7966249883E+00
+25.5000E-06,-11.6403749883E+00
+25.6000E-06,-11.6403749883E+00
+25.7000E-06,-11.6306093633E+00
+25.8000E-06,-11.6110781133E+00
+25.9000E-06,-11.6110781133E+00
+26.0000E-06,-11.6110781133E+00
+26.1000E-06,-11.5915468633E+00
+26.2000E-06,-11.5817812383E+00
+26.3000E-06,-11.5817812383E+00
+26.4000E-06,-11.5817812383E+00
+26.5000E-06,-11.5817812383E+00
+26.6000E-06,-11.5622499883E+00
+26.7000E-06,-11.5622499883E+00
+26.8000E-06,-11.3962343633E+00
+26.9000E-06,-11.5524843633E+00
+27.0000E-06,-11.3767031133E+00
+27.1000E-06,-11.3767031133E+00
+27.2000E-06,-11.3669374883E+00
+27.3000E-06,-11.3669374883E+00
+27.4000E-06,-11.3669374883E+00
+27.5000E-06,-11.3669374883E+00
+27.6000E-06,-11.3474062383E+00
+27.7000E-06,-11.3474062383E+00
+27.8000E-06,-11.3474062383E+00
+27.9000E-06,-11.3474062383E+00
+28.0000E-06,-11.3376406133E+00
+28.1000E-06,-11.3376406133E+00
+28.2000E-06,-11.1813906133E+00
+28.3000E-06,-11.3181093633E+00
+28.4000E-06,-11.3376406133E+00
+28.5000E-06,-11.3181093633E+00
+28.6000E-06,-11.1618593633E+00
