x-axis,1,3,MATH
+33.710000E-06,+16.359374999983E+00,-546.875000017E-03,-814.403116669E-03
+33.711000E-06,+16.281250000000E+00,-624.999999983E-03,-658.153116755E-03
+33.712000E-06,+16.281250000000E+00,-546.875000035E-03,-892.528116685E-03
+33.713000E-06,+16.281250000018E+00,-703.124999964E-03,-814.403116721E-03
+33.714000E-06,+16.359375000000E+00,-546.875000000E-03,-892.528116685E-03
+33.715000E-06,+16.359374999982E+00,-546.874999982E-03,-814.403116667E-03
+33.716000E-06,+16.281250000018E+00,-468.750000018E-03,-658.153116721E-03
+33.717000E-06,+16.359374999982E+00,-546.874999982E-03,-736.278116703E-03
+33.718000E-06,+16.281250000000E+00,-468.750000019E-03,-736.278116684E-03
+33.719000E-06,+16.281249999981E+00,-546.875000019E-03,-658.153116703E-03
+33.720000E-06,+16.203125000038E+00,-625.000000019E-03,-658.153116760E-03
+33.721000E-06,+16.359374999981E+00,-703.124999962E-03,-892.528116684E-03
+33.722000E-06,+16.281250000000E+00,-546.875000019E-03,-814.403116703E-03
+33.723000E-06,+16.281250000000E+00,-625.000000000E-03,-814.403116684E-03
+33.724000E-06,+16.281250000000E+00,-624.999999980E-03,-736.278116703E-03
+33.725000E-06,+16.281250000000E+00,-546.875000000E-03,-736.278116703E-03
+33.726000E-06,+16.281250000040E+00,-546.875000020E-03,-736.278116743E-03
+33.727000E-06,+16.437499999940E+00,-625.000000000E-03,-892.528116683E-03
+33.728000E-06,+16.203125000061E+00,-624.999999980E-03,-814.403116744E-03
+33.729000E-06,+16.437499999959E+00,-546.875000000E-03,-970.653116662E-03
+33.730000E-06,+16.281250000021E+00,-546.874999979E-03,-814.403116724E-03
+33.731000E-06,+16.359374999979E+00,-468.750000021E-03,-892.528116640E-03
+33.732000E-06,+16.281250000000E+00,-546.875000021E-03,-658.153116724E-03
+33.733000E-06,+16.281250000000E+00,-625.000000000E-03,-736.278116703E-03
+33.734000E-06,+16.281250000000E+00,-625.000000021E-03,-736.278116682E-03
+33.735000E-06,+16.281249999979E+00,-703.124999957E-03,-658.153116682E-03
+33.736000E-06,+16.203125000043E+00,-546.875000043E-03,-580.028116790E-03
+33.737000E-06,+16.359375000000E+00,-703.124999956E-03,-892.528116703E-03
+33.738000E-06,+16.359375000000E+00,-546.875000000E-03,-892.528116681E-03
+33.739000E-06,+16.359374999978E+00,-546.875000000E-03,-814.403116681E-03
+33.740000E-06,+16.281250000000E+00,-546.875000022E-03,-736.278116725E-03
+33.741000E-06,+16.281249999977E+00,-624.999999955E-03,-814.403116680E-03
+33.742000E-06,+16.203125000046E+00,-468.750000000E-03,-736.278116703E-03
+33.743000E-06,+16.359374999954E+00,-468.750000023E-03,-736.278116680E-03
+33.744000E-06,+16.203125000023E+00,-546.875000023E-03,-658.153116749E-03
+33.745000E-06,+16.281250000023E+00,-624.999999954E-03,-814.403116703E-03
+33.746000E-06,+16.359375000000E+00,-468.750000047E-03,-814.403116680E-03
+33.747000E-06,+16.359374999976E+00,-625.000000000E-03,-736.278116679E-03
+33.748000E-06,+16.281250000000E+00,-625.000000000E-03,-658.153116727E-03
+33.749000E-06,+16.281250000000E+00,-624.999999976E-03,-736.278116703E-03
+33.750000E-06,+16.281250000048E+00,-546.875000000E-03,-736.278116727E-03
+33.751000E-06,+16.437499999952E+00,-546.875000000E-03,-814.403116679E-03
+33.752000E-06,+16.281250000049E+00,-546.875000024E-03,-736.278116727E-03
+33.753000E-06,+16.437499999951E+00,-625.000000000E-03,-814.403116703E-03
+33.754000E-06,+16.281250000000E+00,-625.000000000E-03,-814.403116678E-03
+33.755000E-06,+16.281250000000E+00,-624.999999975E-03,-736.278116703E-03
+33.756000E-06,+16.281250000025E+00,-546.875000025E-03,-736.278116753E-03
+33.757000E-06,+16.359374999975E+00,-625.000000000E-03,-892.528116652E-03
+33.758000E-06,+16.281250000051E+00,-624.999999975E-03,-736.278116729E-03
+33.759000E-06,+16.437499999949E+00,-546.875000000E-03,-814.403116703E-03
+33.760000E-06,+16.281250000000E+00,-546.875000000E-03,-814.403116703E-03
+33.761000E-06,+16.281250000000E+00,-546.875000000E-03,-814.403116703E-03
+33.762000E-06,+16.281249999974E+00,-546.874999974E-03,-814.403116651E-03
+33.763000E-06,+16.203125000026E+00,-468.750000026E-03,-658.153116756E-03
+33.764000E-06,+16.281249999974E+00,-546.875000000E-03,-814.403116650E-03
+33.765000E-06,+16.203124999973E+00,-546.874999973E-03,-658.153116703E-03
+33.766000E-06,+16.125000000054E+00,-468.750000027E-03,-658.153116703E-03
+33.767000E-06,+16.281249999973E+00,-546.875000027E-03,-658.153116730E-03
+33.768000E-06,+16.203125000000E+00,-625.000000027E-03,-736.278116703E-03
+33.769000E-06,+16.203125000000E+00,-703.124999973E-03,-736.278116676E-03
+33.770000E-06,+16.203125000000E+00,-625.000000000E-03,-658.153116703E-03
+33.771000E-06,+16.203125000028E+00,-625.000000000E-03,-658.153116731E-03
+33.772000E-06,+16.281250000028E+00,-625.000000000E-03,-736.278116731E-03
+33.773000E-06,+16.359374999972E+00,-624.999999972E-03,-814.403116647E-03
+33.774000E-06,+16.281250000000E+00,-546.874999972E-03,-658.153116703E-03
+33.775000E-06,+16.281250000000E+00,-468.750000057E-03,-658.153116731E-03
+33.776000E-06,+16.281250000000E+00,-625.000000000E-03,-736.278116732E-03
+33.777000E-06,+16.281250000029E+00,-625.000000000E-03,-814.403116732E-03
+33.778000E-06,+16.359374999971E+00,-624.999999971E-03,-892.528116645E-03
+33.779000E-06,+16.281250000000E+00,-546.875000029E-03,-736.278116674E-03
+33.780000E-06,+16.281250000000E+00,-624.999999971E-03,-658.153116762E-03
+33.781000E-06,+16.281249999971E+00,-546.875000000E-03,-814.403116674E-03
+33.782000E-06,+16.203125000030E+00,-546.874999970E-03,-736.278116703E-03
+33.783000E-06,+16.281249999970E+00,-468.750000000E-03,-736.278116703E-03
+33.784000E-06,+16.203125000030E+00,-468.750000060E-03,-736.278116763E-03
+33.785000E-06,+16.281250000000E+00,-624.999999940E-03,-892.528116673E-03
+33.786000E-06,+16.281250000000E+00,-468.750000030E-03,-814.403116673E-03
+33.787000E-06,+16.281250000000E+00,-546.875000030E-03,-736.278116673E-03
+33.788000E-06,+16.281250000000E+00,-624.999999969E-03,-658.153116734E-03
+33.789000E-06,+16.281250000000E+00,-546.875000031E-03,-736.278116734E-03
+33.790000E-06,+16.281250000031E+00,-625.000000000E-03,-814.403116734E-03
+33.791000E-06,+16.359374999969E+00,-624.999999969E-03,-892.528116672E-03
+33.792000E-06,+16.281250000000E+00,-546.875000063E-03,-814.403116734E-03
+33.793000E-06,+16.281250000032E+00,-703.124999906E-03,-892.528116703E-03
+33.794000E-06,+16.359374999968E+00,-468.750000000E-03,-892.528116671E-03
+33.795000E-06,+16.281250000000E+00,-468.750000064E-03,-814.403116703E-03
+33.796000E-06,+16.281250000032E+00,-625.000000000E-03,-814.403116735E-03
+33.797000E-06,+16.359374999936E+00,-624.999999968E-03,-892.528116639E-03
+33.798000E-06,+16.203125000065E+00,-546.875000000E-03,-736.278116735E-03
+33.799000E-06,+16.359375000000E+00,-546.875000000E-03,-814.403116768E-03
+33.800000E-06,+16.359374999967E+00,-546.875000033E-03,-970.653116670E-03
+33.801000E-06,+16.281249999967E+00,-625.000000000E-03,-892.528116637E-03
+33.802000E-06,+16.203125000033E+00,-624.999999967E-03,-736.278116703E-03
+33.803000E-06,+16.281250000000E+00,-546.875000033E-03,-736.278116670E-03
+33.804000E-06,+16.281250000000E+00,-624.999999967E-03,-658.153116736E-03
+33.805000E-06,+16.281250000000E+00,-546.874999966E-03,-736.278116703E-03
+33.806000E-06,+16.281250000034E+00,-468.750000067E-03,-736.278116770E-03
+33.807000E-06,+16.359374999932E+00,-625.000000000E-03,-892.528116635E-03
+33.808000E-06,+16.203125000034E+00,-625.000000000E-03,-736.278116737E-03
+33.809000E-06,+16.281250000000E+00,-624.999999932E-03,-814.403116703E-03
+33.810000E-06,+16.281249999966E+00,-468.750000000E-03,-814.403116669E-03
+33.811000E-06,+16.203125000035E+00,-468.750000000E-03,-736.278116703E-03
+33.812000E-06,+16.281250000000E+00,-468.750000035E-03,-736.278116738E-03
+33.813000E-06,+16.281250000000E+00,-546.874999965E-03,-814.403116703E-03
+33.814000E-06,+16.281250000000E+00,-468.750000000E-03,-814.403116703E-03
+33.815000E-06,+16.281249999965E+00,-468.750000035E-03,-814.403116738E-03
+33.816000E-06,+16.203125000000E+00,-546.875000000E-03,-892.528116632E-03
+33.817000E-06,+16.203125000000E+00,-546.874999929E-03,-736.278116667E-03
+33.818000E-06,+16.203125000000E+00,-390.625000071E-03,-658.153116703E-03
+33.819000E-06,+16.203125000000E+00,-546.874999964E-03,-658.153116667E-03
+33.820000E-06,+16.203125000000E+00,-468.750000036E-03,-580.028116739E-03
+33.821000E-06,+16.203125000036E+00,-546.874999927E-03,-658.153116776E-03
+33.822000E-06,+16.281250000036E+00,-390.625000036E-03,-814.403116703E-03
+33.823000E-06,+16.359374999927E+00,-468.750000000E-03,-814.403116666E-03
+33.824000E-06,+16.203125000037E+00,-468.750000000E-03,-736.278116740E-03
+33.825000E-06,+16.281249999926E+00,-468.750000000E-03,-814.403116592E-03
+33.826000E-06,+16.125000000111E+00,-468.750000000E-03,-580.028116852E-03
+33.827000E-06,+16.359374999963E+00,-468.750000000E-03,-892.528116666E-03
+33.828000E-06,+16.281250000038E+00,-468.749999963E-03,-814.403116740E-03
+33.829000E-06,+16.359374999962E+00,-390.624999962E-03,-892.528116665E-03
+33.830000E-06,+16.281250000038E+00,-312.500000000E-03,-814.403116741E-03
+33.831000E-06,+16.359374999924E+00,-312.500000038E-03,-892.528116589E-03
+33.832000E-06,+16.203125000038E+00,-390.625000000E-03,-658.153116817E-03
+33.833000E-06,+16.281249999962E+00,-390.624999962E-03,-892.528116588E-03
+33.834000E-06,+16.203125000039E+00,-312.500000000E-03,-658.153116742E-03
+33.835000E-06,+16.281250000000E+00,-312.500000039E-03,-736.278116742E-03
+33.836000E-06,+16.281250000039E+00,-390.624999961E-03,-814.403116703E-03
+33.837000E-06,+16.359374999961E+00,-312.499999961E-03,-814.403116625E-03
+33.838000E-06,+16.281250000039E+00,-234.375000039E-03,-658.153116742E-03
+33.839000E-06,+16.359374999961E+00,-312.500000079E-03,-736.278116742E-03
+33.840000E-06,+16.281250000040E+00,-468.749999960E-03,-814.403116703E-03
+33.841000E-06,+16.359374999960E+00,-390.624999960E-03,-814.403116663E-03
+33.842000E-06,+16.281249999960E+00,-312.500000000E-03,-736.278116663E-03
+33.843000E-06,+16.203125000040E+00,-312.499999960E-03,-658.153116743E-03
+33.844000E-06,+16.281250000000E+00,-234.375000000E-03,-736.278116743E-03
+33.845000E-06,+16.281249999960E+00,-234.374999960E-03,-814.403116703E-03
+33.846000E-06,+16.203125000081E+00,-156.250000041E-03,-814.403116744E-03
+33.847000E-06,+16.359374999919E+00,-234.375000041E-03,-892.528116622E-03
+33.848000E-06,+16.203125000000E+00,-312.499999918E-03,-736.278116703E-03
+33.849000E-06,+16.203125000000E+00,-156.250000041E-03,-736.278116703E-03
+33.850000E-06,+16.203125000000E+00,-234.374999959E-03,-736.278116703E-03
+33.851000E-06,+16.203125000041E+00,-156.250000041E-03,-736.278116744E-03
+33.852000E-06,+16.281250000000E+00,-234.374999958E-03,-814.403116703E-03
+33.853000E-06,+16.281249999958E+00,-156.249999958E-03,-814.403116661E-03
+33.854000E-06,+16.203125000042E+00,-78.125000042E-03,-736.278116703E-03
+33.855000E-06,+16.281249999958E+00,-156.250000000E-03,-736.278116661E-03
+33.856000E-06,+16.203125000042E+00,-156.249999958E-03,-658.153116788E-03
+33.857000E-06,+16.281250000000E+00,-78.125000000E-03,-814.403116703E-03
+33.858000E-06,+16.281250000000E+00,-78.124999957E-03,-814.403116746E-03
+33.859000E-06,+16.281250000000E+00,+0.0E+00,-892.528116660E-03
+33.860000E-06,+16.281250000000E+00,+43E-12,-814.403116660E-03
+33.861000E-06,+16.281249999957E+00,+78.125000043E-03,-736.278116703E-03
+33.862000E-06,+16.203125000087E+00,+156.249999957E-03,-736.278116790E-03
+33.863000E-06,+16.359374999913E+00,+78.125000000E-03,-892.528116660E-03
+33.864000E-06,+16.203125000044E+00,+78.124999956E-03,-814.403116747E-03
+33.865000E-06,+16.281250000000E+00,+44E-12,-892.528116659E-03
+33.866000E-06,+16.281250000000E+00,+78.125000044E-03,-814.403116659E-03
+33.867000E-06,+16.281250000000E+00,+156.249999956E-03,-736.278116747E-03
+33.868000E-06,+16.281250000000E+00,+78.125000044E-03,-814.403116614E-03
+33.869000E-06,+16.281249999911E+00,+156.250000044E-03,-658.153116659E-03
+33.870000E-06,+16.125000000134E+00,+234.374999955E-03,-580.028116837E-03
+33.871000E-06,+16.359375000000E+00,+156.250000045E-03,-814.403116703E-03
+33.872000E-06,+16.359375000000E+00,+234.375000000E-03,-814.403116748E-03
+33.873000E-06,+16.359375000000E+00,+234.375000090E-03,-892.528116748E-03
+33.874000E-06,+16.359374999955E+00,+390.625000000E-03,-970.653116612E-03
+33.875000E-06,+16.281250000000E+00,+390.625000000E-03,-814.403116703E-03
+33.876000E-06,+16.281250000000E+00,+390.625000000E-03,-814.403116657E-03
+33.877000E-06,+16.281249999954E+00,+390.625000046E-03,-736.278116657E-03
+33.878000E-06,+16.203125000092E+00,+468.749999954E-03,-658.153116749E-03
+33.879000E-06,+16.359374999954E+00,+390.624999954E-03,-736.278116795E-03
+33.880000E-06,+16.281250000000E+00,+312.500000093E-03,-892.528116657E-03
+33.881000E-06,+16.281250000047E+00,+468.750000000E-03,-814.403116796E-03
+33.882000E-06,+16.359374999907E+00,+468.750000047E-03,-970.653116516E-03
+33.883000E-06,+16.203125000047E+00,+546.875000047E-03,-658.153116703E-03
+33.884000E-06,+16.281250000000E+00,+624.999999953E-03,-658.153116703E-03
+33.885000E-06,+16.281249999953E+00,+546.875000047E-03,-658.153116750E-03
+33.886000E-06,+16.203125000047E+00,+624.999999905E-03,-736.278116750E-03
+33.887000E-06,+16.281250000000E+00,+468.750000143E-03,-814.403116751E-03
+33.888000E-06,+16.281250000000E+00,+703.124999905E-03,-892.528116703E-03
+33.889000E-06,+16.281249999904E+00,+546.875000048E-03,-892.528116559E-03
+33.890000E-06,+16.125000000048E+00,+625.000000096E-03,-658.153116703E-03
+33.891000E-06,+16.203125000000E+00,+781.250000000E-03,-658.153116751E-03
+33.892000E-06,+16.203125000048E+00,+781.250000000E-03,-736.278116655E-03
+33.893000E-06,+16.281250000000E+00,+781.250000097E-03,-658.153116752E-03
+33.894000E-06,+16.281250000049E+00,+937.499999951E-03,-736.278116752E-03
+33.895000E-06,+16.359374999951E+00,+859.375000049E-03,-814.403116654E-03
+33.896000E-06,+16.281250000000E+00,+937.499999951E-03,-736.278116654E-03
+33.897000E-06,+16.281250000000E+00,+859.375000099E-03,-658.153116851E-03
+33.898000E-06,+16.281249999951E+00,+1.015624999951E+00,-892.528116604E-03
+33.899000E-06,+16.203125000050E+00,+937.500000000E-03,-736.278116753E-03
+33.900000E-06,+16.281249999950E+00,+937.500000000E-03,-814.403116603E-03
+33.901000E-06,+16.203125000000E+00,+937.500000050E-03,-658.153116753E-03
+33.902000E-06,+16.203125000150E+00,+1.015624999950E+00,-736.278116803E-03
+33.903000E-06,+16.437499999950E+00,+937.500000050E-03,-892.528116703E-03
+33.904000E-06,+16.359374999950E+00,+1.015625000050E+00,-892.528116653E-03
+33.905000E-06,+16.281250000000E+00,+1.093750000051E+00,-814.403116754E-03
+33.906000E-06,+16.281250000000E+00,+1.171875000000E+00,-892.528116601E-03
+33.907000E-06,+16.281249999949E+00,+1.171875000051E+00,-736.278116703E-03
+33.908000E-06,+16.203125000051E+00,+1.250000000000E+00,-736.278116754E-03
+33.909000E-06,+16.281249999949E+00,+1.250000000051E+00,-814.403116703E-03
+33.910000E-06,+16.203125000103E+00,+1.328124999948E+00,-814.403116755E-03
+33.911000E-06,+16.359374999897E+00,+1.250000000052E+00,-892.528116651E-03
+33.912000E-06,+16.203125000052E+00,+1.328125000052E+00,-814.403116755E-03
+33.913000E-06,+16.281250000052E+00,+1.406250000052E+00,-892.528116703E-03
+33.914000E-06,+16.359374999896E+00,+1.484375000000E+00,-892.528116599E-03
+33.915000E-06,+16.203125000052E+00,+1.484374999948E+00,-736.278116703E-03
+33.916000E-06,+16.281250000000E+00,+1.406250000053E+00,-736.278116703E-03
+33.917000E-06,+16.281249999947E+00,+1.484375000053E+00,-736.278116703E-03
+33.918000E-06,+16.203125000159E+00,+1.562500000053E+00,-736.278116862E-03
+33.919000E-06,+16.437499999947E+00,+1.640624999947E+00,-970.653116597E-03
+33.920000E-06,+16.359374999947E+00,+1.562500000000E+00,-814.403116703E-03
+33.921000E-06,+16.281250000000E+00,+1.562500000053E+00,-814.403116703E-03
+33.922000E-06,+16.281250000000E+00,+1.640625000000E+00,-814.403116649E-03
+33.923000E-06,+16.281250000000E+00,+1.640625000054E+00,-736.278116757E-03
+33.924000E-06,+16.281250000000E+00,+1.718750000000E+00,-814.403116595E-03
+33.925000E-06,+16.281250000000E+00,+1.718750000108E+00,-658.153116811E-03
+33.926000E-06,+16.281250000054E+00,+1.874999999892E+00,-814.403116703E-03
+33.927000E-06,+16.359374999891E+00,+1.718750000054E+00,-814.403116649E-03
+33.928000E-06,+16.203125000000E+00,+1.796875000055E+00,-736.278116703E-03
+33.929000E-06,+16.203124999945E+00,+1.874999999945E+00,-736.278116594E-03
+33.930000E-06,+16.125000000055E+00,+1.796875000165E+00,-580.028116758E-03
+33.931000E-06,+16.203125000055E+00,+2.031250000000E+00,-658.153116813E-03
+33.932000E-06,+16.281250000000E+00,+2.031250000000E+00,-814.403116703E-03
+33.933000E-06,+16.281249999889E+00,+2.031250000000E+00,-814.403116648E-03
+33.934000E-06,+16.125000000111E+00,+2.031250000000E+00,-736.278116647E-03
+33.935000E-06,+16.281249999944E+00,+2.031249999944E+00,-658.153116759E-03
+33.936000E-06,+16.203125000000E+00,+1.953125000056E+00,-736.278116759E-03
+33.937000E-06,+16.203125000000E+00,+2.031250000112E+00,-814.403116703E-03
+33.938000E-06,+16.203125000056E+00,+2.187500000056E+00,-814.403116703E-03
+33.939000E-06,+16.281250000000E+00,+2.265625000000E+00,-814.403116647E-03
+33.940000E-06,+16.281250000000E+00,+2.265625000057E+00,-736.278116760E-03
+33.941000E-06,+16.281250000000E+00,+2.343750000057E+00,-814.403116703E-03
+33.942000E-06,+16.281250000000E+00,+2.421874999943E+00,-814.403116646E-03
+33.943000E-06,+16.281249999943E+00,+2.343750000000E+00,-736.278116703E-03
+33.944000E-06,+16.203125000000E+00,+2.343750000000E+00,-736.278116760E-03
+33.945000E-06,+16.203125000058E+00,+2.343750000115E+00,-814.403116761E-03
+33.946000E-06,+16.281249999942E+00,+2.500000000058E+00,-892.528116588E-03
+33.947000E-06,+16.203125000000E+00,+2.578125000000E+00,-736.278116645E-03
+33.948000E-06,+16.203125000058E+00,+2.578124999942E+00,-658.153116761E-03
+33.949000E-06,+16.281249999884E+00,+2.500000000116E+00,-736.278116587E-03
+33.950000E-06,+16.125000000117E+00,+2.656249999942E+00,-580.028116878E-03
+33.951000E-06,+16.281249999942E+00,+2.578125000059E+00,-814.403116645E-03
+33.952000E-06,+16.203125000000E+00,+2.656249999883E+00,-736.278116820E-03
+33.953000E-06,+16.203125000000E+00,+2.500000000118E+00,-892.528116644E-03
+33.954000E-06,+16.203125000118E+00,+2.656250000059E+00,-814.403116821E-03
+33.955000E-06,+16.359374999882E+00,+2.734375000000E+00,-970.653116585E-03
+33.956000E-06,+16.203124999941E+00,+2.734375000059E+00,-814.403116644E-03
