x-axis,1,3,MATH
second,Volt,Volt,Volt
+33.997000E-06,+18.591250419617E+00,+18.435000419617E+00,-873.046875000E-03
+33.998000E-06,+18.591250419617E+00,+18.278750419617E+00,-716.796875001E-03
+33.999000E-06,+18.591250419617E+00,+18.356875419617E+00,-873.046875000E-03
+34.000000E-06,+18.591250419617E+00,+18.435000419616E+00,-794.921875000E-03
+34.001000E-06,+18.591250419617E+00,+18.356875419615E+00,-794.921875001E-03
+34.002000E-06,+18.591250419618E+00,+18.200625419618E+00,-873.046875001E-03
+34.003000E-06,+18.669375419616E+00,+18.278750419616E+00,-951.171874998E-03
+34.004000E-06,+18.591250419618E+00,+18.200625419618E+00,-794.921875001E-03
+34.005000E-06,+18.669375419618E+00,+18.278750419617E+00,-873.046875001E-03
+34.006000E-06,+18.747500419615E+00,+18.278750419617E+00,-951.171874998E-03
+34.007000E-06,+18.669375419617E+00,+18.278750419620E+00,-873.046875002E-03
+34.008000E-06,+18.669375419615E+00,+18.435000419617E+00,-951.171874994E-03
+34.009000E-06,+18.591250419617E+00,+18.435000419612E+00,-716.796875002E-03
+34.010000E-06,+18.591250419621E+00,+18.278750419624E+00,-794.921875005E-03
+34.011000E-06,+18.747500419614E+00,+18.513125419612E+00,-951.171875000E-03
+34.012000E-06,+18.669375419614E+00,+18.356875419619E+00,-951.171874995E-03
+34.013000E-06,+18.591250419620E+00,+18.435000419611E+00,-794.921875000E-03
+34.014000E-06,+18.669375419617E+00,+18.278750419617E+00,-794.921875003E-03
+34.015000E-06,+18.669375419614E+00,+18.278750419620E+00,-873.046875000E-03
+34.016000E-06,+18.591250419617E+00,+18.356875419617E+00,-873.046874993E-03
+34.017000E-06,+18.591250419617E+00,+18.356875419613E+00,-716.796875004E-03
+34.018000E-06,+18.591250419617E+00,+18.278750419613E+00,-794.921875000E-03
+34.019000E-06,+18.591250419613E+00,+18.200625419621E+00,-794.921874996E-03
+34.020000E-06,+18.513125419621E+00,+18.278750419617E+00,-716.796875004E-03
+34.021000E-06,+18.591250419621E+00,+18.278750419617E+00,-794.921875004E-03
+34.022000E-06,+18.669375419612E+00,+18.278750419617E+00,-873.046874996E-03
+34.023000E-06,+18.591250419617E+00,+18.278750419626E+00,-794.921875005E-03
+34.024000E-06,+18.591250419617E+00,+18.435000419607E+00,-873.046874995E-03
+34.025000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875000E-03
+34.026000E-06,+18.591250419622E+00,+18.278750419622E+00,-794.921875010E-03
+34.027000E-06,+18.669375419611E+00,+18.356875419611E+00,-951.171874989E-03
+34.028000E-06,+18.591250419611E+00,+18.278750419622E+00,-794.921875000E-03
+34.029000E-06,+18.513125419622E+00,+18.356875419611E+00,-794.921874994E-03
+34.030000E-06,+18.591250419623E+00,+18.278750419623E+00,-716.796875012E-03
+34.031000E-06,+18.669375419611E+00,+18.356875419611E+00,-873.046875000E-03
+34.032000E-06,+18.591250419623E+00,+18.278750419617E+00,-873.046874994E-03
+34.033000E-06,+18.669375419610E+00,+18.278750419617E+00,-794.921875006E-03
+34.034000E-06,+18.591250419623E+00,+18.278750419617E+00,-873.046875006E-03
+34.035000E-06,+18.669375419617E+00,+18.278750419617E+00,-951.171875000E-03
+34.036000E-06,+18.669375419610E+00,+18.278750419617E+00,-951.171874986E-03
+34.037000E-06,+18.591250419617E+00,+18.278750419603E+00,-794.921874993E-03
+34.038000E-06,+18.591250419617E+00,+18.122500419624E+00,-716.796875007E-03
+34.039000E-06,+18.591250419617E+00,+18.200625419617E+00,-794.921875000E-03
+34.040000E-06,+18.591250419624E+00,+18.200625419632E+00,-794.921875007E-03
+34.041000E-06,+18.669375419617E+00,+18.356875419609E+00,-873.046875000E-03
+34.042000E-06,+18.669375419617E+00,+18.278750419617E+00,-873.046875008E-03
+34.043000E-06,+18.669375419609E+00,+18.278750419617E+00,-951.171875000E-03
+34.044000E-06,+18.591250419617E+00,+18.278750419617E+00,-951.171874984E-03
+34.045000E-06,+18.591250419625E+00,+18.278750419617E+00,-794.921875008E-03
+34.046000E-06,+18.669375419617E+00,+18.278750419617E+00,-873.046875000E-03
+34.047000E-06,+18.669375419608E+00,+18.278750419634E+00,-873.046875000E-03
+34.048000E-06,+18.591250419626E+00,+18.435000419599E+00,-873.046875009E-03
+34.049000E-06,+18.669375419617E+00,+18.278750419617E+00,-951.171875000E-03
+34.050000E-06,+18.669375419617E+00,+18.278750419617E+00,-951.171874991E-03
+34.051000E-06,+18.669375419617E+00,+18.278750419617E+00,-873.046875009E-03
+34.052000E-06,+18.669375419607E+00,+18.278750419636E+00,-951.171874971E-03
+34.053000E-06,+18.591250419636E+00,+18.435000419597E+00,-716.796875019E-03
+34.054000E-06,+18.747500419607E+00,+18.278750419617E+00,-873.046875010E-03
+34.055000E-06,+18.669375419607E+00,+18.278750419637E+00,-951.171874990E-03
+34.056000E-06,+18.591250419617E+00,+18.435000419607E+00,-873.046875000E-03
+34.057000E-06,+18.591250419606E+00,+18.356875419606E+00,-873.046874990E-03
+34.058000E-06,+18.513125419638E+00,+18.278750419617E+00,-794.921875021E-03
+34.059000E-06,+18.669375419606E+00,+18.278750419617E+00,-951.171874989E-03
+34.060000E-06,+18.591250419617E+00,+18.278750419628E+00,-873.046874989E-03
+34.061000E-06,+18.591250419606E+00,+18.356875419606E+00,-794.921874989E-03
+34.062000E-06,+18.513125419628E+00,+18.278750419605E+00,-716.796875011E-03
+34.063000E-06,+18.591250419617E+00,+18.200625419640E+00,-794.921874989E-03
+34.064000E-06,+18.591250419617E+00,+18.356875419605E+00,-716.796875000E-03
+34.065000E-06,+18.591250419617E+00,+18.278750419617E+00,-716.796875012E-03
+34.066000E-06,+18.591250419629E+00,+18.278750419629E+00,-794.921875000E-03
+34.067000E-06,+18.669375419605E+00,+18.356875419593E+00,-794.921875012E-03
+34.068000E-06,+18.591250419617E+00,+18.200625419629E+00,-873.046875000E-03
+34.069000E-06,+18.591250419617E+00,+18.278750419604E+00,-873.046874988E-03
+34.070000E-06,+18.591250419629E+00,+18.200625419629E+00,-794.921875013E-03
+34.071000E-06,+18.669375419604E+00,+18.278750419617E+00,-873.046875000E-03
+34.072000E-06,+18.591250419617E+00,+18.278750419617E+00,-873.046875000E-03
+34.073000E-06,+18.591250419630E+00,+18.278750419617E+00,-873.046875000E-03
+34.074000E-06,+18.669375419617E+00,+18.278750419617E+00,-873.046875027E-03
+34.075000E-06,+18.669375419630E+00,+18.278750419617E+00,-1.029296875000E+00
+34.076000E-06,+18.747500419576E+00,+18.278750419617E+00,-1.029296874973E+00
+34.077000E-06,+18.513125419631E+00,+18.278750419603E+00,-873.046875000E-03
+34.078000E-06,+18.591250419617E+00,+18.200625419631E+00,-873.046875000E-03
+34.079000E-06,+18.591250419617E+00,+18.278750419645E+00,-873.046874986E-03
+34.080000E-06,+18.591250419617E+00,+18.435000419588E+00,-794.921875014E-03
+34.081000E-06,+18.591250419631E+00,+18.278750419617E+00,-873.046875015E-03
+34.082000E-06,+18.669375419631E+00,+18.278750419646E+00,-951.171875029E-03
+34.083000E-06,+18.747500419602E+00,+18.435000419587E+00,-1.107421874941E+00
+34.084000E-06,+18.669375419602E+00,+18.278750419632E+00,-794.921874985E-03
+34.085000E-06,+18.591250419617E+00,+18.356875419602E+00,-716.796875000E-03
+34.086000E-06,+18.591250419617E+00,+18.278750419617E+00,-716.796875015E-03
+34.087000E-06,+18.591250419617E+00,+18.278750419632E+00,-794.921875000E-03
+34.088000E-06,+18.591250419617E+00,+18.356875419617E+00,-794.921875000E-03
+34.089000E-06,+18.591250419633E+00,+18.356875419617E+00,-794.921875016E-03
+34.090000E-06,+18.669375419617E+00,+18.356875419633E+00,-873.046875016E-03
+34.091000E-06,+18.669375419617E+00,+18.435000419601E+00,-951.171874984E-03
+34.092000E-06,+18.669375419584E+00,+18.356875419600E+00,-873.046874967E-03
+34.093000E-06,+18.513125419633E+00,+18.278750419633E+00,-716.796875000E-03
+34.094000E-06,+18.591250419617E+00,+18.356875419617E+00,-716.796875017E-03
+34.095000E-06,+18.591250419600E+00,+18.356875419634E+00,-794.921874966E-03
+34.096000E-06,+18.513125419634E+00,+18.435000419600E+00,-638.671875034E-03
+34.097000E-06,+18.591250419634E+00,+18.356875419600E+00,-794.921875017E-03
+34.098000E-06,+18.669375419599E+00,+18.278750419599E+00,-873.046874965E-03
+34.099000E-06,+18.591250419634E+00,+18.200625419617E+00,-716.796875000E-03
+34.100000E-06,+18.669375419617E+00,+18.200625419635E+00,-716.796875018E-03
+34.101000E-06,+18.669375419599E+00,+18.278750419617E+00,-794.921874964E-03
+34.102000E-06,+18.591250419635E+00,+18.278750419617E+00,-638.671875054E-03
+34.103000E-06,+18.669375419598E+00,+18.278750419635E+00,-873.046874982E-03
+34.104000E-06,+18.591250419617E+00,+18.356875419617E+00,-794.921875000E-03
+34.105000E-06,+18.591250419598E+00,+18.356875419598E+00,-794.921874981E-03
+34.106000E-06,+18.513125419636E+00,+18.278750419617E+00,-716.796875019E-03
+34.107000E-06,+18.591250419636E+00,+18.278750419617E+00,-794.921875000E-03
+34.108000E-06,+18.669375419598E+00,+18.278750419617E+00,-794.921875000E-03
+34.109000E-06,+18.591250419655E+00,+18.278750419617E+00,-794.921875019E-03
+34.110000E-06,+18.747500419578E+00,+18.278750419617E+00,-873.046874981E-03
+34.111000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875000E-03
+34.112000E-06,+18.591250419637E+00,+18.278750419617E+00,-794.921875020E-03
+34.113000E-06,+18.669375419617E+00,+18.278750419617E+00,-873.046874980E-03
+34.114000E-06,+18.669375419597E+00,+18.278750419617E+00,-794.921875000E-03
+34.115000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875000E-03
+34.116000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875000E-03
+34.117000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875000E-03
+34.118000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875000E-03
+34.119000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875021E-03
+34.120000E-06,+18.591250419638E+00,+18.278750419638E+00,-873.046875000E-03
+34.121000E-06,+18.669375419595E+00,+18.356875419595E+00,-873.046874979E-03
+34.122000E-06,+18.591250419660E+00,+18.278750419617E+00,-794.921875065E-03
+34.123000E-06,+18.747500419552E+00,+18.278750419638E+00,-1.029296874935E+00
+34.124000E-06,+18.513125419682E+00,+18.356875419617E+00,-794.921875044E-03
+34.125000E-06,+18.747500419573E+00,+18.356875419595E+00,-951.171874934E-03
+34.126000E-06,+18.591250419617E+00,+18.278750419639E+00,-716.796875044E-03
+34.127000E-06,+18.591250419617E+00,+18.356875419639E+00,-873.046874955E-03
+34.128000E-06,+18.591250419617E+00,+18.435000419617E+00,-716.796875000E-03
+34.129000E-06,+18.591250419617E+00,+18.435000419594E+00,-716.796875000E-03
+34.130000E-06,+18.591250419617E+00,+18.356875419594E+00,-716.796875023E-03
+34.131000E-06,+18.591250419617E+00,+18.278750419617E+00,-794.921875023E-03
+34.132000E-06,+18.591250419594E+00,+18.278750419594E+00,-873.046874930E-03
+34.133000E-06,+18.513125419617E+00,+18.200625419617E+00,-638.671875000E-03
+34.134000E-06,+18.513125419664E+00,+18.200625419640E+00,-638.671875047E-03
+34.135000E-06,+18.669375419593E+00,+18.278750419593E+00,-794.921875000E-03
+34.136000E-06,+18.591250419593E+00,+18.200625419641E+00,-794.921875000E-03
+34.137000E-06,+18.513125419641E+00,+18.278750419617E+00,-794.921875024E-03
+34.138000E-06,+18.591250419641E+00,+18.278750419617E+00,-873.046875024E-03
+34.139000E-06,+18.669375419592E+00,+18.278750419617E+00,-951.171874951E-03
+34.140000E-06,+18.591250419592E+00,+18.278750419617E+00,-794.921875000E-03
+34.141000E-06,+18.513125419666E+00,+18.278750419617E+00,-794.921875025E-03
+34.142000E-06,+18.669375419617E+00,+18.278750419642E+00,-873.046875000E-03
+34.143000E-06,+18.669375419617E+00,+18.356875419642E+00,-873.046875000E-03
+34.144000E-06,+18.669375419591E+00,+18.435000419591E+00,-873.046874975E-03
+34.145000E-06,+18.591250419617E+00,+18.356875419642E+00,-794.921875000E-03
+34.146000E-06,+18.591250419617E+00,+18.435000419617E+00,-794.921875026E-03
