x-axis,3,MATH
second,Volt,Volt
-27.4000E-06,+14.6128902435E+00,+76.7578118E-03
-27.3000E-06,+14.6089839935E+00,+76.7578118E-03
-27.2000E-06,+14.6070308685E+00,+74.6093742E-03
-27.1000E-06,+14.6050777435E+00,+76.1718743E-03
-27.0000E-06,+14.6031246185E+00,+75.5859368E-03
-26.9000E-06,+14.6011714935E+00,+76.7578118E-03
-26.8000E-06,+14.5972652435E+00,+76.7578118E-03
-26.7000E-06,+14.5972652435E+00,+77.3437493E-03
-26.6000E-06,+14.5953121185E+00,+78.9062493E-03
-26.5000E-06,+14.5914058685E+00,+77.7343743E-03
-26.4000E-06,+14.5894527435E+00,+78.7109368E-03
-26.3000E-06,+14.5855464935E+00,+76.9531243E-03
-26.2000E-06,+14.5874996185E+00,+78.3203118E-03
-26.1000E-06,+14.5835933685E+00,+77.1484368E-03
-26.0000E-06,+14.5835933685E+00,+79.4921868E-03
-25.9000E-06,+14.5816402435E+00,+77.1484368E-03
-25.8000E-06,+14.5816402435E+00,+79.2968743E-03
-25.7000E-06,+14.5777339935E+00,+79.6874993E-03
-25.6000E-06,+14.5757808685E+00,+80.2734368E-03
-25.5000E-06,+14.5718746185E+00,+79.1015618E-03
-25.4000E-06,+14.5718746185E+00,+81.6406244E-03
-25.3000E-06,+14.5699214935E+00,+80.0781243E-03
-25.2000E-06,+14.5660152435E+00,+78.9062493E-03
-25.1000E-06,+14.5953121185E+00,+71.8749992E-03
-25.0000E-06,+15.6617183685E+00,+30.4687486E-03
-24.9000E-06,+15.7085933685E+00,+107.8124997E-03
-24.8000E-06,+15.7378902435E+00,+106.2499997E-03
-24.7000E-06,+15.7535152435E+00,+105.4687497E-03
-24.6000E-06,+15.7671871185E+00,+104.6874997E-03
-24.5000E-06,+15.7769527435E+00,+102.9296872E-03
-24.4000E-06,+15.7808589935E+00,+102.1484372E-03
-24.3000E-06,+15.7847652435E+00,+101.1718746E-03
-24.2000E-06,+15.7886714935E+00,+100.1953121E-03
-24.1000E-06,+15.7925777435E+00,+98.6328121E-03
-24.0000E-06,+15.7925777435E+00,+96.6796871E-03
-23.9000E-06,+15.7964839935E+00,+97.0703121E-03
-23.8000E-06,+15.7945308685E+00,+96.0937496E-03
-23.7000E-06,+15.7925777435E+00,+93.5546870E-03
-23.6000E-06,+15.7945308685E+00,+91.2109370E-03
-23.5000E-06,+15.7945308685E+00,+91.4062495E-03
-23.4000E-06,+15.7925777435E+00,+90.6249995E-03
-23.3000E-06,+15.7945308685E+00,+89.6484370E-03
-23.2000E-06,+15.7886714935E+00,+87.8906244E-03
-23.1000E-06,+15.7906246185E+00,+87.1093744E-03
-23.0000E-06,+15.7886714935E+00,+86.1328119E-03
-22.9000E-06,+15.7867183685E+00,+83.9843744E-03
-22.8000E-06,+15.7847652435E+00,+83.7890619E-03
-22.7000E-06,+15.7847652435E+00,+88.6718745E-03
-22.6000E-06,+15.7769527435E+00,+77.5390618E-03
-22.5000E-06,+15.7730464935E+00,+80.2734368E-03
-22.4000E-06,+15.7710933685E+00,+82.4218744E-03
-22.3000E-06,+15.7710933685E+00,+81.2499993E-03
-22.2000E-06,+15.7652339935E+00,+77.9296868E-03
-22.1000E-06,+15.7632808685E+00,+79.8828118E-03
-22.0000E-06,+15.7574214935E+00,+77.7343743E-03
-21.9000E-06,+15.7535152435E+00,+74.2187492E-03
-21.8000E-06,+15.7496089935E+00,+75.7812493E-03
-21.7000E-06,+15.7457027435E+00,+73.6328117E-03
-21.6000E-06,+15.7417964935E+00,+72.4609367E-03
-21.5000E-06,+15.7378902435E+00,+74.4140617E-03
-21.4000E-06,+15.7359371185E+00,+73.4374992E-03
