x-axis,1,2,MATH
second,Volt,Volt,Volt
-41.2000E-06,+6.0066406167E+00,+6.0476564379E+00,+41.0206256E-03
-41.1000E-06,+6.0062499917E+00,+6.0472658129E+00,+41.0206256E-03
-41.0000E-06,+6.0046874917E+00,+6.0468751879E+00,+42.1925007E-03
-40.9000E-06,+6.0042968667E+00,+6.0460939379E+00,+41.8018757E-03
-40.8000E-06,+6.0031249917E+00,+6.0445314379E+00,+41.4112507E-03
-40.7000E-06,+6.0023437417E+00,+6.0437501878E+00,+41.4112507E-03
-40.6000E-06,+6.0011718666E+00,+6.0441408129E+00,+42.9737507E-03
-40.5000E-06,+6.0007812416E+00,+6.0433595628E+00,+42.5831257E-03
-40.4000E-06,+5.9996093666E+00,+6.0429689378E+00,+43.3643757E-03
-40.3000E-06,+5.9984374916E+00,+6.0414064378E+00,+42.9737507E-03
-40.2000E-06,+5.9976562416E+00,+6.0398439378E+00,+42.1925007E-03
-40.1000E-06,+5.9968749916E+00,+6.0398439378E+00,+42.9737507E-03
-40.0000E-06,+5.9960937416E+00,+6.0394533128E+00,+43.3643757E-03
-39.9000E-06,+5.9953124915E+00,+6.0394533128E+00,+44.1456257E-03
-39.8000E-06,+5.9945312415E+00,+6.0378908128E+00,+43.3643757E-03
-39.7000E-06,+5.9929687415E+00,+6.0375001878E+00,+44.5362507E-03
-39.6000E-06,+5.9917968665E+00,+6.0367189377E+00,+44.9268757E-03
-39.5000E-06,+5.9914062415E+00,+6.0363283127E+00,+44.9268757E-03
-39.4000E-06,+5.9910156165E+00,+6.0359376877E+00,+44.9268757E-03
-39.3000E-06,+5.9890624915E+00,+6.0351564377E+00,+46.0987507E-03
-39.2000E-06,+5.9890624915E+00,+6.0351564377E+00,+46.0987507E-03
-39.1000E-06,+5.9886718664E+00,+6.0339845627E+00,+45.3175007E-03
-39.0000E-06,+5.9871093664E+00,+6.0335939377E+00,+46.4893757E-03
-38.9000E-06,+5.9871093664E+00,+6.0332033127E+00,+46.0987507E-03
-38.8000E-06,+5.9855468664E+00,+6.0332033127E+00,+47.6612507E-03
-38.7000E-06,+5.9851562414E+00,+6.0324220627E+00,+47.2706257E-03
-38.6000E-06,+5.9847656164E+00,+6.0324220627E+00,+47.6612507E-03
-38.5000E-06,+5.9839843664E+00,+6.0320314377E+00,+48.0518758E-03
-38.4000E-06,+5.9832031164E+00,+6.0312501877E+00,+48.0518758E-03
-38.3000E-06,+5.9820312414E+00,+6.0304689376E+00,+48.4425008E-03
-38.2000E-06,+5.9820312414E+00,+6.0296876876E+00,+47.6612507E-03
-38.1000E-06,+5.9804687413E+00,+6.0296876876E+00,+49.2237508E-03
-38.0000E-06,+5.9800781163E+00,+6.0285158126E+00,+48.4425008E-03
-37.9000E-06,+5.9792968663E+00,+6.0289064376E+00,+49.6143758E-03
-37.8000E-06,+5.9792968663E+00,+6.0281251876E+00,+48.8331258E-03
-37.7000E-06,+5.9785156163E+00,+6.0285158126E+00,+50.0050008E-03
-37.6000E-06,+5.9769531163E+00,+6.0277345626E+00,+50.7862508E-03
-37.5000E-06,+5.9769531163E+00,+6.0273439376E+00,+50.3956258E-03
-37.4000E-06,+5.9757812413E+00,+6.0269533126E+00,+51.1768758E-03
-37.3000E-06,+5.9757812413E+00,+6.0261720626E+00,+50.3956258E-03
-37.2000E-06,+5.9749999912E+00,+6.0265626876E+00,+51.5675008E-03
-37.1000E-06,+5.9746093662E+00,+6.0261720626E+00,+51.5675008E-03
-37.0000E-06,+5.9730468662E+00,+6.0253908126E+00,+52.3487508E-03
-36.9000E-06,+5.9730468662E+00,+6.0253908126E+00,+52.3487508E-03
-36.8000E-06,+5.9718749912E+00,+6.0246095626E+00,+52.7393758E-03
-36.7000E-06,+5.9718749912E+00,+6.0246095626E+00,+52.7393758E-03
-36.6000E-06,+5.9707031162E+00,+6.0238283126E+00,+53.1300008E-03
-36.5000E-06,+5.9707031162E+00,+6.0238283126E+00,+53.1300008E-03
-36.4000E-06,+5.9699218662E+00,+6.0230470625E+00,+53.1300008E-03
-36.3000E-06,+5.9687499912E+00,+6.0222658125E+00,+53.5206258E-03
-36.2000E-06,+5.9675781161E+00,+6.0222658125E+00,+54.6925009E-03
-36.1000E-06,+5.9679687411E+00,+6.0214845625E+00,+53.5206258E-03
