x-axis,3,MATH
+13.35000E-06,+14.83781280194E+00,-17.18249789E-03
+13.40000E-06,+14.83507842690E+00,-28.90124806E-03
+13.45000E-06,+14.83468780189E+00,-24.99499801E-03
+13.50000E-06,+14.83546905190E+00,-28.90124806E-03
+13.55000E-06,+14.83429717689E+00,-21.08874795E-03
+13.60000E-06,+14.83312530187E+00,-23.04187298E-03
+13.65000E-06,+14.83234405186E+00,-23.04187298E-03
+13.70000E-06,+14.83234405186E+00,-23.04187298E-03
+13.75000E-06,+14.82921905181E+00,-24.99499801E-03
+13.80000E-06,+14.83078155183E+00,-24.99499801E-03
+13.85000E-06,+14.82921905181E+00,-24.99499801E-03
+13.90000E-06,+14.82960967682E+00,-26.94812304E-03
+13.95000E-06,+14.82882842681E+00,-26.94812304E-03
+14.00000E-06,+14.82726592678E+00,-19.13562292E-03
+14.05000E-06,+14.82609405176E+00,-23.04187298E-03
+14.10000E-06,+14.82570342676E+00,-23.04187298E-03
+14.15000E-06,+14.82453155174E+00,-17.18249789E-03
+14.20000E-06,+14.82492217675E+00,-19.13562292E-03
+14.25000E-06,+14.82531280175E+00,-17.18249789E-03
+14.30000E-06,+14.82296905172E+00,-19.13562292E-03
+14.35000E-06,+14.82296905172E+00,-15.22937286E-03
+14.40000E-06,+14.82062530168E+00,-19.13562292E-03
+14.45000E-06,+14.82101592669E+00,-19.13562292E-03
+14.50000E-06,+14.82023467668E+00,-17.18249789E-03
+14.55000E-06,+14.81945342667E+00,-19.13562292E-03
+14.60000E-06,+14.81789092664E+00,-23.04187298E-03
+14.65000E-06,+14.81945342667E+00,-17.18249789E-03
+14.70000E-06,+14.81828155165E+00,-19.13562292E-03
+14.75000E-06,+14.81671905163E+00,-17.18249789E-03
+14.80000E-06,+14.81632842662E+00,-17.18249789E-03
+14.85000E-06,+14.81515655160E+00,-17.18249789E-03
+14.90000E-06,+14.81476592660E+00,-17.18249789E-03
+14.95000E-06,+14.81398467658E+00,-17.18249789E-03
+15.00000E-06,+14.81398467658E+00,-21.08874795E-03
+15.05000E-06,+14.81125030154E+00,-17.18249789E-03
+15.10000E-06,+14.81320342657E+00,-15.22937286E-03
+15.15000E-06,+14.81203155156E+00,-17.18249789E-03
+15.20000E-06,+14.81007842653E+00,-19.13562292E-03
+15.25000E-06,+14.81085967654E+00,-15.22937286E-03
+15.30000E-06,+14.80968780152E+00,-17.18249789E-03
+15.35000E-06,+14.80812530150E+00,-21.08874795E-03
+15.40000E-06,+14.80890655151E+00,-19.13562292E-03
+15.45000E-06,+14.80734405149E+00,-17.18249789E-03
+15.50000E-06,+14.80617217647E+00,-17.18249789E-03
+15.55000E-06,+14.80656280147E+00,-19.13562292E-03
+15.60000E-06,+14.80539092646E+00,-15.22937286E-03
+15.65000E-06,+14.80539092646E+00,-17.18249789E-03
+15.70000E-06,+14.80343780143E+00,-15.22937286E-03
+15.75000E-06,+14.80382842643E+00,-21.08874795E-03
+15.80000E-06,+14.80226592641E+00,-17.18249789E-03
+15.85000E-06,+14.80304717642E+00,-15.22937286E-03
+15.90000E-06,+14.80109405139E+00,-15.22937286E-03
+15.95000E-06,+14.80187530140E+00,-13.27624783E-03
+16.00000E-06,+14.79953155137E+00,-13.27624783E-03
+16.05000E-06,+14.80031280138E+00,-13.27624783E-03
+16.10000E-06,+14.79875030136E+00,-15.22937286E-03
+16.15000E-06,+14.79875030136E+00,-21.08874795E-03
+16.20000E-06,+14.79679717633E+00,-13.27624783E-03
+16.25000E-06,+14.79875030136E+00,-17.18249789E-03
+16.30000E-06,+14.79718780133E+00,-19.13562292E-03
+16.35000E-06,+14.79601592632E+00,-15.22937286E-03
+16.40000E-06,+14.79523467631E+00,-9.36999777E-03
+16.45000E-06,+14.79523467631E+00,-13.27624783E-03
+16.50000E-06,+14.79445342629E+00,-13.27624783E-03
+16.55000E-06,+14.79445342629E+00,-15.22937286E-03
+16.60000E-06,+14.79445342629E+00,-19.13562292E-03
+16.65000E-06,+14.79171905125E+00,-17.18249789E-03
+16.70000E-06,+14.79210967626E+00,-11.32312280E-03
+16.75000E-06,+14.79093780124E+00,-11.32312280E-03
+16.80000E-06,+14.78859405121E+00,-9.36999777E-03
+16.85000E-06,+14.79132842625E+00,-11.32312280E-03
+16.90000E-06,+14.78937530122E+00,-13.27624783E-03
+16.95000E-06,+14.79015655123E+00,-11.32312280E-03
+17.00000E-06,+14.78820342620E+00,-13.27624783E-03
+17.05000E-06,+14.78703155118E+00,-17.18249789E-03
+17.10000E-06,+14.78625030117E+00,-9.36999777E-03
+17.15000E-06,+14.78781280119E+00,-11.32312280E-03
+17.20000E-06,+14.78625030117E+00,-13.27624783E-03
+17.25000E-06,+14.78546905116E+00,-13.27624783E-03
+17.30000E-06,+14.78585967617E+00,-5.46374772E-03
+17.35000E-06,+14.78390655114E+00,-9.36999777E-03
+17.40000E-06,+14.78273467612E+00,-11.32312280E-03
+17.45000E-06,+14.78312530112E+00,-15.22937286E-03
+17.50000E-06,+14.78195342611E+00,-11.32312280E-03
+17.55000E-06,+14.78156280110E+00,-11.32312280E-03
+17.60000E-06,+14.78156280110E+00,-13.27624783E-03
+17.65000E-06,+14.78156280110E+00,-13.27624783E-03
+17.70000E-06,+14.78000030108E+00,-11.32312280E-03
+17.75000E-06,+14.77882842606E+00,-9.36999777E-03
+17.80000E-06,+14.77804717605E+00,-7.41687274E-03
+17.85000E-06,+14.77960967607E+00,-11.32312280E-03
+17.90000E-06,+14.77804717605E+00,-15.22937286E-03
+17.95000E-06,+14.77882842606E+00,-7.41687274E-03
+18.00000E-06,+14.77531280101E+00,-11.32312280E-03
+18.05000E-06,+14.77609405102E+00,-15.22937286E-03
+18.10000E-06,+14.77218780096E+00,-9.36999777E-03
+18.15000E-06,+14.77531280101E+00,-5.46374772E-03
+18.20000E-06,+14.77414092599E+00,-7.41687274E-03
+18.25000E-06,+14.77453155100E+00,-9.36999777E-03
+18.30000E-06,+14.77296905097E+00,-9.36999777E-03
+18.35000E-06,+14.77218780096E+00,-11.32312280E-03
+18.40000E-06,+14.77140655095E+00,-7.41687274E-03
+18.45000E-06,+14.77140655095E+00,-9.36999777E-03
+18.50000E-06,+14.77140655095E+00,-9.36999777E-03
+18.55000E-06,+14.76945342592E+00,-7.41687274E-03
+18.60000E-06,+14.76984405093E+00,-9.36999777E-03
+18.65000E-06,+14.76945342592E+00,-15.22937286E-03
+18.70000E-06,+14.76867217591E+00,-9.36999777E-03
+18.75000E-06,+14.76632842587E+00,+395.62737E-06
+18.80000E-06,+14.76593780087E+00,-5.46374772E-03
+18.85000E-06,+14.76710967589E+00,-1.55749766E-03
+18.90000E-06,+14.76671905088E+00,-9.36999777E-03
+18.95000E-06,+14.76476592585E+00,-9.36999777E-03
+19.00000E-06,+14.76476592585E+00,-5.46374772E-03
+19.05000E-06,+14.76359405083E+00,-11.32312280E-03
+19.10000E-06,+14.76359405083E+00,-11.32312280E-03
+19.15000E-06,+14.76242217582E+00,-3.51062269E-03
+19.20000E-06,+14.76398467584E+00,-3.51062269E-03
+19.25000E-06,+14.76164092580E+00,-11.32312280E-03
+19.30000E-06,+14.76085967579E+00,-5.46374772E-03
+19.35000E-06,+14.76046905079E+00,-3.51062269E-03
+19.40000E-06,+14.76085967579E+00,-11.32312280E-03
+19.45000E-06,+14.75929717577E+00,-5.46374772E-03
+19.50000E-06,+14.75812530075E+00,-3.51062269E-03
+19.55000E-06,+14.75734405074E+00,-9.36999777E-03
+19.60000E-06,+14.75773467575E+00,-1.55749766E-03
+19.65000E-06,+14.75851592576E+00,-1.55749766E-03
+19.70000E-06,+14.75617217572E+00,-3.51062269E-03
+19.75000E-06,+14.75617217572E+00,+395.62737E-06
+19.80000E-06,+14.75617217572E+00,-3.51062269E-03
+19.85000E-06,+14.75500030071E+00,-1.55749766E-03
+19.90000E-06,+14.75421905069E+00,-3.51062269E-03
+19.95000E-06,+14.75304717568E+00,-3.51062269E-03
+20.00000E-06,+14.75265655067E+00,-1.55749766E-03
+20.05000E-06,+14.75265655067E+00,-1.55749766E-03
+20.10000E-06,+14.75226592566E+00,+2.34875240E-03
+20.15000E-06,+14.75070342564E+00,+2.34875240E-03
+20.20000E-06,+14.75187530066E+00,-1.55749766E-03
+20.25000E-06,+14.75031280064E+00,-1.55749766E-03
+20.30000E-06,+14.74914092562E+00,-1.55749766E-03
+20.35000E-06,+14.74914092562E+00,+2.34875240E-03
+20.40000E-06,+14.74718780059E+00,+395.62737E-06
+20.45000E-06,+14.74679717558E+00,-3.51062269E-03
+20.50000E-06,+14.74757842559E+00,-1.55749766E-03
+20.55000E-06,+14.74718780059E+00,-1.55749766E-03
+20.60000E-06,+14.74757842559E+00,-3.51062269E-03
+20.65000E-06,+14.74640655058E+00,+395.62737E-06
+20.70000E-06,+14.74601592557E+00,+2.34875240E-03
+20.75000E-06,+14.74367217554E+00,+2.34875240E-03
+20.80000E-06,+14.74367217554E+00,-5.46374772E-03
+20.85000E-06,+14.74250030052E+00,-5.46374772E-03
+20.90000E-06,+14.74367217554E+00,-3.51062269E-03
+20.95000E-06,+14.74171905051E+00,+395.62737E-06
+21.00000E-06,+14.74250030052E+00,+395.62737E-06
+21.05000E-06,+14.74054717549E+00,+2.34875240E-03
+21.10000E-06,+14.74171905051E+00,+395.62737E-06
+21.15000E-06,+14.73976592548E+00,-1.55749766E-03
+21.20000E-06,+14.74054717549E+00,+2.34875240E-03
+21.25000E-06,+14.73859405046E+00,+2.34875240E-03
+21.30000E-06,+14.73781280045E+00,+2.34875240E-03
+21.35000E-06,+14.73781280045E+00,+4.30187743E-03
+21.40000E-06,+14.73703155044E+00,+2.34875240E-03
+21.45000E-06,+14.73664092543E+00,-1.55749766E-03
+21.50000E-06,+14.73507842541E+00,+2.34875240E-03
+21.55000E-06,+14.73625030043E+00,-3.51062269E-03
+21.60000E-06,+14.73429717540E+00,+2.34875240E-03
+21.65000E-06,+14.73468780040E+00,+6.25500246E-03
+21.70000E-06,+14.73312530038E+00,+4.30187743E-03
+21.75000E-06,+14.73273467537E+00,+2.34875240E-03
+21.80000E-06,+14.73429717540E+00,+8.20812749E-03
+21.85000E-06,+14.73195342536E+00,+2.34875240E-03
+21.90000E-06,+14.73273467537E+00,+6.25500246E-03
+21.95000E-06,+14.73000030033E+00,+2.34875240E-03
+22.00000E-06,+14.73039092534E+00,+6.25500246E-03
+22.05000E-06,+14.72960967533E+00,+6.25500246E-03
+22.10000E-06,+14.73000030033E+00,+6.25500246E-03
+22.15000E-06,+14.72765655030E+00,+6.25500246E-03
+22.20000E-06,+14.72882842532E+00,+8.20812749E-03
+22.25000E-06,+14.72843780031E+00,+8.20812749E-03
+22.30000E-06,+14.72687530029E+00,+6.25500246E-03
+22.35000E-06,+14.72609405027E+00,+8.20812749E-03
+22.40000E-06,+14.72687530029E+00,+6.25500246E-03
+22.45000E-06,+14.72531280026E+00,+8.20812749E-03
+22.50000E-06,+14.72531280026E+00,+4.30187743E-03
+22.55000E-06,+14.72414092525E+00,+6.25500246E-03
+22.60000E-06,+14.72375030024E+00,+4.30187743E-03
+22.65000E-06,+14.72296905023E+00,+8.20812749E-03
+22.70000E-06,+14.72257842522E+00,+8.20812749E-03
+22.75000E-06,+14.72296905023E+00,+8.20812749E-03
+22.80000E-06,+14.72062530019E+00,+10.16125252E-03
+22.85000E-06,+14.72179717521E+00,+10.16125252E-03
+22.90000E-06,+14.72062530019E+00,+8.20812749E-03
+22.95000E-06,+14.71945342518E+00,+10.16125252E-03
+23.00000E-06,+14.72101592520E+00,+10.16125252E-03
+23.05000E-06,+14.71867217516E+00,+4.30187743E-03
+23.10000E-06,+14.71945342518E+00,+6.25500246E-03
+23.15000E-06,+14.71789092515E+00,+12.11437755E-03
+23.20000E-06,+14.71789092515E+00,+8.20812749E-03
+23.25000E-06,+14.71789092515E+00,+4.30187743E-03
+23.30000E-06,+14.71671905014E+00,+6.25500246E-03
+23.35000E-06,+14.71632842513E+00,+6.25500246E-03
+23.40000E-06,+14.71515655011E+00,+6.25500246E-03
+23.45000E-06,+14.71515655011E+00,+8.20812749E-03
+23.50000E-06,+14.71359405009E+00,+8.20812749E-03
+23.55000E-06,+14.71476592511E+00,+12.11437755E-03
+23.60000E-06,+14.71242217507E+00,+10.16125252E-03
+23.65000E-06,+14.71203155007E+00,+14.06750258E-03
+23.70000E-06,+14.71125030005E+00,+10.16125252E-03
+23.75000E-06,+14.71164092506E+00,+8.20812749E-03
+23.80000E-06,+14.71007842504E+00,+12.11437755E-03
+23.85000E-06,+14.71085967505E+00,+12.11437755E-03
+23.90000E-06,+14.70968780003E+00,+17.97375263E-03
+23.95000E-06,+14.70968780003E+00,+12.11437755E-03
+24.00000E-06,+14.70851592501E+00,+8.20812749E-03
+24.05000E-06,+14.70851592501E+00,+12.11437755E-03
+24.10000E-06,+14.70656279998E+00,+14.06750258E-03
+24.15000E-06,+14.70773467500E+00,+12.11437755E-03
+24.20000E-06,+14.70617217498E+00,+12.11437755E-03
+24.25000E-06,+14.70617217498E+00,+14.06750258E-03
+24.30000E-06,+14.70578154997E+00,+16.02062761E-03
+24.35000E-06,+14.70421904995E+00,+14.06750258E-03
+24.40000E-06,+14.70382842494E+00,+14.06750258E-03
+24.45000E-06,+14.70500029996E+00,+14.06750258E-03
+24.50000E-06,+14.70304717493E+00,+16.02062761E-03
+24.55000E-06,+14.70265654993E+00,+14.06750258E-03
+24.60000E-06,+14.70226592492E+00,+17.97375263E-03
+24.65000E-06,+14.70187529991E+00,+16.02062761E-03
+24.70000E-06,+14.70148467491E+00,+16.02062761E-03
+24.75000E-06,+14.70148467491E+00,+12.11437755E-03
+24.80000E-06,+14.69953154988E+00,+14.06750258E-03
+24.85000E-06,+14.70031279989E+00,+16.02062761E-03
+24.90000E-06,+14.70109404990E+00,+17.97375263E-03
+24.95000E-06,+14.71281280008E+00,+17.97375263E-03
+25.00000E-06,+15.60890656343E+00,+64.84875333E-03
+25.05000E-06,+15.72453156515E+00,+72.66125345E-03
+25.10000E-06,+15.74718781549E+00,+29.69250281E-03
+25.15000E-06,+15.75968781568E+00,+45.31750304E-03
+25.20000E-06,+15.76476594075E+00,+39.45812795E-03
+25.25000E-06,+15.77843781596E+00,+41.41125298E-03
+25.30000E-06,+15.77570344092E+00,+33.59875287E-03
+25.35000E-06,+15.78078156599E+00,+41.41125298E-03
+25.40000E-06,+15.78390656604E+00,+37.50500293E-03
+25.45000E-06,+15.78585969107E+00,+33.59875287E-03
+25.50000E-06,+15.78234406601E+00,+33.59875287E-03
+25.55000E-06,+15.78468781605E+00,+33.59875287E-03
+25.60000E-06,+15.78429719104E+00,+29.69250281E-03
+25.65000E-06,+15.78390656604E+00,+35.55187790E-03
+25.70000E-06,+15.78156281600E+00,+25.78625275E-03
+25.75000E-06,+15.78156281600E+00,+33.59875287E-03
+25.80000E-06,+15.77960969097E+00,+27.73937778E-03
+25.85000E-06,+15.77726594094E+00,+27.73937778E-03
+25.90000E-06,+15.77609406592E+00,+27.73937778E-03
+25.95000E-06,+15.77335969088E+00,+25.78625275E-03
+26.00000E-06,+15.77062531584E+00,+25.78625275E-03
+26.05000E-06,+15.76984406583E+00,+23.83312772E-03
+26.10000E-06,+15.76554719076E+00,+21.88000269E-03
+26.15000E-06,+15.76359406573E+00,+21.88000269E-03
+26.20000E-06,+15.76007844068E+00,+25.78625275E-03
+26.25000E-06,+15.75773469065E+00,+21.88000269E-03
+26.30000E-06,+15.75500031561E+00,+16.02062761E-03
+26.35000E-06,+15.75148469055E+00,+19.92687766E-03
+26.40000E-06,+15.74914094052E+00,+19.92687766E-03
+26.45000E-06,+15.74562531547E+00,+21.88000269E-03
+26.50000E-06,+15.74367219044E+00,+17.97375263E-03
+26.55000E-06,+15.73781281535E+00,+19.92687766E-03
+26.60000E-06,+15.73664094033E+00,+21.88000269E-03
+26.65000E-06,+15.73156281526E+00,+16.02062761E-03
+26.70000E-06,+15.72843781521E+00,+17.97375263E-03
+26.75000E-06,+15.72570344017E+00,+10.16125252E-03
+26.80000E-06,+15.72062531509E+00,+14.06750258E-03
+26.85000E-06,+15.71789094005E+00,+14.06750258E-03
+26.90000E-06,+15.71515656501E+00,+19.92687766E-03
+26.95000E-06,+15.71125031495E+00,+14.06750258E-03
+27.00000E-06,+15.70578156487E+00,+10.16125252E-03
+27.05000E-06,+15.70304718983E+00,+12.11437755E-03
+27.10000E-06,+15.70031281479E+00,+10.16125252E-03
+27.15000E-06,+15.69601593973E+00,+14.06750258E-03
+27.20000E-06,+15.69250031468E+00,+4.30187743E-03
+27.25000E-06,+15.68781281461E+00,+6.25500246E-03
+27.30000E-06,+15.68195343952E+00,+8.20812749E-03
+27.35000E-06,+15.68039093949E+00,+8.20812749E-03
+27.40000E-06,+15.67453156441E+00,+10.16125252E-03
+27.45000E-06,+15.67062531435E+00,+16.02062760E-03
+27.50000E-06,+15.66632843929E+00,+8.20812749E-03
+27.55000E-06,+15.66085968920E+00,+6.25500246E-03
+27.60000E-06,+15.65695343915E+00,+8.20812749E-03
+27.65000E-06,+15.65304718909E+00,+4.30187743E-03
+27.70000E-06,+15.64875031402E+00,+4.30187743E-03
+27.75000E-06,+15.64367218895E+00,+8.20812749E-03
+27.80000E-06,+15.64171906392E+00,+6.25500246E-03
+27.85000E-06,+15.63546906383E+00,+10.16125252E-03
+27.90000E-06,+15.63234406378E+00,+10.16125252E-03
+27.95000E-06,+15.62726593870E+00,+6.25500246E-03
+28.00000E-06,+15.62218781363E+00,+8.20812749E-03
+28.05000E-06,+15.61867218858E+00,+6.25500246E-03
+28.10000E-06,+15.61320343849E+00,+4.30187743E-03
+28.15000E-06,+15.60773468841E+00,+6.25500246E-03
+28.20000E-06,+15.60460968837E+00,+4.30187743E-03
+28.25000E-06,+15.59875031328E+00,+4.30187743E-03
+28.30000E-06,+15.59484406322E+00,+2.34875240E-03
+28.35000E-06,+15.58898468813E+00,+4.30187743E-03
+28.40000E-06,+15.58585968809E+00,+8.20812749E-03
+28.45000E-06,+15.57921906299E+00,+4.30187743E-03
+28.50000E-06,+15.57687531295E+00,+6.25500246E-03
+28.55000E-06,+15.56984406285E+00,+8.20812749E-03
+28.60000E-06,+15.56671906280E+00,+6.25500246E-03
+28.65000E-06,+15.56046906271E+00,+6.25500246E-03
+28.70000E-06,+15.55578156264E+00,+395.62737E-06
+28.75000E-06,+15.55031281256E+00,+2.34875240E-03
+28.80000E-06,+15.54718781251E+00,+6.25500246E-03
+28.85000E-06,+15.54132843742E+00,+4.30187743E-03
+28.90000E-06,+15.53546906234E+00,+2.34875240E-03
+28.95000E-06,+15.53156281228E+00,+4.30187743E-03
+29.00000E-06,+15.52765656222E+00,+2.34875240E-03
+29.05000E-06,+15.51984406210E+00,+6.25500246E-03
+29.10000E-06,+15.51671906206E+00,+395.62737E-06
+29.15000E-06,+15.51125031197E+00,+395.62737E-06
+29.20000E-06,+15.50617218690E+00,+2.34875240E-03
+29.25000E-06,+15.50109406182E+00,+4.30187743E-03
+29.30000E-06,+15.49562531174E+00,+2.34875240E-03
+29.35000E-06,+15.48976593665E+00,+4.30187743E-03
+29.40000E-06,+15.48507843658E+00,-1.55749766E-03
+29.45000E-06,+15.47882843649E+00,+395.62737E-06
+29.50000E-06,+15.47375031142E+00,-3.51062269E-03
+29.55000E-06,+15.47023468636E+00,+395.62737E-06
+29.60000E-06,+15.46242218625E+00,-3.51062269E-03
+29.65000E-06,+15.45929718620E+00,-5.46374772E-03
+29.70000E-06,+15.45304718611E+00,-1.55749766E-03
+29.75000E-06,+15.44796906103E+00,+395.62737E-06
+29.80000E-06,+15.44210968594E+00,-3.51062269E-03
+29.85000E-06,+15.43625031086E+00,-7.41687274E-03
+29.90000E-06,+15.42921906075E+00,-5.46374772E-03
+29.95000E-06,+15.42453156068E+00,-3.51062269E-03
+30.00000E-06,+15.41945343561E+00,-3.51062269E-03
+30.05000E-06,+15.41359406052E+00,+395.62737E-06
+30.10000E-06,+15.40851593544E+00,-3.51062269E-03
+30.15000E-06,+15.40226593535E+00,+395.62737E-06
+30.20000E-06,+15.39757843528E+00,-1.55749766E-03
+30.25000E-06,+15.39054718518E+00,-3.51062269E-03
+30.30000E-06,+15.38703156012E+00,-1.55749766E-03
+30.35000E-06,+15.37921906001E+00,-5.46374772E-03
+30.40000E-06,+15.37492218494E+00,-7.41687274E-03
+30.45000E-06,+15.36710968483E+00,-3.51062269E-03
+30.50000E-06,+15.36359405977E+00,-1.55749766E-03
+30.55000E-06,+15.35812530969E+00,-1.55749766E-03
+30.60000E-06,+15.35226593461E+00,-9.36999777E-03
+30.65000E-06,+15.34601593451E+00,-5.46374772E-03
+30.70000E-06,+15.34093780944E+00,-5.46374772E-03
+30.75000E-06,+15.33312530932E+00,-5.46374772E-03
+30.80000E-06,+15.32765655924E+00,-5.46374772E-03
+30.85000E-06,+15.32375030918E+00,-9.36999777E-03
+30.90000E-06,+15.31593780906E+00,-7.41687274E-03
+30.95000E-06,+15.31085968399E+00,-7.41687274E-03
+31.00000E-06,+15.30539093391E+00,-11.32312280E-03
+31.05000E-06,+15.29835968380E+00,-13.27624783E-03
+31.10000E-06,+15.29328155873E+00,-7.41687274E-03
+31.15000E-06,+15.28625030862E+00,-5.46374772E-03
+31.20000E-06,+15.28039093353E+00,-13.27624783E-03
+31.25000E-06,+15.27414093344E+00,-9.36999777E-03
+31.30000E-06,+15.26828155835E+00,-9.36999777E-03
+31.35000E-06,+15.26359405828E+00,-7.41687274E-03
+31.40000E-06,+15.25617218317E+00,-13.27624783E-03
+31.45000E-06,+15.25109405810E+00,-9.36999777E-03
+31.50000E-06,+15.24250030797E+00,-13.27624783E-03
+31.55000E-06,+15.23937530792E+00,-13.27624783E-03
+31.60000E-06,+15.23039093279E+00,-11.32312280E-03
+31.65000E-06,+15.22648468273E+00,-15.22937286E-03
+31.70000E-06,+15.21906280762E+00,-19.13562292E-03
+31.75000E-06,+15.21320343253E+00,-11.32312280E-03
+31.80000E-06,+15.20734405745E+00,-15.22937286E-03
+31.85000E-06,+15.20187530736E+00,-19.13562292E-03
+31.90000E-06,+15.19484405726E+00,-17.18249789E-03
+31.95000E-06,+15.18820343216E+00,-15.22937286E-03
+32.00000E-06,+15.18234405707E+00,-21.08874795E-03
+32.05000E-06,+15.17609405698E+00,-15.22937286E-03
+32.10000E-06,+15.16828155686E+00,-17.18249789E-03
+32.15000E-06,+15.16242218178E+00,-21.08874795E-03
+32.20000E-06,+15.15695343169E+00,-19.13562292E-03
+32.25000E-06,+15.14953155658E+00,-15.22937286E-03
+32.30000E-06,+15.14367218150E+00,-19.13562292E-03
+32.35000E-06,+15.13585968138E+00,-17.18249789E-03
+32.40000E-06,+15.12960968129E+00,-21.08874795E-03
+32.45000E-06,+15.12492218122E+00,-15.22937286E-03
