time	I(C1)	I(D1)	I(L1)	I(Rl)	Ix(U2:C)
1.657667623222031e-005	7.284344e-001	9.988905e-001	1.005405e+000	2.704560e-001	6.515006e-003
1.658395254654568e-005	7.290162e-001	9.994869e-001	1.005052e+000	2.704707e-001	5.565526e-003
1.659481173375832e-005	7.295390e-001	1.000028e+000	1.004525e+000	2.704895e-001	4.496677e-003
1.660505481735925e-005	7.297297e-001	1.000234e+000	1.004028e+000	2.705046e-001	3.793617e-003
1.662015679764015e-005	7.297966e-001	1.000321e+000	1.003295e+000	2.705248e-001	2.973080e-003
1.663625274679614e-005	7.296182e-001	1.000162e+000	1.002513e+000	2.705442e-001	2.350404e-003
1.666124942339975e-005	7.290823e-001	9.996543e-001	1.001299e+000	2.705720e-001	1.644295e-003
1.669142337044210e-005	7.281460e-001	9.987489e-001	9.998329e-001	2.706029e-001	1.084017e-003
1.672455536462850e-005	7.268976e-001	9.975324e-001	9.982234e-001	2.706348e-001	6.910143e-004
1.675690143150728e-005	7.255293e-001	9.961938e-001	9.966519e-001	2.706645e-001	4.582225e-004
1.679260519507186e-005	7.239188e-001	9.946151e-001	9.949174e-001	2.706963e-001	3.023081e-004
1.683101562113126e-005	7.221147e-001	9.928445e-001	9.930512e-001	2.707298e-001	2.067873e-004
1.687611324993014e-005	7.199511e-001	9.907196e-001	9.908601e-001	2.707685e-001	1.404846e-004
1.692710005718467e-005	7.174684e-001	9.882802e-001	9.883828e-001	2.708118e-001	1.025096e-004
1.699000940165625e-005	7.143860e-001	9.852506e-001	9.853260e-001	2.708646e-001	7.536857e-005
1.706587100024776e-005	7.106509e-001	9.815787e-001	9.816397e-001	2.709278e-001	6.101298e-005
1.716610885073907e-005	7.057092e-001	9.767194e-001	9.767687e-001	2.710103e-001	4.921283e-005
1.729465631068565e-005	6.993636e-001	9.704782e-001	9.705216e-001	2.711147e-001	4.328641e-005
1.747239351612001e-005	6.905892e-001	9.618458e-001	9.618832e-001	2.712565e-001	3.750466e-005
1.770793056496151e-005	6.789606e-001	9.504005e-001	9.504349e-001	2.714399e-001	3.440738e-005
1.804309590751167e-005	6.624202e-001	9.341121e-001	9.341429e-001	2.716920e-001	3.081474e-005
1.849090183149178e-005	6.403326e-001	9.123470e-001	9.123751e-001	2.720144e-001	2.809268e-005
1.895490183149214e-005	6.174641e-001	8.897953e-001	8.898211e-001	2.723312e-001	2.571765e-005
1.941890183149251e-005	5.946169e-001	8.672463e-001	8.672699e-001	2.726293e-001	2.368602e-005
1.988290183149288e-005	5.717936e-001	8.447024e-001	8.447242e-001	2.729088e-001	2.181088e-005
2.034690183149324e-005	5.489963e-001	8.221659e-001	8.221859e-001	2.731695e-001	2.002843e-005
2.081090183149361e-005	5.262275e-001	7.996392e-001	7.996575e-001	2.734117e-001	1.829941e-005
2.127490183149398e-005	5.034892e-001	7.771245e-001	7.771411e-001	2.736353e-001	1.661272e-005
2.173890183149434e-005	4.807837e-001	7.546239e-001	7.546389e-001	2.738403e-001	1.495005e-005
2.220290183149471e-005	4.581131e-001	7.321399e-001	7.321533e-001	2.740269e-001	1.331131e-005
2.266690183149508e-005	4.354798e-001	7.096747e-001	7.096865e-001	2.741950e-001	1.168463e-005
2.313090183149544e-005	4.128791e-001	6.872274e-001	6.872360e-001	2.743483e-001	8.593466e-006
2.323699999999974e-005	4.077166e-001	6.820971e-001	6.821059e-001	2.743805e-001	8.741069e-006
2.344919633700832e-005	3.975069e-001	6.719492e-001	6.718501e-001	2.744424e-001	-9.918393e-005
2.345019633700953e-005	3.974207e-001	6.718630e-001	6.718017e-001	2.744423e-001	-6.127128e-005
2.345219633701195e-005	3.972502e-001	6.716924e-001	6.717051e-001	2.744422e-001	1.269139e-005
2.345619633701678e-005	3.970606e-001	6.715039e-001	6.715118e-001	2.744434e-001	7.913615e-006
2.346378838399051e-005	3.966902e-001	6.711356e-001	6.711450e-001	2.744454e-001	9.381951e-006
2.347897247793711e-005	3.959532e-001	6.704028e-001	6.704114e-001	2.744496e-001	8.658041e-006
2.350934066583117e-005	3.944777e-001	6.689355e-001	6.689444e-001	2.744578e-001	8.861766e-006
2.357007704161841e-005	3.915272e-001	6.660013e-001	6.660103e-001	2.744741e-001	9.054473e-006
2.357952724842474e-005	3.910684e-001	6.655450e-001	6.655539e-001	2.744766e-001	8.823483e-006
2.359842766203740e-005	3.901511e-001	6.646327e-001	6.646410e-001	2.744816e-001	8.313778e-006
2.363622848926272e-005	3.883192e-001	6.628107e-001	6.628153e-001	2.744915e-001	4.521886e-006
2.363722848926393e-005	3.882691e-001	6.627609e-001	6.627670e-001	2.744918e-001	6.131403e-006
2.363922848926635e-005	3.881692e-001	6.626614e-001	6.626704e-001	2.744923e-001	8.964841e-006
2.364322848927118e-005	3.879758e-001	6.624691e-001	6.624772e-001	2.744933e-001	8.078968e-006
2.364985332611088e-005	3.876538e-001	6.621488e-001	6.621573e-001	2.744950e-001	8.430643e-006
2.366310299979028e-005	3.870107e-001	6.615092e-001	6.615174e-001	2.744985e-001	8.253100e-006
2.367450065264218e-005	3.864577e-001	6.609591e-001	6.609670e-001	2.745014e-001	7.877264e-006
2.367820469429630e-005	3.862779e-001	6.607802e-001	6.607881e-001	2.745023e-001	7.938973e-006
2.368561277760455e-005	3.859200e-001	6.604242e-001	6.604304e-001	2.745042e-001	6.207026e-006
2.368618383338361e-005	3.858915e-001	6.603959e-001	6.604028e-001	2.745044e-001	6.953521e-006
2.368732594494171e-005	3.858345e-001	6.603392e-001	6.603477e-001	2.745047e-001	8.487264e-006
2.368961016805792e-005	3.857241e-001	6.602293e-001	6.602374e-001	2.745053e-001	8.038818e-006
2.369331652344806e-005	3.855450e-001	6.600513e-001	6.600584e-001	2.745062e-001	7.146000e-006
2.369358728921984e-005	3.855316e-001	6.600379e-001	6.600453e-001	2.745063e-001	7.464645e-006
2.369412882076340e-005	3.855046e-001	6.600110e-001	6.600192e-001	2.745064e-001	8.205088e-006
2.369521188385054e-005	3.854521e-001	6.599588e-001	6.599669e-001	2.745067e-001	8.103863e-006
2.369697077298210e-005	3.853667e-001	6.598738e-001	6.598819e-001	2.745071e-001	8.086375e-006
2.369748222173611e-005	3.853419e-001	6.598492e-001	6.598573e-001	2.745073e-001	8.089004e-006
2.369850511924412e-005	3.852922e-001	6.597998e-001	6.598079e-001	2.745075e-001	8.102968e-006
2.369895420498407e-005	3.852704e-001	6.597781e-001	6.597862e-001	2.745076e-001	8.099504e-006
2.369985237646397e-005	3.852268e-001	6.597347e-001	6.597428e-001	2.745079e-001	8.100214e-006
2.369999999999890e-005	3.852197e-001	6.597276e-001	6.597357e-001	2.745079e-001	8.099932e-006
2.370029524706874e-005	3.852053e-001	6.597133e-001	6.597214e-001	2.745080e-001	8.105919e-006
2.370040950586041e-005	3.851998e-001	6.597078e-001	6.597159e-001	2.745080e-001	8.105398e-006
2.370063802344374e-005	3.851887e-001	6.596968e-001	6.597049e-001	2.745081e-001	8.102487e-006
2.370099999999924e-005	3.851712e-001	6.596794e-001	6.596874e-001	2.745082e-001	8.025962e-006
2.370103619765522e-005	3.851694e-001	6.596776e-001	6.596857e-001	2.745082e-001	8.075776e-006
2.370110859296632e-005	3.851658e-001	6.596740e-001	6.596822e-001	2.745082e-001	8.106581e-006
2.370125338358852e-005	3.851588e-001	6.596670e-001	6.596752e-001	2.745082e-001	8.135653e-006
2.370154296483379e-005	3.851446e-001	6.596529e-001	6.596612e-001	2.745083e-001	8.285606e-006
2.370199999999958e-005	3.851220e-001	6.596304e-001	6.596391e-001	2.745084e-001	8.663556e-006
2.370204570351607e-005	3.851197e-001	6.596282e-001	6.596369e-001	2.745084e-001	8.725804e-006
2.370213711054905e-005	3.851152e-001	6.596236e-001	6.596325e-001	2.745084e-001	8.848847e-006
2.370231992461589e-005	3.851061e-001	6.596146e-001	6.596237e-001	2.745085e-001	9.082816e-006
2.370268555274956e-005	3.850880e-001	6.595966e-001	6.596060e-001	2.745086e-001	9.426037e-006
2.370341680901604e-005	3.850524e-001	6.595611e-001	6.595707e-001	2.745088e-001	9.588166e-006
2.370487932154899e-005	3.849819e-001	6.594910e-001	6.595001e-001	2.745091e-001	9.021696e-006
2.370659226228269e-005	3.848995e-001	6.594090e-001	6.594173e-001	2.745096e-001	8.306538e-006
2.370882197009865e-005	3.847916e-001	6.593017e-001	6.593097e-001	2.745101e-001	7.994083e-006
2.371328138572968e-005	3.845751e-001	6.590864e-001	6.590944e-001	2.745113e-001	7.971737e-006
2.371793876440945e-005	3.843491e-001	6.588615e-001	6.588695e-001	2.745125e-001	7.929146e-006
2.372725352176811e-005	3.838971e-001	6.584119e-001	6.584197e-001	2.745148e-001	7.862436e-006
2.374407859313983e-005	3.830805e-001	6.575996e-001	6.576074e-001	2.745190e-001	7.792855e-006
2.377772873588327e-005	3.814478e-001	6.559751e-001	6.559828e-001	2.745274e-001	7.639929e-006
2.384502902136928e-005	3.781831e-001	6.527268e-001	6.527342e-001	2.745437e-001	7.337688e-006
2.397962959234216e-005	3.716567e-001	6.462319e-001	6.462387e-001	2.745752e-001	6.721350e-006
2.416520138209463e-005	3.626645e-001	6.372810e-001	6.372868e-001	2.746165e-001	5.833839e-006
2.434363102807920e-005	3.540246e-001	6.286783e-001	6.286831e-001	2.746537e-001	4.856292e-006
2.447701072100413e-005	3.475705e-001	6.222504e-001	6.222543e-001	2.746799e-001	3.808175e-006
2.454003930875501e-005	3.445225e-001	6.192143e-001	6.192171e-001	2.746918e-001	2.796214e-006
2.457969340584256e-005	3.426065e-001	6.173055e-001	6.173067e-001	2.746990e-001	1.160080e-006
2.460421016789016e-005	3.414240e-001	6.161275e-001	6.161256e-001	2.747035e-001	-1.833828e-006
2.462050424989308e-005	3.406420e-001	6.153484e-001	6.153408e-001	2.747064e-001	-7.568139e-006
2.463472225775875e-005	3.399634e-001	6.146724e-001	6.146560e-001	2.747090e-001	-1.645586e-005
2.465095490398941e-005	3.391892e-001	6.139011e-001	6.138741e-001	2.747119e-001	-2.696658e-005
2.466073854851241e-005	3.387218e-001	6.134354e-001	6.134030e-001	2.747137e-001	-3.249737e-005
2.467398143392915e-005	3.380912e-001	6.128073e-001	6.127651e-001	2.747160e-001	-4.210827e-005
2.468542301427030e-005	3.375489e-001	6.122671e-001	6.122141e-001	2.747181e-001	-5.289431e-005
2.469652318373879e-005	3.370231e-001	6.117432e-001	6.116796e-001	2.747201e-001	-6.361986e-005
2.471222947488406e-005	3.362855e-001	6.110085e-001	6.109232e-001	2.747230e-001	-8.524254e-005
2.472477062072636e-005	3.357770e-001	6.105029e-001	6.103193e-001	2.747259e-001	-1.834969e-004
2.473234857938884e-005	3.356099e-001	6.103389e-001	6.099544e-001	2.747290e-001	-3.842234e-004
2.474248947116446e-005	3.355154e-001	6.102497e-001	6.094661e-001	2.747342e-001	-7.831916e-004
2.475205932906972e-005	3.354079e-001	6.101469e-001	6.090053e-001	2.747390e-001	-1.141410e-003
2.476103825071845e-005	3.352825e-001	6.100258e-001	6.085730e-001	2.747433e-001	-1.452742e-003
2.477715037485419e-005	3.350226e-001	6.097732e-001	6.077971e-001	2.747506e-001	-1.976082e-003
2.480223055506461e-005	3.345288e-001	6.092899e-001	6.065896e-001	2.747612e-001	-2.700406e-003
2.484472222896890e-005	3.335336e-001	6.083112e-001	6.045436e-001	2.747776e-001	-3.767469e-003
2.489315862127216e-005	2.248487e-002	2.945103e-001	6.022180e-001	2.720251e-001	3.077392e-001
2.490683322413020e-005	-6.424290e-001	-3.763417e-001	6.015765e-001	2.660868e-001	9.779603e-001
2.491388343685719e-005	-4.827242e-001	-2.152185e-001	6.012634e-001	2.675056e-001	8.164747e-001
2.491556270593168e-005	-3.144240e-001	-4.541735e-002	6.011972e-001	2.690066e-001	6.465326e-001
2.491721440112549e-005	-2.927736e-001	-2.357452e-002	6.011401e-001	2.691991e-001	6.245784e-001
2.491814077088244e-005	-2.725914e-001	-3.212607e-003	6.011103e-001	2.693788e-001	6.042562e-001
2.491889876357623e-005	-3.029496e-001	-3.384220e-002	6.010867e-001	2.691074e-001	6.349224e-001
2.491931094735726e-005	-2.258313e-001	4.396446e-002	6.010742e-001	2.697957e-001	5.571086e-001
2.491949517582047e-005	-3.255910e-001	-5.668601e-002	6.010687e-001	2.689049e-001	6.577548e-001
2.491958533967342e-005	-2.773267e-001	-7.990878e-003	6.010660e-001	2.693358e-001	6.090571e-001
2.491964007947899e-005	-2.533961e-001	1.615337e-002	6.010644e-001	2.695495e-001	5.849111e-001
2.491968607995065e-005	-2.853086e-001	-1.604408e-002	6.010630e-001	2.692644e-001	6.171085e-001
2.491973548663859e-005	-2.758468e-001	-6.497862e-003	6.010616e-001	2.693487e-001	6.075622e-001
2.491979538184284e-005	-2.772186e-001	-7.881867e-003	6.010598e-001	2.693365e-001	6.089436e-001
2.491991488499500e-005	-2.769081e-001	-7.568638e-003	6.010563e-001	2.693394e-001	6.086250e-001
2.492015389129933e-005	-2.768794e-001	-7.539807e-003	6.010494e-001	2.693395e-001	6.085892e-001
2.492063190390886e-005	-2.767342e-001	-7.393593e-003	6.010358e-001	2.693406e-001	6.084294e-001
2.492158792912706e-005	-2.764862e-001	-7.143843e-003	6.010096e-001	2.693423e-001	6.081534e-001
2.492349997956344e-005	-2.760168e-001	-6.671209e-003	6.009613e-001	2.693456e-001	6.076332e-001
2.492732408043621e-005	-2.752049e-001	-5.853875e-003	6.008801e-001	2.693509e-001	6.067742e-001
2.493497228218174e-005	-2.738824e-001	-4.523387e-003	6.007687e-001	2.693589e-001	6.054184e-001
2.494786713977577e-005	-2.721645e-001	-2.796387e-003	6.006845e-001	2.693680e-001	6.035705e-001
2.496145034239748e-005	-2.708109e-001	-1.437261e-003	6.006899e-001	2.693736e-001	6.021371e-001
2.496741874111197e-005	-2.703720e-001	-9.973167e-004	6.007205e-001	2.693746e-001	6.017181e-001
2.497109723854137e-005	-2.701534e-001	-7.785484e-004	6.007481e-001	2.693748e-001	6.015267e-001
2.497237729982664e-005	-2.700846e-001	-7.097475e-004	6.007586e-001	2.693748e-001	6.014690e-001
2.497289545911642e-005	-2.700653e-001	-6.904806e-004	6.007630e-001	2.693747e-001	6.014543e-001
2.497314421469332e-005	-2.700490e-001	-6.742038e-004	6.007652e-001	2.693747e-001	6.014398e-001
2.497342777559811e-005	-2.700360e-001	-6.611589e-004	6.007676e-001	2.693747e-001	6.014289e-001
2.497369721928336e-005	-2.700138e-001	-6.388997e-004	6.007700e-001	2.693748e-001	6.014090e-001
2.497384803518306e-005	-2.699945e-001	-6.195335e-004	6.007713e-001	2.693749e-001	6.013910e-001
2.497398715071205e-005	-2.699713e-001	-5.961301e-004	6.007726e-001	2.693750e-001	6.013697e-001
2.497416046278941e-005	-2.699305e-001	-5.551333e-004	6.007741e-001	2.693753e-001	6.013313e-001
2.497431723239105e-005	-2.698849e-001	-5.091261e-004	6.007755e-001	2.693756e-001	6.012875e-001
2.497454836280447e-005	-2.698079e-001	-4.315831e-004	6.007776e-001	2.693762e-001	6.012132e-001
2.497479104956752e-005	-2.697418e-001	-3.650241e-004	6.007797e-001	2.693767e-001	6.011478e-001
2.497527642309448e-005	-2.696661e-001	-2.889146e-004	6.007841e-001	2.693771e-001	6.010739e-001
2.497582173122560e-005	-2.696428e-001	-2.656806e-004	6.007890e-001	2.693771e-001	6.010557e-001
2.497650782201741e-005	-2.696515e-001	-2.747351e-004	6.007952e-001	2.693766e-001	6.010710e-001
2.497786981338259e-005	-2.697172e-001	-3.416558e-004	6.008077e-001	2.693754e-001	6.011505e-001
2.497950997570279e-005	-2.698721e-001	-4.987142e-004	6.008230e-001	2.693732e-001	6.013221e-001
2.498102746907593e-005	-2.700101e-001	-6.387515e-004	6.008375e-001	2.693713e-001	6.014760e-001
2.498280595087093e-005	-2.700775e-001	-7.075633e-004	6.008551e-001	2.693698e-001	6.015622e-001
2.498474268312727e-005	-2.700957e-001	-7.269026e-004	6.008748e-001	2.693687e-001	6.016015e-001
2.498704705521972e-005	-2.701089e-001	-7.413373e-004	6.008996e-001	2.693675e-001	6.016408e-001
2.499165579940461e-005	-2.701300e-001	-7.648217e-004	6.009531e-001	2.693651e-001	6.017177e-001
2.499810389232273e-005	-2.701534e-001	-7.915230e-004	6.010375e-001	2.693617e-001	6.018287e-001
2.501100007815810e-005	-2.701938e-001	-8.384428e-004	6.012369e-001	2.693552e-001	6.020752e-001
2.502663450976942e-005	-2.702351e-001	-8.876660e-004	6.015214e-001	2.693473e-001	6.024090e-001
2.503491071199210e-005	-2.702536e-001	-9.103953e-004	6.016946e-001	2.693431e-001	6.026050e-001
2.503949286904606e-005	-2.701268e-001	-7.846062e-004	6.018001e-001	2.693420e-001	6.025848e-001
2.504179946533156e-005	-2.698590e-001	-5.155806e-004	6.018558e-001	2.693433e-001	6.023714e-001
2.504319168276405e-005	-2.696599e-001	-3.153750e-004	6.018901e-001	2.693444e-001	6.022056e-001
2.504496167353258e-005	-2.695186e-001	-1.736738e-004	6.019341e-001	2.693448e-001	6.020954e-001
2.504634023077924e-005	-2.694675e-001	-1.227250e-004	6.019685e-001	2.693446e-001	6.020660e-001
2.504785754403691e-005	-2.694352e-001	-9.085317e-005	6.020065e-001	2.693442e-001	6.020752e-001
2.505019589436712e-005	-2.694046e-001	-6.110939e-005	6.020651e-001	2.693433e-001	6.021147e-001
2.505304981904443e-005	-2.693830e-001	-4.076163e-005	6.021369e-001	2.693421e-001	6.021695e-001
2.505624787931936e-005	-2.693689e-001	-2.801725e-005	6.022173e-001	2.693407e-001	6.022413e-001
2.506048296912252e-005	-2.693576e-001	-1.869395e-005	6.023239e-001	2.693388e-001	6.023414e-001
2.506549617328508e-005	-2.693491e-001	-1.250525e-005	6.024504e-001	2.693365e-001	6.024628e-001
2.507235039246429e-005	-2.693414e-001	-8.018840e-006	6.026234e-001	2.693332e-001	6.026320e-001
2.508004618088835e-005	-2.693350e-001	-5.256924e-006	6.028178e-001	2.693296e-001	6.028237e-001
2.509164382006289e-005	-2.693274e-001	-3.166090e-006	6.031110e-001	2.693241e-001	6.031147e-001
2.510391914686567e-005	-2.693203e-001	-1.977561e-006	6.034214e-001	2.693182e-001	6.034241e-001
2.512459485333029e-005	-2.693096e-001	-1.039584e-006	6.039444e-001	2.693084e-001	6.039460e-001
2.514503114825137e-005	-2.692994e-001	-5.607105e-007	6.044616e-001	2.692986e-001	6.044620e-001
2.517996295737200e-005	-2.692824e-001	-2.242427e-007	6.053457e-001	2.692820e-001	6.053460e-001
2.521632784890666e-005	-2.692649e-001	-6.697752e-008	6.062661e-001	2.692647e-001	6.062666e-001
2.524967046028340e-005	-2.692489e-001	-1.447609e-008	6.071103e-001	2.692488e-001	6.071104e-001
2.528841909246390e-005	-2.692304e-001	3.077206e-008	6.080914e-001	2.692303e-001	6.080915e-001
2.532818933585930e-005	-2.692114e-001	1.023474e-007	6.090983e-001	2.692114e-001	6.090984e-001
2.534917261427620e-005	-2.692014e-001	1.205456e-007	6.096296e-001	2.692014e-001	6.096296e-001
2.537435521475680e-005	-2.691894e-001	1.475390e-007	6.102672e-001	2.691894e-001	6.102672e-001
2.540149143816315e-005	-2.691764e-001	1.994478e-007	6.109543e-001	2.691765e-001	6.109543e-001
2.544740744443892e-005	-2.691545e-001	2.341388e-007	6.121169e-001	2.691546e-001	6.121168e-001
2.549069375844346e-005	-2.691338e-001	2.718344e-007	6.132128e-001	2.691340e-001	6.132127e-001
2.554337787189897e-005	-2.691087e-001	2.985860e-007	6.145465e-001	2.691089e-001	6.145464e-001
2.559888834427829e-005	-2.690822e-001	3.249855e-007	6.159516e-001	2.690824e-001	6.159515e-001
2.565765730622345e-005	-2.690542e-001	3.442542e-007	6.174390e-001	2.690544e-001	6.174389e-001
2.571131324849083e-005	-2.690287e-001	3.563412e-007	6.187969e-001	2.690289e-001	6.187967e-001
2.576893939327824e-005	-2.690012e-001	3.642508e-007	6.202549e-001	2.690014e-001	6.202548e-001
2.582772564817173e-005	-2.689732e-001	3.744751e-007	6.217421e-001	2.689734e-001	6.217418e-001
2.590061967686335e-005	-2.689385e-001	3.761579e-007	6.235858e-001	2.689388e-001	6.235855e-001
2.598018794319583e-005	-2.689007e-001	3.817592e-007	6.255978e-001	2.689009e-001	6.255975e-001
2.606252078164034e-005	-2.688615e-001	3.847659e-007	6.276792e-001	2.688617e-001	6.276790e-001
2.613969782809620e-005	-2.688247e-001	3.856510e-007	6.296299e-001	2.688250e-001	6.296296e-001
2.621693480728011e-005	-2.687880e-001	3.867824e-007	6.315815e-001	2.687882e-001	6.315813e-001
2.629288984400385e-005	-2.687519e-001	3.873191e-007	6.335003e-001	2.687521e-001	6.335001e-001
2.636934379234967e-005	-2.687155e-001	3.876704e-007	6.354312e-001	2.687157e-001	6.354311e-001
2.644533942180484e-005	-2.686794e-001	3.877408e-007	6.373501e-001	2.686796e-001	6.373499e-001
2.652033993543433e-005	-2.686437e-001	3.878930e-007	6.392435e-001	2.686439e-001	6.392432e-001
2.659615576188022e-005	-2.686076e-001	3.877336e-007	6.411569e-001	2.686079e-001	6.411567e-001
2.666923832903966e-005	-2.685729e-001	3.859694e-007	6.430010e-001	2.685731e-001	6.430007e-001
2.675893732816039e-005	-2.685302e-001	3.887706e-007	6.452636e-001	2.685305e-001	6.452634e-001
2.685339712897149e-005	-2.684854e-001	3.859105e-007	6.476457e-001	2.684856e-001	6.476454e-001
2.698037545320262e-005	-2.684250e-001	3.889754e-007	6.508465e-001	2.684253e-001	6.508464e-001
2.712107196469176e-005	-2.683582e-001	3.863600e-007	6.543917e-001	2.683584e-001	6.543915e-001
2.732521145734808e-005	-2.682613e-001	3.891442e-007	6.595324e-001	2.682615e-001	6.595322e-001
2.758340027987204e-005	-2.681387e-001	3.867769e-007	6.660289e-001	2.681390e-001	6.660287e-001
2.802599900755820e-005	-2.679288e-001	3.881308e-007	6.771533e-001	2.679290e-001	6.771531e-001
2.848999900755857e-005	-2.677088e-001	3.878799e-007	6.888005e-001	2.677091e-001	6.888003e-001
2.895399900755893e-005	-2.674891e-001	3.877140e-007	7.004308e-001	2.674893e-001	7.004306e-001
2.941799900755930e-005	-2.672695e-001	3.875443e-007	7.120439e-001	2.672697e-001	7.120436e-001
2.988199900755967e-005	-2.670501e-001	3.873733e-007	7.236399e-001	2.670503e-001	7.236397e-001
3.034599900756003e-005	-2.668309e-001	3.872010e-007	7.352189e-001	2.668311e-001	7.352186e-001
3.080999900756040e-005	-2.666118e-001	3.870282e-007	7.467808e-001	2.666121e-001	7.467805e-001
3.127399900756077e-005	-2.663930e-001	3.868540e-007	7.583256e-001	2.663932e-001	7.583253e-001
3.173799900756114e-005	-2.661743e-001	3.866808e-007	7.698534e-001	2.661745e-001	7.698532e-001
3.220199900756150e-005	-2.659558e-001	3.865071e-007	7.813643e-001	2.659560e-001	7.813640e-001
3.266599900756187e-005	-2.657374e-001	3.863333e-007	7.928581e-001	2.657377e-001	7.928579e-001
3.312999900756224e-005	-2.655193e-001	3.861592e-007	8.043351e-001	2.655196e-001	8.043348e-001
3.359399900756260e-005	-2.653013e-001	3.859859e-007	8.157951e-001	2.653016e-001	8.157948e-001
3.405799900756297e-005	-2.650836e-001	3.858122e-007	8.272382e-001	2.650838e-001	8.272380e-001
3.452199900756334e-005	-2.648660e-001	3.856389e-007	8.386645e-001	2.648662e-001	8.386643e-001
3.498599900756370e-005	-2.646485e-001	3.854648e-007	8.500739e-001	2.646488e-001	8.500737e-001
3.544999900756407e-005	-2.644313e-001	3.852911e-007	8.614666e-001	2.644315e-001	8.614663e-001
3.591399900756444e-005	-2.642142e-001	3.851173e-007	8.728425e-001	2.642145e-001	8.728422e-001
3.637799900756480e-005	-2.639973e-001	3.849441e-007	8.842016e-001	2.639976e-001	8.842013e-001
3.730599900756554e-005	-2.635641e-001	3.845967e-007	9.068695e-001	2.635643e-001	9.068693e-001
3.823399900756627e-005	-2.631315e-001	3.842497e-007	9.294708e-001	2.631317e-001	9.294705e-001
3.916199900756701e-005	-2.626997e-001	3.839027e-007	9.520055e-001	2.626999e-001	9.520053e-001
4.008999900756774e-005	-2.622685e-001	3.835571e-007	9.744738e-001	2.622688e-001	9.744736e-001
4.055399900756811e-005	-2.620524e-001	1.154475e-006	9.856873e-001	2.620535e-001	9.856862e-001
4.055499900756845e-005	-2.620524e-001	7.910300e-007	9.857114e-001	2.620530e-001	9.857107e-001
4.055699900756913e-005	-2.620519e-001	3.654478e-007	9.857597e-001	2.620521e-001	9.857594e-001
4.055901454892968e-005	-2.620508e-001	4.267942e-007	9.858084e-001	2.620511e-001	9.858081e-001
4.056129237662090e-005	-2.620499e-001	2.822286e-007	9.858633e-001	2.620501e-001	9.858632e-001
4.056521444809318e-005	-2.620480e-001	3.972551e-007	9.859580e-001	2.620483e-001	9.859578e-001
4.056953183376698e-005	-2.620461e-001	3.416179e-007	9.860622e-001	2.620462e-001	9.860620e-001
4.057634826531466e-005	-2.620428e-001	4.105855e-007	9.862268e-001	2.620431e-001	9.862265e-001
4.058756158925852e-005	-2.620377e-001	3.657504e-007	9.864975e-001	2.620379e-001	9.864972e-001
4.060714957999315e-005	-2.620285e-001	3.938654e-007	9.869702e-001	2.620288e-001	9.869700e-001
4.064282713771295e-005	-2.620120e-001	3.770034e-007	9.878312e-001	2.620123e-001	9.878311e-001
4.071418225315340e-005	-2.619789e-001	3.864855e-007	9.895530e-001	2.619792e-001	9.895527e-001
4.085689248403430e-005	-2.619123e-001	8.025035e-007	9.929957e-001	2.619130e-001	9.929950e-001
4.085789248403464e-005	-2.619121e-001	6.008279e-007	9.930198e-001	2.619126e-001	9.930193e-001
4.085989248403532e-005	-2.619115e-001	2.861173e-007	9.930680e-001	2.619116e-001	9.930679e-001
4.086389248403669e-005	-2.619095e-001	3.760989e-007	9.931645e-001	2.619098e-001	9.931642e-001
4.086755264439898e-005	-2.619079e-001	3.340022e-007	9.932528e-001	2.619081e-001	9.932526e-001
4.087487296512270e-005	-2.619044e-001	4.045145e-007	9.934293e-001	2.619047e-001	9.934291e-001
4.088796754823064e-005	-2.618984e-001	3.719196e-007	9.937451e-001	2.618986e-001	9.937449e-001
4.091077743359484e-005	-2.618878e-001	3.905290e-007	9.942951e-001	2.618880e-001	9.942948e-001
4.095461166292707e-005	-2.618672e-001	7.062931e-007	9.953520e-001	2.618677e-001	9.953514e-001
4.095561166292741e-005	-2.618668e-001	5.517677e-007	9.953761e-001	2.618673e-001	9.953757e-001
4.095761166292809e-005	-2.618662e-001	3.047444e-007	9.954243e-001	2.618663e-001	9.954242e-001
4.096161166292946e-005	-2.618642e-001	3.917131e-007	9.955208e-001	2.618645e-001	9.955205e-001
4.096608262444887e-005	-2.618622e-001	3.497483e-007	9.956286e-001	2.618624e-001	9.956284e-001
4.097502454748683e-005	-2.618580e-001	3.747991e-007	9.958441e-001	2.618583e-001	9.958439e-001
4.098211615392259e-005	-2.618547e-001	4.204039e-007	9.960151e-001	2.618549e-001	9.960148e-001
4.098581678712784e-005	-2.618530e-001	4.224426e-007	9.961043e-001	2.618532e-001	9.961040e-001
4.099321805353835e-005	-2.618493e-001	6.225294e-007	9.962828e-001	2.618498e-001	9.962823e-001
4.099421805353869e-005	-2.618490e-001	5.234759e-007	9.963068e-001	2.618494e-001	9.963065e-001
4.099621805353938e-005	-2.618481e-001	5.099011e-007	9.963551e-001	2.618484e-001	9.963547e-001
4.099721805353972e-005	-2.618478e-001	3.208961e-007	9.963791e-001	2.618480e-001	9.963790e-001
4.099799999999869e-005	-2.618471e-001	6.049851e-007	9.963980e-001	2.618476e-001	9.963976e-001
4.099843610708143e-005	-2.618470e-001	5.841530e-007	9.964085e-001	2.618474e-001	9.964081e-001
4.099912778583389e-005	-2.618469e-001	3.151980e-007	9.964252e-001	2.618471e-001	9.964250e-001
