time	V(vc)	V(vdd)	V(vo)	V(vsw)
2.362600000046979e-005	1.662470e+001	6.000000e+000	1.662156e+001	1.727218e+001
2.363400000047946e-005	1.662469e+001	6.000000e+000	1.662135e+001	1.727167e+001
2.365000000049879e-005	1.662468e+001	6.000000e+000	1.662093e+001	1.727063e+001
2.366899999996144e-005	1.662467e+001	6.000000e+000	1.662042e+001	1.726940e+001
2.366999999996265e-005	1.662467e+001	6.000000e+000	1.662040e+001	1.726933e+001
2.367199999996506e-005	1.662466e+001	6.000000e+000	1.662034e+001	1.726920e+001
2.368399999997956e-005	1.662465e+001	6.000000e+000	1.662003e+001	1.726841e+001
2.368699999998319e-005	1.662465e+001	6.000000e+000	1.661995e+001	1.726821e+001
2.369299999999044e-005	1.662465e+001	6.000000e+000	1.661979e+001	1.726781e+001
2.369699999999527e-005	1.662464e+001	6.000000e+000	1.661968e+001	1.726755e+001
2.369799999999648e-005	1.662464e+001	6.000000e+000	1.661965e+001	1.726748e+001
2.369999999999890e-005	1.662464e+001	6.000000e+000	1.661960e+001	1.726735e+001
2.370099999999924e-005	1.662464e+001	6.000000e+000	1.661957e+001	1.726728e+001
2.370109999999884e-005	1.662464e+001	6.000000e+000	1.661957e+001	1.726728e+001
2.370129999999891e-005	1.662464e+001	6.000000e+000	1.661957e+001	1.726726e+001
2.370160000000031e-005	1.662464e+001	6.000000e+000	1.661956e+001	1.726724e+001
2.370199999999958e-005	1.662464e+001	6.000000e+000	1.661955e+001	1.726722e+001
2.370203999999942e-005	1.662464e+001	6.000000e+000	1.661954e+001	1.726721e+001
2.370211999999910e-005	1.662464e+001	6.000000e+000	1.661954e+001	1.726721e+001
2.370227999999933e-005	1.662464e+001	6.000000e+000	1.661954e+001	1.726720e+001
2.370259999999978e-005	1.662464e+001	6.000000e+000	1.661953e+001	1.726718e+001
2.370323999999983e-005	1.662464e+001	6.000000e+000	1.661951e+001	1.726713e+001
2.370451999999992e-005	1.662463e+001	6.000000e+000	1.661948e+001	1.726705e+001
2.370634449034605e-005	1.662463e+001	6.000000e+000	1.661943e+001	1.726693e+001
2.370828794895624e-005	1.662463e+001	6.000000e+000	1.661938e+001	1.726680e+001
2.371217486617661e-005	1.662463e+001	6.000000e+000	1.661928e+001	1.726654e+001
2.371672318230138e-005	1.662462e+001	6.000000e+000	1.661915e+001	1.726624e+001
2.372581981455006e-005	1.662461e+001	6.000000e+000	1.661891e+001	1.726562e+001
2.374092246143576e-005	1.662459e+001	6.000000e+000	1.661851e+001	1.726460e+001
2.377112775520801e-005	1.662455e+001	6.000000e+000	1.661769e+001	1.726253e+001
2.383153834275165e-005	1.662445e+001	6.000000e+000	1.661604e+001	1.725825e+001
2.395235951783981e-005	1.662419e+001	6.000000e+000	1.661269e+001	1.724916e+001
2.415090629628944e-005	1.662362e+001	6.000000e+000	1.660705e+001	1.723265e+001
2.433722450556966e-005	1.662292e+001	6.000000e+000	1.660161e+001	1.721487e+001
2.447621821185641e-005	1.662230e+001	6.000000e+000	1.659746e+001	1.719943e+001
2.454113558440774e-005	1.662198e+001	6.000000e+000	1.659549e+001	1.719112e+001
2.458194597217567e-005	1.662176e+001	6.000000e+000	1.659424e+001	1.718531e+001
2.460643363878801e-005	1.662163e+001	6.000000e+000	1.659349e+001	1.718157e+001
2.462263261581409e-005	1.662153e+001	6.000000e+000	1.659299e+001	1.717898e+001
2.463727695107762e-005	1.662145e+001	6.000000e+000	1.659254e+001	1.717654e+001
2.465317123445405e-005	1.662136e+001	6.000000e+000	1.659206e+001	1.717379e+001
2.466469090496581e-005	1.662129e+001	6.000000e+000	1.659170e+001	1.717174e+001
2.467781044796901e-005	1.662121e+001	6.000000e+000	1.659130e+001	1.716931e+001
2.469048214337900e-005	1.662114e+001	6.000000e+000	1.659091e+001	1.716688e+001
2.470279680774450e-005	1.662106e+001	6.000000e+000	1.659053e+001	1.716442e+001
2.471925034936914e-005	1.662096e+001	6.000000e+000	1.659004e+001	1.716106e+001
2.472764876867723e-005	1.662091e+001	6.000000e+000	1.658985e+001	1.715946e+001
2.473584929767181e-005	1.662086e+001	6.000000e+000	1.658972e+001	1.715816e+001
2.474382662386639e-005	1.662081e+001	6.000000e+000	1.658961e+001	1.715714e+001
2.475233787004733e-005	1.662075e+001	6.000000e+000	1.658949e+001	1.715620e+001
2.476258199631161e-005	1.662069e+001	6.000000e+000	1.658933e+001	1.715515e+001
2.478307024884018e-005	1.662056e+001	6.000000e+000	1.658899e+001	1.715300e+001
2.481290513244461e-005	1.662037e+001	6.000000e+000	1.658845e+001	1.714938e+001
2.485698774267863e-005	1.662009e+001	6.000000e+000	1.658758e+001	1.714302e+001
2.487466445675896e-005	1.661997e+001	6.000000e+000	1.658721e+001	1.714005e+001
2.488599466418488e-005	1.661990e+001	6.000000e+000	1.658697e+001	1.713793e+001
2.489256871612919e-005	1.661985e+001	6.000000e+000	1.658589e+001	1.713424e+001
2.489643722253070e-005	1.661983e+001	6.000000e+000	1.657899e+001	1.711770e+001
2.489802709442109e-005	1.661981e+001	6.000000e+000	1.656783e+001	1.708448e+001
2.489904104939923e-005	1.661980e+001	6.000000e+000	1.655944e+001	1.703311e+001
2.489945758260299e-005	1.661980e+001	6.000000e+000	1.656260e+001	1.699584e+001
2.489967310088156e-005	1.661979e+001	6.000000e+000	1.656801e+001	1.696596e+001
2.490002091913232e-005	1.661979e+001	6.000000e+000	1.657544e+001	1.690450e+001
2.490020090378450e-005	1.661979e+001	6.000000e+000	1.657667e+001	1.686902e+001
2.490041845120122e-005	1.661979e+001	6.000000e+000	1.657685e+001	1.682329e+001
2.490064491972744e-005	1.661979e+001	6.000000e+000	1.657701e+001	1.677359e+001
2.490103380993220e-005	1.661978e+001	6.000000e+000	1.657698e+001	1.668438e+001
2.490143596227141e-005	1.661978e+001	6.000000e+000	1.657699e+001	1.658736e+001
2.490224026694982e-005	1.661977e+001	6.000000e+000	1.657708e+001	1.638074e+001
2.490384887630752e-005	1.661976e+001	6.000000e+000	1.657746e+001	1.594290e+001
2.490570983240160e-005	1.661974e+001	6.000000e+000	1.657797e+001	1.541356e+001
2.490943174458977e-005	1.661971e+001	6.000000e+000	1.657883e+001	1.433554e+001
2.491543405839809e-005	1.661966e+001	6.000000e+000	1.657977e+001	1.262181e+001
2.492177224880897e-005	1.661961e+001	6.000000e+000	1.658043e+001	1.090649e+001
2.493079301134956e-005	1.661954e+001	6.000000e+000	1.658111e+001	8.698753e+000
2.493922058146789e-005	1.661948e+001	6.000000e+000	1.658162e+001	6.929431e+000
2.494628585427219e-005	1.661943e+001	6.000000e+000	1.658198e+001	5.742105e+000
2.495427206650105e-005	1.661937e+001	6.000000e+000	1.658230e+001	4.737623e+000
2.496281598117142e-005	1.661930e+001	6.000000e+000	1.658257e+001	3.950220e+000
2.496624758255815e-005	1.661928e+001	6.000000e+000	1.658265e+001	3.717418e+000
2.496835976489344e-005	1.661926e+001	6.000000e+000	1.658269e+001	3.604599e+000
2.496909604574656e-005	1.661926e+001	6.000000e+000	1.658270e+001	3.569371e+000
2.496941184732936e-005	1.661926e+001	6.000000e+000	1.658271e+001	3.555114e+000
2.496958982520833e-005	1.661926e+001	6.000000e+000	1.658271e+001	3.547266e+000
2.496984595524391e-005	1.661925e+001	6.000000e+000	1.658272e+001	3.536174e+000
2.496998195258577e-005	1.661925e+001	6.000000e+000	1.658272e+001	3.530372e+000
2.497024991213789e-005	1.661925e+001	6.000000e+000	1.658273e+001	3.519133e+000
2.497038496734102e-005	1.661925e+001	6.000000e+000	1.658273e+001	3.513584e+000
2.497052547156212e-005	1.661925e+001	6.000000e+000	1.658274e+001	3.507920e+000
2.497066747209932e-005	1.661925e+001	6.000000e+000	1.658274e+001	3.502342e+000
2.497081723104588e-005	1.661925e+001	6.000000e+000	1.658275e+001	3.496676e+000
2.497097568748830e-005	1.661924e+001	6.000000e+000	1.658277e+001	3.491005e+000
2.497115309810141e-005	1.661924e+001	6.000000e+000	1.658279e+001	3.485162e+000
2.497136704348191e-005	1.661924e+001	6.000000e+000	1.658282e+001	3.478931e+000
2.497168135688534e-005	1.661924e+001	6.000000e+000	1.658285e+001	3.471124e+000
2.497213259328515e-005	1.661924e+001	6.000000e+000	1.658288e+001	3.461518e+000
2.497261615846524e-005	1.661923e+001	6.000000e+000	1.658288e+001	3.452290e+000
2.497329775750894e-005	1.661923e+001	6.000000e+000	1.658288e+001	3.439872e+000
2.497445107367199e-005	1.661922e+001	6.000000e+000	1.658286e+001	3.417864e+000
2.497570911439567e-005	1.661921e+001	6.000000e+000	1.658281e+001	3.388774e+000
2.497701064358739e-005	1.661920e+001	6.000000e+000	1.658273e+001	3.349113e+000
2.497832780642018e-005	1.661919e+001	6.000000e+000	1.658268e+001	3.299334e+000
2.497983733446181e-005	1.661918e+001	6.000000e+000	1.658264e+001	3.235514e+000
2.498154528750123e-005	1.661917e+001	6.000000e+000	1.658262e+001	3.159203e+000
2.498496119358006e-005	1.661914e+001	6.000000e+000	1.658258e+001	2.999902e+000
2.499179300573771e-005	1.661909e+001	6.000000e+000	1.658252e+001	2.667002e+000
2.500038045767216e-005	1.661903e+001	6.000000e+000	1.658244e+001	2.223297e+000
2.501486055166580e-005	1.661892e+001	6.000000e+000	1.658231e+001	1.420137e+000
2.503073010447048e-005	1.661881e+001	6.000000e+000	1.658217e+001	4.849067e-001
2.503637635009517e-005	1.661877e+001	6.000000e+000	1.658224e+001	1.581735e-001
2.503886207822978e-005	1.661875e+001	6.000000e+000	1.658241e+001	4.825689e-002
2.503960673344921e-005	1.661874e+001	6.000000e+000	1.658247e+001	3.216071e-002
2.504019537603094e-005	1.661874e+001	6.000000e+000	1.658249e+001	2.742939e-002
2.504084635312348e-005	1.661873e+001	6.000000e+000	1.658250e+001	2.417254e-002
2.504154431988512e-005	1.661873e+001	6.000000e+000	1.658250e+001	2.179832e-002
2.504249372102096e-005	1.661872e+001	6.000000e+000	1.658250e+001	1.951741e-002
2.504348269045421e-005	1.661872e+001	6.000000e+000	1.658250e+001	1.779374e-002
2.504499266154595e-005	1.661870e+001	6.000000e+000	1.658249e+001	1.588554e-002
2.504660439781471e-005	1.661869e+001	6.000000e+000	1.658248e+001	1.440495e-002
2.504887278555711e-005	1.661868e+001	6.000000e+000	1.658246e+001	1.292512e-002
2.505142375003929e-005	1.661866e+001	6.000000e+000	1.658245e+001	1.174384e-002
2.505485705091640e-005	1.661863e+001	6.000000e+000	1.658242e+001	1.063355e-002
2.505868091755292e-005	1.661860e+001	6.000000e+000	1.658240e+001	9.769212e-003
2.506377437211556e-005	1.661857e+001	6.000000e+000	1.658236e+001	8.972339e-003
2.506954714045703e-005	1.661853e+001	6.000000e+000	1.658232e+001	8.345349e-003
2.507732911950170e-005	1.661847e+001	6.000000e+000	1.658226e+001	7.762227e-003
2.508603346857569e-005	1.661841e+001	6.000000e+000	1.658220e+001	7.309875e-003
2.509811469015612e-005	1.661832e+001	6.000000e+000	1.658211e+001	6.874383e-003
2.511139278582337e-005	1.661822e+001	6.000000e+000	1.658202e+001	6.536348e-003
2.513035258110662e-005	1.661809e+001	6.000000e+000	1.658188e+001	6.189289e-003
2.515085814354477e-005	1.661794e+001	6.000000e+000	1.658173e+001	5.902978e-003
2.518108519092462e-005	1.661772e+001	6.000000e+000	1.658151e+001	5.548718e-003
2.521215005256081e-005	1.661749e+001	6.000000e+000	1.658129e+001	5.187821e-003
2.524484325069389e-005	1.661726e+001	6.000000e+000	1.658105e+001	4.760663e-003
2.528139545602843e-005	1.661699e+001	6.000000e+000	1.658079e+001	4.218650e-003
2.531981405341690e-005	1.661671e+001	6.000000e+000	1.658051e+001	3.621438e-003
2.533901524053549e-005	1.661658e+001	6.000000e+000	1.658037e+001	3.337397e-003
2.536176483507353e-005	1.661641e+001	6.000000e+000	1.658021e+001	3.035645e-003
2.538842977979714e-005	1.661622e+001	6.000000e+000	1.658002e+001	2.728093e-003
2.542297038844992e-005	1.661597e+001	6.000000e+000	1.657977e+001	2.397334e-003
2.546647614234694e-005	1.661565e+001	6.000000e+000	1.657945e+001	2.069382e-003
2.551754733043019e-005	1.661528e+001	6.000000e+000	1.657908e+001	1.784736e-003
2.557354856104217e-005	1.661488e+001	6.000000e+000	1.657868e+001	1.568818e-003
2.563054915591216e-005	1.661446e+001	6.000000e+000	1.657827e+001	1.427468e-003
2.568603155162462e-005	1.661406e+001	6.000000e+000	1.657787e+001	1.347531e-003
2.574161103544546e-005	1.661366e+001	6.000000e+000	1.657747e+001	1.309846e-003
2.579999077376334e-005	1.661324e+001	6.000000e+000	1.657704e+001	1.303242e-003
2.586593992538657e-005	1.661276e+001	6.000000e+000	1.657657e+001	1.324313e-003
2.594542371009683e-005	1.661218e+001	6.000000e+000	1.657599e+001	1.375558e-003
2.602830002527545e-005	1.661158e+001	6.000000e+000	1.657539e+001	1.448190e-003
2.610703709623151e-005	1.661102e+001	6.000000e+000	1.657483e+001	1.529437e-003
2.618404563478009e-005	1.661046e+001	6.000000e+000	1.657427e+001	1.616339e-003
2.626025428651389e-005	1.660991e+001	6.000000e+000	1.657372e+001	1.706846e-003
2.633673687226900e-005	1.660935e+001	6.000000e+000	1.657317e+001	1.800540e-003
2.641284702971803e-005	1.660880e+001	6.000000e+000	1.657262e+001	1.895617e-003
2.648832576771301e-005	1.660826e+001	6.000000e+000	1.657207e+001	1.991105e-003
2.656375408470121e-005	1.660771e+001	6.000000e+000	1.657153e+001	2.087328e-003
2.663793826315243e-005	1.660717e+001	6.000000e+000	1.657099e+001	2.182498e-003
2.671294009018010e-005	1.660663e+001	6.000000e+000	1.657045e+001	2.279091e-003
2.678537088760327e-005	1.660611e+001	6.000000e+000	1.656993e+001	2.372627e-003
2.686024871488904e-005	1.660556e+001	6.000000e+000	1.656939e+001	2.469510e-003
2.692988407252978e-005	1.660506e+001	6.000000e+000	1.656888e+001	2.559737e-003
2.701051707040651e-005	1.660448e+001	6.000000e+000	1.656830e+001	2.664318e-003
2.709271969508417e-005	1.660388e+001	6.000000e+000	1.656771e+001	2.771031e-003
2.720618870249558e-005	1.660306e+001	6.000000e+000	1.656689e+001	2.918410e-003
2.731045923518201e-005	1.660231e+001	6.000000e+000	1.656614e+001	3.053908e-003
2.745500078722620e-005	1.660126e+001	6.000000e+000	1.656509e+001	3.241776e-003
2.760735637550443e-005	1.660016e+001	6.000000e+000	1.656399e+001	3.439822e-003
2.786704712262871e-005	1.659828e+001	6.000000e+000	1.656212e+001	3.777334e-003
2.810434103426174e-005	1.659657e+001	6.000000e+000	1.656041e+001	4.085598e-003
2.856834103426211e-005	1.659321e+001	6.000000e+000	1.655706e+001	4.687886e-003
2.903234103426248e-005	1.658986e+001	6.000000e+000	1.655371e+001	5.289532e-003
2.949634103426285e-005	1.658650e+001	6.000000e+000	1.655037e+001	5.890386e-003
2.996034103426321e-005	1.658315e+001	6.000000e+000	1.654702e+001	6.490410e-003
3.042434103426358e-005	1.657980e+001	6.000000e+000	1.654367e+001	7.089585e-003
3.088834103426395e-005	1.657644e+001	6.000000e+000	1.654033e+001	7.687898e-003
3.135234103426431e-005	1.657309e+001	6.000000e+000	1.653699e+001	8.285345e-003
3.181634103426468e-005	1.656974e+001	6.000000e+000	1.653364e+001	8.881922e-003
3.228034103426505e-005	1.656639e+001	6.000000e+000	1.653030e+001	9.477627e-003
3.274434103426541e-005	1.656304e+001	6.000000e+000	1.652696e+001	1.007246e-002
3.320834103426578e-005	1.655970e+001	6.000000e+000	1.652362e+001	1.066642e-002
3.367234103426615e-005	1.655635e+001	6.000000e+000	1.652028e+001	1.125951e-002
3.413634103426651e-005	1.655300e+001	6.000000e+000	1.651694e+001	1.185172e-002
3.460034103426688e-005	1.654965e+001	6.000000e+000	1.651360e+001	1.244307e-002
3.506434103426725e-005	1.654631e+001	6.000000e+000	1.651026e+001	1.303354e-002
3.552834103426762e-005	1.654296e+001	6.000000e+000	1.650692e+001	1.362314e-002
3.599234103426798e-005	1.653962e+001	6.000000e+000	1.650359e+001	1.421188e-002
3.645634103426835e-005	1.653628e+001	6.000000e+000	1.650025e+001	1.479975e-002
3.738434103426908e-005	1.652959e+001	6.000000e+000	1.649358e+001	1.597288e-002
3.831234103426982e-005	1.652291e+001	6.000000e+000	1.648691e+001	1.714256e-002
3.924034103427055e-005	1.651623e+001	6.000000e+000	1.648025e+001	1.830880e-002
4.016834103427128e-005	1.650955e+001	6.000000e+000	1.647358e+001	1.947164e-002
4.053599999999900e-005	1.650691e+001	6.000000e+000	1.647094e+001	1.993298e-002
4.053699999999934e-005	1.650690e+001	6.000000e+000	1.647094e+001	1.993359e-002
4.053900000000003e-005	1.650689e+001	6.000000e+000	1.647092e+001	1.993511e-002
4.054196661442983e-005	1.650686e+001	6.000000e+000	1.647090e+001	1.993903e-002
4.054495651249507e-005	1.650684e+001	6.000000e+000	1.647088e+001	1.994261e-002
4.055093630862643e-005	1.650680e+001	6.000000e+000	1.647084e+001	1.995026e-002
4.056025236470924e-005	1.650673e+001	6.000000e+000	1.647077e+001	1.996182e-002
4.057811821383053e-005	1.650660e+001	6.000000e+000	1.647064e+001	1.998420e-002
4.061384991207312e-005	1.650635e+001	6.000000e+000	1.647038e+001	2.002881e-002
4.068531330855829e-005	1.650583e+001	6.000000e+000	1.646987e+001	2.011810e-002
4.082824010152777e-005	1.650480e+001	6.000000e+000	1.646885e+001	2.029708e-002
4.082924010152811e-005	1.650480e+001	6.000000e+000	1.646884e+001	2.029811e-002
4.083124010152879e-005	1.650478e+001	6.000000e+000	1.646883e+001	2.030025e-002
4.083524010153015e-005	1.650476e+001	6.000000e+000	1.646880e+001	2.030534e-002
4.083948428774183e-005	1.650472e+001	6.000000e+000	1.646877e+001	2.031060e-002
4.084797266016519e-005	1.650466e+001	6.000000e+000	1.646870e+001	2.032124e-002
4.089890289470533e-005	1.650430e+001	6.000000e+000	1.646834e+001	2.038481e-002
4.093209302061165e-005	1.650406e+001	6.000000e+000	1.646810e+001	2.042636e-002
4.093667320333692e-005	1.650402e+001	6.000000e+000	1.646807e+001	2.043192e-002
4.094278011363729e-005	1.650398e+001	6.000000e+000	1.646803e+001	2.043958e-002
4.095193057578658e-005	1.650392e+001	6.000000e+000	1.646796e+001	2.045099e-002
4.097023150008601e-005	1.650378e+001	6.000000e+000	1.646783e+001	2.047373e-002
4.097323150008703e-005	1.650376e+001	6.000000e+000	1.646781e+001	2.047760e-002
4.097723150008840e-005	1.650373e+001	6.000000e+000	1.646778e+001	2.048257e-002
4.098244778657709e-005	1.650370e+001	6.000000e+000	1.646774e+001	2.048909e-002
4.098956742702286e-005	1.650364e+001	6.000000e+000	1.646769e+001	2.049800e-002
4.099256742702388e-005	1.650362e+001	6.000000e+000	1.646767e+001	2.050170e-002
4.099599999999801e-005	1.650360e+001	6.000000e+000	1.646764e+001	2.050598e-002
4.099699999999835e-005	1.650359e+001	6.000000e+000	1.646764e+001	2.050724e-002
4.099899999999903e-005	1.650358e+001	6.000000e+000	1.646762e+001	2.050973e-002
4.099999999999937e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051113e-002
4.100000354393014e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051106e-002
4.100001063179169e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051101e-002
4.100002480751566e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051100e-002
4.100005315896358e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051107e-002
4.100010986185943e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051124e-002
4.100016114017523e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051143e-002
4.100022765534880e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051174e-002
4.100030267269444e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051213e-002
4.100041872333489e-005	1.650357e+001	6.000000e+000	1.646761e+001	2.051274e-002
4.100060061803124e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051366e-002
4.100063621060874e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051384e-002
4.100070739576373e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051416e-002
4.100084976607372e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051476e-002
4.100099999999971e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051537e-002
4.100101502339283e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051542e-002
4.100104507017820e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051551e-002
4.100110516374895e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051563e-002
4.100119898327662e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051571e-002
4.100130354421378e-005	1.650356e+001	6.000000e+000	1.646761e+001	2.051570e-002
4.100144132810398e-005	1.650356e+001	6.000000e+000	1.646760e+001	2.051563e-002
4.100164578489315e-005	1.650356e+001	6.000000e+000	1.646760e+001	2.051559e-002
4.100205469847150e-005	1.650356e+001	6.000000e+000	1.646760e+001	2.051574e-002
4.100252335214986e-005	1.650355e+001	6.000000e+000	1.646760e+001	2.051612e-002
4.100308190209834e-005	1.650355e+001	6.000000e+000	1.646759e+001	2.051673e-002
4.100381356382261e-005	1.650354e+001	6.000000e+000	1.646759e+001	2.051759e-002
4.100507404002866e-005	1.650353e+001	6.000000e+000	1.646758e+001	2.051909e-002
4.100735397462047e-005	1.650352e+001	6.000000e+000	1.646756e+001	2.052183e-002
4.101191384380497e-005	1.650348e+001	6.000000e+000	1.646753e+001	2.052731e-002
4.102103358217309e-005	1.650342e+001	6.000000e+000	1.646746e+001	2.053816e-002
4.102561327108331e-005	1.650339e+001	6.000000e+000	1.646743e+001	2.054317e-002
4.102826736984699e-005	1.650337e+001	6.000000e+000	1.646741e+001	2.054526e-002
4.102968487890938e-005	1.650336e+001	6.000000e+000	1.646740e+001	2.054554e-002
4.103066706429622e-005	1.650335e+001	6.000000e+000	1.646739e+001	2.054496e-002
4.103148805105483e-005	1.650334e+001	6.000000e+000	1.646739e+001	2.054369e-002
4.103229502077331e-005	1.650334e+001	6.000000e+000	1.646738e+001	2.054151e-002
4.103310741671636e-005	1.650333e+001	6.000000e+000	1.646738e+001	2.053811e-002
4.103406024852461e-005	1.650332e+001	6.000000e+000	1.646737e+001	2.053225e-002
4.103532991319315e-005	1.650331e+001	6.000000e+000	1.646736e+001	2.052119e-002
4.103698302449377e-005	1.650330e+001	6.000000e+000	1.646735e+001	2.050185e-002
4.103949045635661e-005	1.650329e+001	6.000000e+000	1.646733e+001	2.046627e-002
4.104239953739257e-005	1.650327e+001	6.000000e+000	1.646731e+001	2.042210e-002
4.104560048522922e-005	1.650324e+001	6.000000e+000	1.646729e+001	2.037440e-002
4.104861881404961e-005	1.650322e+001	6.000000e+000	1.646726e+001	2.031590e-002
4.105072627223587e-005	1.650320e+001	6.000000e+000	1.646725e+001	2.017903e-002
4.105210529004293e-005	1.650319e+001	6.000000e+000	1.646724e+001	1.991871e-002
4.105373546710311e-005	1.650318e+001	6.000000e+000	1.646723e+001	1.944658e-002
4.105513548650214e-005	1.650317e+001	6.000000e+000	1.646722e+001	1.904015e-002
4.105668166223819e-005	1.650316e+001	6.000000e+000	1.646721e+001	1.864540e-002
4.105966580714247e-005	1.650314e+001	6.000000e+000	1.646718e+001	1.798452e-002
4.106251651562858e-005	1.650312e+001	6.000000e+000	1.646716e+001	1.745128e-002
4.106821793260079e-005	1.650308e+001	6.000000e+000	1.646712e+001	1.653852e-002
4.107380511480640e-005	1.650304e+001	6.000000e+000	1.646708e+001	1.574963e-002
4.108497365306121e-005	1.650296e+001	6.000000e+000	1.646700e+001	1.441546e-002
4.110098538645437e-005	1.650284e+001	6.000000e+000	1.646689e+001	1.296610e-002
4.112424802577702e-005	1.650268e+001	6.000000e+000	1.646672e+001	1.169422e-002
4.114331066369832e-005	1.650254e+001	6.000000e+000	1.646659e+001	1.134198e-002
4.115213850210738e-005	1.650248e+001	6.000000e+000	1.646652e+001	1.148036e-002
4.115653845490359e-005	1.650244e+001	6.000000e+000	1.646649e+001	1.166651e-002
4.116137746659147e-005	1.650241e+001	6.000000e+000	1.646646e+001	1.194174e-002
4.116354798967738e-005	1.650239e+001	6.000000e+000	1.646644e+001	1.208042e-002
4.116625657597534e-005	1.650237e+001	6.000000e+000	1.646642e+001	1.226323e-002
4.116810954118803e-005	1.650236e+001	6.000000e+000	1.646641e+001	1.239015e-002
4.117028527939048e-005	1.650234e+001	6.000000e+000	1.646639e+001	1.254015e-002
4.117258904746870e-005	1.650233e+001	6.000000e+000	1.646638e+001	1.269938e-002
4.117516824157005e-005	1.650231e+001	6.000000e+000	1.646636e+001	1.287785e-002
4.117856571257683e-005	1.650229e+001	6.000000e+000	1.646633e+001	1.311291e-002
4.118194937141780e-005	1.650226e+001	6.000000e+000	1.646631e+001	1.334684e-002
4.118785954478413e-005	1.650222e+001	6.000000e+000	1.646627e+001	1.375502e-002
4.119385553553491e-005	1.650218e+001	6.000000e+000	1.646622e+001	1.416944e-002
4.120584751703561e-005	1.650209e+001	6.000000e+000	1.646614e+001	1.500369e-002
4.121974654884737e-005	1.650199e+001	6.000000e+000	1.646604e+001	1.600504e-002
4.124754461247090e-005	1.650179e+001	6.000000e+000	1.646584e+001	1.827290e-002
4.128489345200763e-005	1.650152e+001	6.000000e+000	1.646557e+001	2.228447e-002
4.131268872653235e-005	1.650132e+001	6.000000e+000	1.646537e+001	2.700370e-002
4.133123400307248e-005	1.650119e+001	6.000000e+000	1.646524e+001	3.254197e-002
4.134379350480624e-005	1.650110e+001	6.000000e+000	1.646515e+001	3.925539e-002
4.135296784089741e-005	1.650103e+001	6.000000e+000	1.646509e+001	4.795051e-002
4.135995638863011e-005	1.650098e+001	6.000000e+000	1.646505e+001	5.964382e-002
4.136536292158495e-005	1.650094e+001	6.000000e+000	1.646502e+001	7.567823e-002
4.136957096448259e-005	1.650091e+001	6.000000e+000	1.646501e+001	9.793852e-002
4.137289888665654e-005	1.650089e+001	6.000000e+000	1.646503e+001	1.301359e-001
4.137584089726910e-005	1.650087e+001	6.000000e+000	1.646506e+001	1.808940e-001
4.137921470236811e-005	1.650084e+001	6.000000e+000	1.646509e+001	2.660542e-001
4.138224062849843e-005	1.650082e+001	6.000000e+000	1.646508e+001	3.550575e-001
4.138588027380232e-005	1.650080e+001	6.000000e+000	1.646505e+001	4.647227e-001
4.139037461264698e-005	1.650076e+001	6.000000e+000	1.646502e+001	5.994757e-001
4.139936329033631e-005	1.650070e+001	6.000000e+000	1.646496e+001	8.689190e-001
4.141734064571495e-005	1.650057e+001	6.000000e+000	1.646484e+001	1.407294e+000
4.145115231628249e-005	1.650033e+001	6.000000e+000	1.646460e+001	2.418883e+000
4.146449828042881e-005	1.650023e+001	6.000000e+000	1.646451e+001	2.817744e+000
4.147321211482591e-005	1.650017e+001	6.000000e+000	1.646445e+001	3.077983e+000
4.147888977045454e-005	1.650013e+001	6.000000e+000	1.646441e+001	3.247808e+000
4.148309402394763e-005	1.650010e+001	6.000000e+000	1.646439e+001	3.375314e+000
4.148581011649642e-005	1.650008e+001	6.000000e+000	1.646441e+001	3.463932e+000
4.148751773478537e-005	1.650007e+001	6.000000e+000	1.646445e+001	3.529364e+000
4.148866254650215e-005	1.650006e+001	6.000000e+000	1.646445e+001	3.578821e+000
4.148959622612101e-005	1.650006e+001	6.000000e+000	1.646439e+001	3.616722e+000
4.149049302708437e-005	1.650005e+001	6.000000e+000	1.646432e+001	3.645794e+000
4.149150267807131e-005	1.650004e+001	6.000000e+000	1.646428e+001	3.672086e+000
4.149243662284700e-005	1.650003e+001	6.000000e+000	1.646427e+001	3.694603e+000
4.149335808648243e-005	1.650003e+001	6.000000e+000	1.646428e+001	3.717427e+000
