time	I(C1)	I(D1)	I(L1)	I(Rl)	Ix(U2:C)
1.657250423994523e-005	2.158012e-001	2.883224e-001	4.368732e-001	7.252087e-002	1.485832e-001
1.657309470453998e-005	2.688010e-001	3.414379e-001	4.368422e-001	7.263685e-002	9.541704e-002
1.657382692227781e-005	3.096918e-001	3.824181e-001	4.368037e-001	7.272632e-002	5.438810e-002
1.657488331349624e-005	3.381423e-001	4.109309e-001	4.367478e-001	7.278860e-002	2.581806e-002
1.657623452349342e-005	3.497678e-001	4.225821e-001	4.366762e-001	7.281420e-002	1.409484e-002
1.657760769936418e-005	3.524527e-001	4.252730e-001	4.366033e-001	7.282027e-002	1.133065e-002
1.658033737269530e-005	3.544780e-001	4.273031e-001	4.364583e-001	7.282512e-002	9.155411e-003
1.658379732928303e-005	3.557824e-001	4.286109e-001	4.362742e-001	7.282850e-002	7.663609e-003
1.659071724245936e-005	3.569332e-001	4.297653e-001	4.359058e-001	7.283209e-002	6.140777e-003
1.659869179081435e-005	3.575778e-001	4.304126e-001	4.354808e-001	7.283475e-002	5.068413e-003
1.660863944401726e-005	3.579392e-001	4.307763e-001	4.349504e-001	7.283709e-002	4.174198e-003
1.661936370345868e-005	3.580782e-001	4.309173e-001	4.343785e-001	7.283907e-002	3.461223e-003
1.663319635762488e-005	3.580256e-001	4.308667e-001	4.336406e-001	7.284112e-002	2.774255e-003
1.664973858187414e-005	3.577580e-001	4.306011e-001	4.327582e-001	7.284312e-002	2.157845e-003
1.667239720233495e-005	3.571457e-001	4.299910e-001	4.315494e-001	7.284532e-002	1.558846e-003
1.670318491564429e-005	3.560531e-001	4.289008e-001	4.299070e-001	7.284773e-002	1.006252e-003
1.673458220230115e-005	3.547369e-001	4.275867e-001	4.282323e-001	7.284973e-002	6.455909e-004
1.676731239748375e-005	3.532205e-001	4.260720e-001	4.264865e-001	7.285147e-002	4.145147e-004
1.680087916305570e-005	3.515723e-001	4.244253e-001	4.246964e-001	7.285304e-002	2.710214e-004
1.683887169987974e-005	3.496413e-001	4.224959e-001	4.226704e-001	7.285464e-002	1.744883e-004
1.688075922721705e-005	3.474673e-001	4.203236e-001	4.204369e-001	7.285626e-002	1.134226e-004
1.693011855903853e-005	3.448742e-001	4.177322e-001	4.178056e-001	7.285806e-002	7.330405e-005
1.698735510667106e-005	3.418462e-001	4.147062e-001	4.147548e-001	7.286002e-002	4.860786e-005
1.705879554396699e-005	3.380532e-001	4.109156e-001	4.109478e-001	7.286233e-002	3.222231e-005
1.714717233053300e-005	3.333527e-001	4.062177e-001	4.062396e-001	7.286500e-002	2.189329e-005
1.726444419724183e-005	3.271115e-001	3.999797e-001	3.999943e-001	7.286824e-002	1.455553e-005
1.741551963668851e-005	3.190713e-001	3.919432e-001	3.919528e-001	7.287193e-002	9.633558e-006
1.762381726039351e-005	3.079913e-001	3.808674e-001	3.808731e-001	7.287610e-002	5.684579e-006
1.789876059495044e-005	2.933795e-001	3.662595e-001	3.662622e-001	7.288002e-002	2.607890e-006
1.828014544312182e-005	2.731388e-001	3.460214e-001	3.460210e-001	7.288259e-002	-3.882936e-007
1.874414544312218e-005	2.485565e-001	3.214380e-001	3.214348e-001	7.288155e-002	-3.200875e-006
1.920814544312255e-005	2.240251e-001	2.969010e-001	2.968953e-001	7.287586e-002	-5.662417e-006
1.967214544312292e-005	1.995499e-001	2.724153e-001	2.724073e-001	7.286533e-002	-7.981148e-006
2.013614544312328e-005	1.751338e-001	2.479838e-001	2.479735e-001	7.284998e-002	-1.026626e-005
2.060014544312365e-005	1.507799e-001	2.236097e-001	2.235971e-001	7.282983e-002	-1.258928e-005
2.106414544312402e-005	1.264912e-001	1.992961e-001	1.992811e-001	7.280488e-002	-1.501263e-005
2.152814544312438e-005	1.022713e-001	1.750465e-001	1.750289e-001	7.277518e-002	-1.760963e-005
2.199214544312475e-005	7.812387e-002	1.508646e-001	1.508441e-001	7.274073e-002	-2.049016e-005
2.245614544312512e-005	5.405317e-002	1.267547e-001	1.267309e-001	7.270157e-002	-2.383875e-005
2.292014544312548e-005	3.005727e-002	1.027153e-001	1.026874e-001	7.265808e-002	-2.792788e-005
2.323699999999974e-005	1.372077e-002	8.634702e-002	8.630496e-002	7.262626e-002	-4.206370e-005
2.323800000000095e-005	1.366587e-002	8.629201e-002	8.625333e-002	7.262615e-002	-3.868402e-005
2.324000000000336e-005	1.355610e-002	8.618201e-002	8.615013e-002	7.262592e-002	-3.189113e-005
2.324400000000820e-005	1.335022e-002	8.597571e-002	8.594375e-002	7.262550e-002	-3.196664e-005
2.325200000001786e-005	1.293826e-002	8.556289e-002	8.553102e-002	7.262464e-002	-3.188802e-005
2.326800000003720e-005	1.211456e-002	8.473749e-002	8.470564e-002	7.262293e-002	-3.185116e-005
2.330000000007586e-005	1.046794e-002	8.308742e-002	8.305529e-002	7.261948e-002	-3.214507e-005
2.336400000015320e-005	7.176636e-003	7.978914e-002	7.975616e-002	7.261251e-002	-3.298278e-005
2.349200000030787e-005	5.969769e-004	7.319538e-002	7.316093e-002	7.259841e-002	-3.445498e-005
2.349300000030908e-005	5.458245e-004	7.314412e-002	7.310943e-002	7.259829e-002	-3.469687e-005
2.349500000031150e-005	4.434462e-004	7.304151e-002	7.300644e-002	7.259807e-002	-3.507694e-005
2.349900000031633e-005	2.378301e-004	7.283545e-002	7.280049e-002	7.259762e-002	-3.496802e-005
2.350700000032600e-005	-1.729556e-004	7.242376e-002	7.238860e-002	7.259673e-002	-3.517052e-005
2.352300000034533e-005	-9.945995e-004	7.160032e-002	7.156494e-002	7.259493e-002	-3.539390e-005
2.355500000038400e-005	-2.637334e-003	6.995396e-002	6.991801e-002	7.259130e-002	-3.595570e-005
2.361900000046133e-005	-5.921658e-003	6.666236e-002	6.662497e-002	7.258403e-002	-3.739811e-005
2.362000000046254e-005	-5.973109e-003	6.661080e-002	6.657353e-002	7.258391e-002	-3.727605e-005
2.362200000046496e-005	-6.075943e-003	6.650773e-002	6.647065e-002	7.258368e-002	-3.708228e-005
2.362600000046979e-005	-6.281050e-003	6.630217e-002	6.626492e-002	7.258323e-002	-3.724963e-005
2.363400000047946e-005	-6.691462e-003	6.589083e-002	6.585348e-002	7.258230e-002	-3.735972e-005
2.365000000049879e-005	-7.512097e-003	6.506836e-002	6.503069e-002	7.258046e-002	-3.768181e-005
2.366899999996144e-005	-8.486358e-003	6.409191e-002	6.405371e-002	7.257827e-002	-3.820826e-005
2.366999999996265e-005	-8.537707e-003	6.404044e-002	6.400229e-002	7.257815e-002	-3.816001e-005
2.367199999996506e-005	-8.640383e-003	6.393753e-002	6.389946e-002	7.257792e-002	-3.807704e-005
2.368399999997956e-005	-9.255560e-003	6.332096e-002	6.328254e-002	7.257653e-002	-3.842989e-005
2.368699999998319e-005	-9.409468e-003	6.316671e-002	6.312832e-002	7.257618e-002	-3.839422e-005
2.369299999999044e-005	-9.717072e-003	6.285841e-002	6.281989e-002	7.257549e-002	-3.852052e-005
2.369699999999527e-005	-9.922151e-003	6.265286e-002	6.261428e-002	7.257502e-002	-3.858699e-005
2.369799999999648e-005	-9.973391e-003	6.260151e-002	6.256288e-002	7.257491e-002	-3.863214e-005
2.369999999999890e-005	-1.007592e-002	6.249875e-002	6.246008e-002	7.257468e-002	-3.867611e-005
2.370099999999924e-005	-1.012798e-002	6.244657e-002	6.240868e-002	7.257456e-002	-3.789674e-005
2.370109999999884e-005	-1.013260e-002	6.244194e-002	6.240354e-002	7.257455e-002	-3.840437e-005
2.370129999999891e-005	-1.014262e-002	6.243189e-002	6.239326e-002	7.257452e-002	-3.864036e-005
2.370160000000031e-005	-1.015815e-002	6.241633e-002	6.237784e-002	7.257449e-002	-3.849128e-005
2.370199999999958e-005	-1.017899e-002	6.239545e-002	6.235728e-002	7.257444e-002	-3.817183e-005
2.370203999999942e-005	-1.018110e-002	6.239333e-002	6.235523e-002	7.257444e-002	-3.811311e-005
2.370211999999910e-005	-1.018530e-002	6.238912e-002	6.235112e-002	7.257442e-002	-3.800717e-005
2.370227999999933e-005	-1.019370e-002	6.238069e-002	6.234289e-002	7.257441e-002	-3.781074e-005
2.370259999999978e-005	-1.021042e-002	6.236394e-002	6.232644e-002	7.257437e-002	-3.750636e-005
2.370323999999983e-005	-1.024343e-002	6.233085e-002	6.229355e-002	7.257430e-002	-3.731262e-005
2.370451999999992e-005	-1.030865e-002	6.226549e-002	6.222776e-002	7.257415e-002	-3.773404e-005
2.370634449034605e-005	-1.040140e-002	6.217253e-002	6.213398e-002	7.257394e-002	-3.855171e-005
2.370828794895624e-005	-1.050069e-002	6.207301e-002	6.203410e-002	7.257371e-002	-3.892222e-005
2.371217486617661e-005	-1.069991e-002	6.187334e-002	6.183433e-002	7.257325e-002	-3.901634e-005
2.371672318230138e-005	-1.093302e-002	6.163970e-002	6.160058e-002	7.257272e-002	-3.913239e-005
2.372581981455006e-005	-1.139919e-002	6.117247e-002	6.113311e-002	7.257167e-002	-3.936492e-005
2.374092246143576e-005	-1.217309e-002	6.039679e-002	6.035710e-002	7.256990e-002	-3.970116e-005
2.377112775520801e-005	-1.372045e-002	5.884589e-002	5.880548e-002	7.256634e-002	-4.040759e-005
2.383153834275165e-005	-1.681335e-002	5.574580e-002	5.570387e-002	7.255915e-002	-4.193238e-005
2.395235951783981e-005	-2.299222e-002	4.955229e-002	4.950674e-002	7.254452e-002	-4.555735e-005
2.415090629628944e-005	-3.312875e-002	3.939113e-002	3.933751e-002	7.251988e-002	-5.362150e-005
2.433722450556966e-005	-4.261954e-002	2.987659e-002	2.981136e-002	7.249613e-002	-6.523890e-005
2.447621821185641e-005	-4.968179e-002	2.279621e-002	2.271719e-002	7.247801e-002	-7.902282e-005
2.454113558440774e-005	-5.297205e-002	1.949735e-002	1.940852e-002	7.246941e-002	-8.883123e-005
2.458194597217567e-005	-5.503563e-002	1.742831e-002	1.733054e-002	7.246395e-002	-9.777414e-005
2.460643363878801e-005	-5.627011e-002	1.619054e-002	1.608440e-002	7.246066e-002	-1.061456e-004
2.462263261581409e-005	-5.708210e-002	1.537638e-002	1.526039e-002	7.245849e-002	-1.159858e-004
2.463727695107762e-005	-5.781216e-002	1.464436e-002	1.451570e-002	7.245652e-002	-1.286544e-004
2.465317123445405e-005	-5.860416e-002	1.385022e-002	1.370765e-002	7.245439e-002	-1.425677e-004
2.466469090496581e-005	-5.917778e-002	1.327505e-002	1.312216e-002	7.245284e-002	-1.528915e-004
2.467781044796901e-005	-5.982793e-002	1.262314e-002	1.245552e-002	7.245108e-002	-1.676110e-004
2.469048214337900e-005	-6.045363e-002	1.199575e-002	1.181179e-002	7.244939e-002	-1.839494e-004
2.470279680774450e-005	-6.106038e-002	1.138735e-002	1.118638e-002	7.244773e-002	-2.009676e-004
2.471925034936914e-005	-6.183257e-002	1.061303e-002	1.035099e-002	7.244561e-002	-2.620365e-004
2.472764876867723e-005	-6.212089e-002	1.032386e-002	9.924684e-003	7.244475e-002	-3.991668e-004
2.473584929767181e-005	-6.227278e-002	1.017141e-002	9.508501e-003	7.244419e-002	-6.629038e-004
2.474382662386639e-005	-6.239064e-002	1.005307e-002	9.103699e-003	7.244372e-002	-9.493701e-004
2.475233787004733e-005	-6.253432e-002	9.908848e-003	8.671855e-003	7.244317e-002	-1.236994e-003
2.476258199631161e-005	-6.271971e-002	9.722774e-003	8.152163e-003	7.244249e-002	-1.570613e-003
2.478307024884018e-005	-6.313718e-002	9.303826e-003	7.113002e-003	7.244101e-002	-2.190813e-003
2.481290513244461e-005	-6.384476e-002	8.593880e-003	5.600319e-003	7.243864e-002	-2.993521e-003
2.485698774267863e-005	-6.501697e-002	7.417864e-003	3.366181e-003	7.243484e-002	-4.051629e-003
2.487466445675896e-005	-6.552275e-002	6.910487e-003	2.470694e-003	7.243323e-002	-4.439774e-003
2.488599466418488e-005	-6.586456e-002	6.567599e-003	1.896920e-003	7.243217e-002	-4.670682e-003
2.489256871612919e-005	-6.792635e-002	4.501111e-003	1.564090e-003	7.242747e-002	-2.937018e-003
2.489643722253070e-005	-8.167826e-002	-9.280947e-003	1.368345e-003	7.239731e-002	1.065071e-002
2.489802709442109e-005	-1.039606e-001	-3.161199e-002	1.288048e-003	7.234860e-002	3.290207e-002
2.489904104939923e-005	-1.207189e-001	-4.840690e-002	1.237007e-003	7.231198e-002	4.964458e-002
2.489945758260299e-005	-1.143819e-001	-4.205608e-002	1.216121e-003	7.232579e-002	4.327257e-002
2.489967310088156e-005	-1.035659e-001	-3.121650e-002	1.205363e-003	7.234937e-002	3.242077e-002
2.490002091913232e-005	-8.867820e-002	-1.629632e-002	1.188070e-003	7.238184e-002	1.747994e-002
2.490020090378450e-005	-8.622973e-002	-1.384251e-002	1.179158e-003	7.238720e-002	1.501879e-002
2.490041845120122e-005	-8.587874e-002	-1.349075e-002	1.168435e-003	7.238798e-002	1.465897e-002
2.490064491972744e-005	-8.554999e-002	-1.316130e-002	1.157328e-003	7.238869e-002	1.431838e-002
2.490103380993220e-005	-8.559652e-002	-1.320794e-002	1.138379e-003	7.238857e-002	1.434524e-002
2.490143596227141e-005	-8.556931e-002	-1.318069e-002	1.118984e-003	7.238862e-002	1.429686e-002
2.490224026694982e-005	-8.537564e-002	-1.298662e-002	1.080939e-003	7.238901e-002	1.405150e-002
2.490384887630752e-005	-8.458860e-002	-1.219793e-002	1.007154e-003	7.239068e-002	1.315670e-002
2.490570983240160e-005	-8.355248e-002	-1.115960e-002	9.265732e-004	7.239287e-002	1.202682e-002
2.490943174458977e-005	-8.177368e-002	-9.377038e-003	7.815049e-004	7.239662e-002	1.011238e-002
2.491543405839809e-005	-7.978712e-002	-7.386337e-003	5.826059e-004	7.240075e-002	7.953817e-003
2.492177224880897e-005	-7.836288e-002	-5.959187e-003	4.222385e-004	7.240363e-002	6.386658e-003
2.493079301134956e-005	-7.686015e-002	-4.453462e-003	2.720660e-004	7.240661e-002	4.730250e-003
2.493922058146789e-005	-7.571232e-002	-3.303384e-003	1.987899e-004	7.240883e-002	3.503967e-003
2.494628585427219e-005	-7.489723e-002	-2.486736e-003	1.870060e-004	7.241038e-002	2.684918e-003
2.495427206650105e-005	-7.413150e-002	-1.719594e-003	2.163528e-004	7.241180e-002	1.956041e-003
2.496281598117142e-005	-7.346904e-002	-1.055954e-003	2.773335e-004	7.241297e-002	1.341139e-003
2.496624758255815e-005	-7.325680e-002	-8.433483e-004	3.092588e-004	7.241333e-002	1.155674e-003
2.496835976489344e-005	-7.314143e-002	-7.277984e-004	3.313686e-004	7.241350e-002	1.060041e-003
2.496909604574656e-005	-7.310996e-002	-6.962800e-004	3.393703e-004	7.241355e-002	1.035786e-003
2.496941184732936e-005	-7.308711e-002	-6.733917e-004	3.428602e-004	7.241359e-002	1.016386e-003
2.496958982520833e-005	-7.308444e-002	-6.707117e-004	3.448395e-004	7.241359e-002	1.015689e-003
2.496984595524391e-005	-7.306865e-002	-6.549016e-004	3.477010e-004	7.241362e-002	1.002736e-003
2.496998195258577e-005	-7.306371e-002	-6.499517e-004	3.492258e-004	7.241362e-002	9.993123e-004
2.497024991213789e-005	-7.304783e-002	-6.340492e-004	3.522405e-004	7.241365e-002	9.864396e-004
2.497038496734102e-005	-7.303711e-002	-6.233068e-004	3.537650e-004	7.241367e-002	9.772603e-004
2.497052547156212e-005	-7.302447e-002	-6.106497e-004	3.553547e-004	7.241369e-002	9.663280e-004
2.497066747209932e-005	-7.300638e-002	-5.925227e-004	3.569650e-004	7.241373e-002	9.503395e-004
2.497081723104588e-005	-7.298166e-002	-5.677450e-004	3.586671e-004	7.241378e-002	9.276016e-004
2.497097568748830e-005	-7.294659e-002	-5.326036e-004	3.604722e-004	7.241385e-002	8.937051e-004
2.497115309810141e-005	-7.289970e-002	-4.856235e-004	3.624980e-004	7.241394e-002	8.482584e-004
2.497136704348191e-005	-7.284115e-002	-4.269515e-004	3.649475e-004	7.241406e-002	7.921518e-004
2.497168135688534e-005	-7.277403e-002	-3.596942e-004	3.685566e-004	7.241420e-002	7.289956e-004
2.497213259328515e-005	-7.271922e-002	-3.047814e-004	3.737549e-004	7.241431e-002	6.796499e-004
2.497261615846524e-005	-7.269587e-002	-2.813899e-004	3.793465e-004	7.241434e-002	6.614011e-004
2.497329775750894e-005	-7.268978e-002	-2.753118e-004	3.872677e-004	7.241433e-002	6.627585e-004
2.497445107367199e-005	-7.271669e-002	-3.023188e-004	4.007592e-004	7.241423e-002	7.022653e-004
2.497570911439567e-005	-7.280963e-002	-3.954981e-004	4.156112e-004	7.241400e-002	8.082842e-004
2.497701064358739e-005	-7.293970e-002	-5.259014e-004	4.311777e-004	7.241368e-002	9.540105e-004
2.497832780642018e-005	-7.302880e-002	-6.152301e-004	4.472089e-004	7.241344e-002	1.060860e-003
2.497983733446181e-005	-7.307257e-002	-6.591435e-004	4.659851e-004	7.241329e-002	1.124624e-003
2.498154528750123e-005	-7.309446e-002	-6.811374e-004	4.879092e-004	7.241318e-002	1.168825e-003
2.498496119358006e-005	-7.311679e-002	-7.036244e-004	5.341840e-004	7.241303e-002	1.237648e-003
2.499179300573771e-005	-7.314769e-002	-7.348066e-004	6.344483e-004	7.241274e-002	1.369243e-003
2.500038045767216e-005	-7.317981e-002	-7.672733e-004	7.771209e-004	7.241240e-002	1.544537e-003
2.501486055166580e-005	-7.322688e-002	-8.149003e-004	1.058592e-003	7.241184e-002	1.873615e-003
2.503073010447048e-005	-7.326498e-002	-8.535757e-004	1.412937e-003	7.241125e-002	2.266290e-003
2.503637635009517e-005	-7.304943e-002	-6.377406e-004	1.553567e-003	7.241154e-002	2.190045e-003
2.503886207822978e-005	-7.266813e-002	-2.556806e-004	1.619525e-003	7.241229e-002	1.873871e-003
2.503960673344921e-005	-7.254327e-002	-1.305756e-004	1.639644e-003	7.241254e-002	1.766198e-003
2.504019537603094e-005	-7.249635e-002	-8.356166e-005	1.655615e-003	7.241262e-002	1.731968e-003
2.504084635312348e-005	-7.246890e-002	-5.607434e-005	1.673290e-003	7.241265e-002	1.723826e-003
2.504154431988512e-005	-7.245257e-002	-3.973974e-005	1.692250e-003	7.241267e-002	1.730048e-003
2.504249372102096e-005	-7.244086e-002	-2.802371e-005	1.718049e-003	7.241267e-002	1.745232e-003
2.504348269045421e-005	-7.243378e-002	-2.096618e-005	1.744933e-003	7.241265e-002	1.765442e-003
2.504499266154595e-005	-7.242765e-002	-1.485953e-005	1.785992e-003	7.241262e-002	1.800670e-003
2.504660439781471e-005	-7.242357e-002	-1.082507e-005	1.829830e-003	7.241257e-002	1.840613e-003
2.504887278555711e-005	-7.242025e-002	-7.563979e-006	1.891544e-003	7.241251e-002	1.899224e-003
2.505142375003929e-005	-7.241794e-002	-5.338687e-006	1.960959e-003	7.241243e-002	1.966511e-003
2.505485705091640e-005	-7.241615e-002	-3.655311e-006	2.054401e-003	7.241233e-002	2.058346e-003
2.505868091755292e-005	-7.241491e-002	-2.537709e-006	2.158489e-003	7.241222e-002	2.161351e-003
2.506377437211556e-005	-7.241394e-002	-1.720530e-006	2.297152e-003	7.241206e-002	2.299216e-003
2.506954714045703e-005	-7.241321e-002	-1.168834e-006	2.454325e-003	7.241187e-002	2.455842e-003
2.507732911950170e-005	-7.241257e-002	-7.750157e-007	2.666218e-003	7.241163e-002	2.667343e-003
2.508603346857569e-005	-7.241203e-002	-5.117598e-007	2.903241e-003	7.241135e-002	2.904073e-003
2.509811469015612e-005	-7.241147e-002	-3.286606e-007	3.232231e-003	7.241097e-002	3.232837e-003
2.511139278582337e-005	-7.241093e-002	-2.069922e-007	3.593823e-003	7.241055e-002	3.594313e-003
2.513035258110662e-005	-7.241025e-002	-1.284467e-007	4.110144e-003	7.240996e-002	4.110499e-003
2.515085814354477e-005	-7.240956e-002	-7.991299e-008	4.668556e-003	7.240931e-002	4.668801e-003
2.518108519092462e-005	-7.240859e-002	-6.450635e-008	5.491687e-003	7.240836e-002	5.491916e-003
2.521215005256081e-005	-7.240762e-002	-7.433118e-008	6.337608e-003	7.240738e-002	6.337847e-003
2.524484325069389e-005	-7.240661e-002	-1.028937e-007	7.227844e-003	7.240634e-002	7.228112e-003
2.528139545602843e-005	-7.240548e-002	-1.229178e-007	8.223140e-003	7.240519e-002	8.223428e-003
2.531981405341690e-005	-7.240426e-002	-1.113219e-007	9.269243e-003	7.240398e-002	9.269520e-003
2.533901524053549e-005	-7.240364e-002	-1.024192e-007	9.792067e-003	7.240337e-002	9.792335e-003
2.536176483507353e-005	-7.240291e-002	-8.519231e-008	1.041150e-002	7.240266e-002	1.041175e-002
2.538842977979714e-005	-7.240204e-002	-5.686650e-008	1.113752e-002	7.240181e-002	1.113775e-002
2.542297038844992e-005	-7.240093e-002	-3.299710e-008	1.207795e-002	7.240073e-002	1.207815e-002
2.546647614234694e-005	-7.239952e-002	-1.423362e-009	1.326239e-002	7.239936e-002	1.326256e-002
2.551754733043019e-005	-7.239789e-002	2.397803e-008	1.465267e-002	7.239774e-002	1.465282e-002
2.557354856104217e-005	-7.239609e-002	4.672318e-008	1.617699e-002	7.239597e-002	1.617712e-002
2.563054915591216e-005	-7.239428e-002	6.339449e-008	1.772831e-002	7.239418e-002	1.772841e-002
2.568603155162462e-005	-7.239252e-002	7.515033e-008	1.923808e-002	7.239243e-002	1.923817e-002
2.574161103544546e-005	-7.239076e-002	8.348734e-008	2.075026e-002	7.239068e-002	2.075034e-002
2.579999077376334e-005	-7.238891e-002	9.071330e-008	2.233835e-002	7.238884e-002	2.233843e-002
2.586593992538657e-005	-7.238682e-002	9.462708e-008	2.413201e-002	7.238675e-002	2.413208e-002
2.594542371009683e-005	-7.238431e-002	9.950060e-008	2.629330e-002	7.238425e-002	2.629337e-002
2.602830002527545e-005	-7.238170e-002	1.022297e-007	2.854631e-002	7.238163e-002	2.854637e-002
2.610703709623151e-005	-7.237921e-002	1.036273e-007	3.068626e-002	7.237915e-002	3.068632e-002
2.618404563478009e-005	-7.237678e-002	1.046925e-007	3.277871e-002	7.237672e-002	3.277878e-002
2.626025428651389e-005	-7.237437e-002	1.053067e-007	3.484893e-002	7.237431e-002	3.484900e-002
2.633673687226900e-005	-7.237197e-002	1.056901e-007	3.692609e-002	7.237191e-002	3.692615e-002
2.641284702971803e-005	-7.236957e-002	1.059271e-007	3.899264e-002	7.236951e-002	3.899270e-002
2.648832576771301e-005	-7.236718e-002	1.061069e-007	4.104154e-002	7.236712e-002	4.104160e-002
2.656375408470121e-005	-7.236481e-002	1.061872e-007	4.308859e-002	7.236475e-002	4.308865e-002
2.663793826315243e-005	-7.236247e-002	1.062637e-007	4.510140e-002	7.236241e-002	4.510146e-002
2.671294009018010e-005	-7.236010e-002	1.062626e-007	4.713591e-002	7.236005e-002	4.713597e-002
2.678537088760327e-005	-7.235782e-002	1.062861e-007	4.910022e-002	7.235776e-002	4.910028e-002
2.686024871488904e-005	-7.235546e-002	1.062068e-007	5.113042e-002	7.235540e-002	5.113047e-002
2.692988407252978e-005	-7.235326e-002	1.059873e-007	5.301803e-002	7.235320e-002	5.301809e-002
2.701051707040651e-005	-7.235072e-002	1.065258e-007	5.520322e-002	7.235066e-002	5.520328e-002
2.709271969508417e-005	-7.234813e-002	1.057045e-007	5.743033e-002	7.234807e-002	5.743040e-002
2.720618870249558e-005	-7.234456e-002	1.063112e-007	6.050362e-002	7.234449e-002	6.050368e-002
2.731045923518201e-005	-7.234127e-002	1.058801e-007	6.332678e-002	7.234120e-002	6.332684e-002
2.745500078722620e-005	-7.233671e-002	1.065706e-007	6.723868e-002	7.233665e-002	6.723874e-002
2.760735637550443e-005	-7.233191e-002	1.058759e-007	7.135990e-002	7.233185e-002	7.135996e-002
2.786704712262871e-005	-7.232372e-002	1.063968e-007	7.838011e-002	7.232367e-002	7.838017e-002
2.810434103426174e-005	-7.231624e-002	1.060052e-007	8.478919e-002	7.231618e-002	8.478925e-002
2.856834103426211e-005	-7.230163e-002	1.064397e-007	9.730722e-002	7.230157e-002	9.730728e-002
2.903234103426248e-005	-7.228701e-002	1.064101e-007	1.098091e-001	7.228695e-002	1.098091e-001
2.949634103426285e-005	-7.227240e-002	1.063799e-007	1.222925e-001	7.227234e-002	1.222925e-001
2.996034103426321e-005	-7.225779e-002	1.063480e-007	1.347575e-001	7.225773e-002	1.347575e-001
3.042434103426358e-005	-7.224318e-002	1.063165e-007	1.472042e-001	7.224312e-002	1.472042e-001
3.088834103426395e-005	-7.222857e-002	1.062840e-007	1.596325e-001	7.222851e-002	1.596325e-001
3.135234103426431e-005	-7.221397e-002	1.062522e-007	1.720425e-001	7.221391e-002	1.720425e-001
3.181634103426468e-005	-7.219937e-002	1.062194e-007	1.844342e-001	7.219931e-002	1.844342e-001
3.228034103426505e-005	-7.218478e-002	1.061875e-007	1.968076e-001	7.218472e-002	1.968077e-001
3.274434103426541e-005	-7.217018e-002	1.061547e-007	2.091629e-001	7.217012e-002	2.091629e-001
3.320834103426578e-005	-7.215559e-002	1.061227e-007	2.214999e-001	7.215554e-002	2.214999e-001
3.367234103426615e-005	-7.214101e-002	1.060899e-007	2.338187e-001	7.214095e-002	2.338188e-001
3.413634103426651e-005	-7.212642e-002	1.060580e-007	2.461194e-001	7.212637e-002	2.461195e-001
3.460034103426688e-005	-7.211185e-002	1.060252e-007	2.584020e-001	7.211179e-002	2.584020e-001
3.506434103426725e-005	-7.209726e-002	1.059933e-007	2.706665e-001	7.209720e-002	2.706665e-001
3.552834103426762e-005	-7.208269e-002	1.059605e-007	2.829129e-001	7.208263e-002	2.829129e-001
3.599234103426798e-005	-7.206812e-002	1.059287e-007	2.951412e-001	7.206806e-002	2.951413e-001
3.645634103426835e-005	-7.205355e-002	1.058960e-007	3.073516e-001	7.205349e-002	3.073516e-001
3.738434103426908e-005	-7.202442e-002	1.058316e-007	3.317183e-001	7.202436e-002	3.317183e-001
3.831234103426982e-005	-7.199530e-002	1.057672e-007	3.560132e-001	7.199524e-002	3.560133e-001
3.924034103427055e-005	-7.196620e-002	1.057030e-007	3.802367e-001	7.196613e-002	3.802367e-001
4.016834103427128e-005	-7.193710e-002	1.057622e-007	4.043897e-001	7.193704e-002	4.043897e-001
4.053599999999900e-005	-7.192575e-002	-6.964049e-008	4.139422e-001	7.192552e-002	4.139424e-001
4.053699999999934e-005	-7.192564e-002	8.166339e-009	4.139681e-001	7.192548e-002	4.139683e-001
4.053900000000003e-005	-7.192546e-002	1.280774e-007	4.140201e-001	7.192542e-002	4.140201e-001
4.054196661442983e-005	-7.192539e-002	1.027395e-007	4.140971e-001	7.192533e-002	4.140971e-001
4.054495651249507e-005	-7.192528e-002	1.193977e-007	4.141747e-001	7.192524e-002	4.141747e-001
4.055093630862643e-005	-7.192511e-002	1.012986e-007	4.143299e-001	7.192505e-002	4.143299e-001
4.056025236470924e-005	-7.192481e-002	1.089120e-007	4.145717e-001	7.192476e-002	4.145717e-001
4.057811821383053e-005	-7.192426e-002	1.039133e-007	4.150354e-001	7.192419e-002	4.150354e-001
4.061384991207312e-005	-7.192314e-002	1.064330e-007	4.159626e-001	7.192308e-002	4.159627e-001
4.068531330855829e-005	-7.192090e-002	1.051972e-007	4.178168e-001	7.192083e-002	4.178169e-001
4.082824010152777e-005	-7.191646e-002	6.253160e-008	4.215244e-001	7.191636e-002	4.215245e-001
4.082924010152811e-005	-7.191642e-002	8.072882e-008	4.215503e-001	7.191633e-002	4.215504e-001
4.083124010152879e-005	-7.191632e-002	1.122526e-007	4.216022e-001	7.191627e-002	4.216022e-001
4.083524010153015e-005	-7.191620e-002	1.049023e-007	4.217059e-001	7.191614e-002	4.217060e-001
4.083948428774183e-005	-7.191607e-002	1.072634e-007	4.218160e-001	7.191601e-002	4.218161e-001
4.084797266016519e-005	-7.191581e-002	1.049372e-007	4.220361e-001	7.191574e-002	4.220362e-001
