time	V(vc)	V(vdd)	V(vo)	V(vsw)
1.659166759870184e-005	2.379234e+001	6.000000e+000	2.398991e+001	2.471492e+001
1.659388552290031e-005	2.379243e+001	6.000000e+000	2.399067e+001	2.472657e+001
1.659832137129724e-005	2.379261e+001	6.000000e+000	2.399137e+001	2.474019e+001
1.660664625352526e-005	2.379294e+001	6.000000e+000	2.399203e+001	2.475431e+001
1.661443948405839e-005	2.379325e+001	6.000000e+000	2.399239e+001	2.476122e+001
1.662498467751294e-005	2.379367e+001	6.000000e+000	2.399270e+001	2.476577e+001
1.663560126908409e-005	2.379409e+001	6.000000e+000	2.399292e+001	2.476805e+001
1.665082844548582e-005	2.379469e+001	6.000000e+000	2.399315e+001	2.476946e+001
1.666766042200674e-005	2.379536e+001	6.000000e+000	2.399332e+001	2.477001e+001
1.669274887472483e-005	2.379635e+001	6.000000e+000	2.399347e+001	2.477005e+001
1.672234940003348e-005	2.379752e+001	6.000000e+000	2.399354e+001	2.476972e+001
1.675067970651617e-005	2.379862e+001	6.000000e+000	2.399355e+001	2.476924e+001
1.677925335358960e-005	2.379973e+001	6.000000e+000	2.399350e+001	2.476867e+001
1.680820860374549e-005	2.380085e+001	6.000000e+000	2.399341e+001	2.476805e+001
1.683934326550396e-005	2.380205e+001	6.000000e+000	2.399330e+001	2.476735e+001
1.687194710887907e-005	2.380329e+001	6.000000e+000	2.399315e+001	2.476658e+001
1.690737167410472e-005	2.380463e+001	6.000000e+000	2.399297e+001	2.476572e+001
1.694528826466646e-005	2.380605e+001	6.000000e+000	2.399276e+001	2.476477e+001
1.698743279508058e-005	2.380762e+001	6.000000e+000	2.399251e+001	2.476369e+001
1.703361614008997e-005	2.380931e+001	6.000000e+000	2.399222e+001	2.476249e+001
1.708566927845212e-005	2.381120e+001	6.000000e+000	2.399186e+001	2.476110e+001
1.714250711010862e-005	2.381324e+001	6.000000e+000	2.399145e+001	2.475956e+001
1.720607382117018e-005	2.381549e+001	6.000000e+000	2.399095e+001	2.475779e+001
1.727268546525967e-005	2.381781e+001	6.000000e+000	2.399039e+001	2.475588e+001
1.734202520818629e-005	2.382018e+001	6.000000e+000	2.398977e+001	2.475386e+001
1.740943574686515e-005	2.382244e+001	6.000000e+000	2.398912e+001	2.475184e+001
1.748713567016613e-005	2.382500e+001	6.000000e+000	2.398833e+001	2.474944e+001
1.759328128798227e-005	2.382841e+001	6.000000e+000	2.398715e+001	2.474606e+001
1.774417295696135e-005	2.383307e+001	6.000000e+000	2.398531e+001	2.474104e+001
1.793434580499298e-005	2.383866e+001	6.000000e+000	2.398271e+001	2.473436e+001
1.819536846036501e-005	2.384581e+001	6.000000e+000	2.397863e+001	2.472450e+001
1.852202221506311e-005	2.385389e+001	6.000000e+000	2.397268e+001	2.471101e+001
1.897755863164430e-005	2.386369e+001	6.000000e+000	2.396296e+001	2.469011e+001
1.944155863164293e-005	2.387197e+001	6.000000e+000	2.395140e+001	2.466614e+001
1.990555863164156e-005	2.387843e+001	6.000000e+000	2.393807e+001	2.463886e+001
2.036955863164019e-005	2.388305e+001	6.000000e+000	2.392297e+001	2.460731e+001
2.083355863163883e-005	2.388584e+001	6.000000e+000	2.390611e+001	2.456930e+001
2.129755863163746e-005	2.388681e+001	6.000000e+000	2.388752e+001	2.451512e+001
2.176155863163609e-005	2.388628e+001	6.000000e+000	2.386773e+001	2.437806e+001
2.191086277955612e-005	2.388577e+001	6.000000e+000	2.386233e+001	2.413473e+001
2.196198673223154e-005	2.388553e+001	6.000000e+000	2.386140e+001	2.382745e+001
2.199043791545341e-005	2.388540e+001	6.000000e+000	2.386119e+001	2.349251e+001
2.201695234222562e-005	2.388527e+001	6.000000e+000	2.386103e+001	2.304451e+001
2.206998119576309e-005	2.388501e+001	6.000000e+000	2.386075e+001	2.189337e+001
2.212187103466101e-005	2.388476e+001	6.000000e+000	2.386050e+001	2.047781e+001
2.220985198611580e-005	2.388433e+001	6.000000e+000	2.386009e+001	1.759516e+001
2.229129402524233e-005	2.388394e+001	6.000000e+000	2.385974e+001	1.463384e+001
2.238413386288635e-005	2.388349e+001	6.000000e+000	2.385934e+001	1.112026e+001
2.242863952649221e-005	2.388327e+001	6.000000e+000	2.385915e+001	9.468992e+000
2.246557274832722e-005	2.388310e+001	6.000000e+000	2.385900e+001	8.167640e+000
2.250759778531924e-005	2.388289e+001	6.000000e+000	2.385882e+001	6.779182e+000
2.254577161924648e-005	2.388271e+001	6.000000e+000	2.385866e+001	5.627907e+000
2.260911593261056e-005	2.388241e+001	6.000000e+000	2.385839e+001	3.967436e+000
2.269474390022980e-005	2.388199e+001	6.000000e+000	2.385802e+001	2.164167e+000
2.280167457248405e-005	2.388148e+001	6.000000e+000	2.385756e+001	5.012854e-001
2.287416031662021e-005	2.388114e+001	6.000000e+000	2.385724e+001	-2.684239e-001
2.291268814309105e-005	2.388095e+001	6.000000e+000	2.385708e+001	-4.881786e-001
2.294973490037794e-005	2.388078e+001	6.000000e+000	2.385691e+001	-5.622483e-001
